"Area_code","LSOA_name","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E01018996","Cornwall067D","1,579","238","163","463",307,"408","751",122,"75","221",154,179,"828",116,"88","242",153,229
