"Area_code","LSOA_name","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E01015290","Bournemouth021D","2,535","197","717","1,011",266,"344","1,433",85,"416","595",174,163,"1,102",112,"301","416",92,181
