"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000165","Harrogate","E01027646","Harrogate007B","Harrogate 007B",1.84,2.32,13.93,14.53,-10.7,1.03,3.67,14.63,6.9,20.51,-10.87,-0.51,0.12,-8.82,20.31,9.74,-10.53,2.59
