"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000035","Leeds","E01011689","Leeds031C","Leeds 031C",3.92,1.57,-2.75,12.48,-4.56,3.09,1.48,-1.5,-12.28,12.05,-2.55,-4.14,6.21,4.92,7.69,12.88,-6.4,8.94
