"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000219","Nuneaton and Bedworth","E01031096","NuneatonandBedworth015B","Nuneaton and Bedworth 015B",8.02,8.9,26.61,6.24,0.37,10.59,10.92,-1.61,24.24,14.81,2.96,21.92,5.13,20.54,29.31,-2.52,-2.17,2.06
