"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E06000029","Poole","E01015383","Poole007D","Poole 007D",9.41,4.07,32.88,14.79,2.24,3.81,13.39,1.85,30.26,21.31,5.37,8.72,5.85,5.8,35.71,8.24,-0.61,0
