"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000004","Oldham","E01005440","Oldham033D","Oldham 033D",2.05,6.45,-6.34,7.61,-5.29,5.69,2.8,1.05,-11.76,8.16,-3.3,14.85,1.34,12.09,-1.35,7.03,-7.34,-0.69
