"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000021","Newcastle upon Tyne","E01033551","NewcastleuponTyne002G","Newcastle upon Tyne 002G",-2.14,-4.89,-1.67,-3.24,3.61,-3.66,-2.83,-6.54,-9.21,1.98,3.93,-8.97,-1.45,-3.25,11.36,-8.06,3.3,1.24
