"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"W06000015","Cardiff","W01001880","Cardiff013B","Cardiff 013B",7.12,1.95,15.16,8.84,9,-1.05,11.62,2.39,19.44,18.36,13.04,2.38,3.53,1.53,11.76,2.19,5.88,-3.77
