"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E06000051","Shropshire","E01028929","Shropshire014A","Shropshire 014A",-1.2,-2.07,9.4,-1.88,1.67,-6.98,0.58,1,8,-1.83,7.75,-5.36,-2.91,-5.38,10.81,-1.92,-2.92,-8.52
