"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000084","Basingstoke and Deane","E01022522","BasingstokeandDeane004E","Basingstoke and Deane 004E",3.02,-0.62,6.85,6.25,1.62,2.02,4.12,-4.23,11.39,7.44,4.19,5.96,1.85,4.58,1.49,5.22,-0.93,-2.05
