"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000073","Harlow","E01021827","Harlow005D","Harlow 005D",2.02,6.85,-7.53,2.46,5.15,-5.32,2.27,11.32,-17.86,3.2,12.71,-12.64,1.78,2.82,6.45,1.73,-0.65,0.99
