"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000012","Liverpool","E01006694","Liverpool030B","Liverpool 030B",2.46,16.37,7.56,-7.75,12.75,-3.74,-0.68,7.14,7.69,-9.84,15.94,-11.34,6,26.74,7.43,-5.28,8.85,4.44
