"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E06000049","Cheshire East","E01018392","CheshireEast042C","Cheshire East 042C",1.29,-5.44,5.46,3.93,4.41,-1.73,0.65,-2.5,-5.77,3.52,7.1,-2.7,1.93,-8.96,20.25,4.35,2.22,-0.83
