"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E06000013","North Lincolnshire","E01013251","NorthLincolnshire023B","North Lincolnshire 023B",-3.16,-6.44,-9.5,-0.86,-5.97,1.39,-1.01,-11.02,-7.53,6.67,-2.21,1.27,-5.12,-0.94,-11.21,-7.09,-9.47,1.5
