"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"W06000012","Neath Port Talbot","W01000973","NeathPortTalbot020F","Neath Port Talbot 020F",-3.67,-13.66,-3.97,-2.76,2.24,-3.44,-3.63,-8.11,-8.99,-1.74,2.63,-6.72,-3.72,-18.97,3.23,-3.92,1.88,-0.64
