"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000116","Tunbridge Wells","E01024852","TunbridgeWells006C","Tunbridge Wells 006C",3.58,-3.88,14.78,14.59,-1.69,1.1,5.77,0.77,19.64,17.97,-1.42,1.78,1.6,-8.59,10.17,11.76,-1.94,0.52
