"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000039","South Derbyshire","E01019871","SouthDerbyshire011E","South Derbyshire 011E",0.23,-1.04,7.79,-3.05,2.2,0.68,-0.57,-11.18,-1.2,2.86,4.92,-1.43,1,10.29,18.31,-8.24,-0.55,2.58
