"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E09000003","Barnet","E01000254","Barnet001D","Barnet 001D",-2.35,-2.52,-7.14,2.21,-2.71,-6.17,0.38,1.21,-10.26,7.24,0,-4.55,-4.79,-6.54,-3.23,-1.81,-5.42,-7.31
