"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000024","Sunderland","E01008783","Sunderland022D","Sunderland 022D",7.26,10.92,3.54,11.9,4.31,5.07,8.51,12.94,-4.62,10.87,7.41,9.77,6.06,8.99,14.58,13.02,1.61,1
