"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000026","Coventry","E01009637","Coventry024B","Coventry 024B",17.08,15.83,32.07,18.17,7.93,-2.83,20.98,13.06,38.84,26.02,11.24,-2.44,13.03,18.72,25,9.59,4,-3.08
