"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E06000023","Bristol, City of","E01014733","Bristol040B","Bristol 040B",-2.48,-12.5,-35.61,7.6,8.66,-9.38,-3.66,-20.1,-33.01,7.93,19.23,-23.53,-1.19,-2.61,-38.24,7.23,0,6.67
