"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000061","Eastbourne","E01020924","Eastbourne001A","Eastbourne 001A",3.74,9.21,8.6,2.8,3.78,-3.11,6,9.42,17.53,5.05,3.65,-2.36,1.34,8.89,-1.12,0.48,3.9,-3.85
"E07000061","Eastbourne","E01020925","Eastbourne001B","Eastbourne 001B",10.02,17.61,14.14,10.64,2.83,2.66,13.16,20.35,13.89,13.92,9.42,1.22,7.13,14.72,14.44,7.66,-2.22,3.77
"E07000061","Eastbourne","E01020927","Eastbourne001C","Eastbourne 001C",-0.26,-10.86,7.03,5.19,1.36,-4,0,-14.84,14.46,11.16,0,-9.9,-0.49,-6.78,0.98,0.36,2.55,2.02
"E07000061","Eastbourne","E01020928","Eastbourne001D","Eastbourne 001D",0.47,7.23,-7.64,2.46,-1.02,-1.27,0.12,16.13,-18.29,7.51,-3.65,-5.75,0.81,-1.6,6.45,-2.13,1.28,2.76
"E07000061","Eastbourne","E01020930","Eastbourne001E","Eastbourne 001E",7.32,10.07,13.62,9.22,-0.67,0,4.2,7.93,1.55,7.86,-1.46,-1.79,10.48,12.69,28.3,10.48,0,1.72
"E07000061","Eastbourne","E01020917","Eastbourne002A","Eastbourne 002A",1.53,-6.53,5.56,6.64,0.74,-1.27,3.16,-7.22,3.48,11.11,2.48,1.69,0,-5.81,7.92,2.31,-0.67,-3.06
"E07000061","Eastbourne","E01020918","Eastbourne002B","Eastbourne 002B",2.75,-1.17,6.47,11.73,-5.26,-3.5,2.75,-2.53,0,13.28,-1.42,-3.23,2.76,0,15.29,10.32,-9.03,-3.76
"E07000061","Eastbourne","E01020919","Eastbourne002C","Eastbourne 002C",3,-0.59,7.62,6.28,0.79,-0.39,5.31,6.55,4.39,10.09,1.63,-0.83,0.86,-7.51,11.01,3.01,0,0
"E07000061","Eastbourne","E01020923","Eastbourne002D","Eastbourne 002D",1.76,-1.14,3.17,5.37,1.09,-2.81,4.43,5.41,-2.15,11.35,0.81,-3.3,-0.79,-8.38,8.33,0,1.32,-2.3
"E07000061","Eastbourne","E01020949","Eastbourne002E","Eastbourne 002E",-1.4,-7.56,4.29,3.76,-2.62,-3.14,-0.13,-6.29,12.16,6.09,1.23,-7.25,-2.55,-8.78,-4.55,1.75,-6.04,0.42
"E07000061","Eastbourne","E01020926","Eastbourne003A","Eastbourne 003A",0.26,7.5,2.73,0,3.95,-9.27,-0.13,1.54,2.13,1.53,5.49,-9.94,0.63,14.55,3.37,-1.35,2.63,-8.65
"E07000061","Eastbourne","E01020929","Eastbourne003B","Eastbourne 003B",2.38,6.61,-1,9.25,-0.74,-6.2,0.24,0,-6.54,6.75,-2.34,-3.05,4.43,15.71,5.38,11.61,0.7,-8.37
"E07000061","Eastbourne","E01020955","Eastbourne003C","Eastbourne 003C",2.95,0.68,1.17,12.17,3.61,-7.67,3.34,-4.52,0,21.63,6.34,-14.29,2.57,6.52,2.44,4.37,0.74,-1.74
"E07000061","Eastbourne","E01020956","Eastbourne003D","Eastbourne 003D",-1.18,-7.25,7.59,0.63,-1.09,-1.34,-1.83,-12.38,10.81,-2.38,4.35,-1.76,-0.59,-1.14,4.76,4.08,-5.03,-0.98
