"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000105","Ashford","E01023987","Ashford001B","Ashford 001B",0.92,-1.06,1.1,9.71,-5.51,-0.72,0.56,-6.52,0,13.97,-4.38,-3.23,1.27,4.12,2.38,5.63,-6.84,1.32
"E07000105","Ashford","E01023988","Ashford001C","Ashford 001C",2.56,9.2,3.5,-0.9,0.28,4.02,7.87,21.49,22.41,1.4,1.17,8.13,-2.24,-1.43,-9.41,-3.02,-0.55,0
"E07000105","Ashford","E01024040","Ashford001D","Ashford 001D",0.23,13.33,0,-3.43,-4.09,-1.14,-3.25,-1.63,-12.96,-4.67,-1.82,0,3.66,31.37,15.56,-2.06,-6.36,-1.95
"E07000105","Ashford","E01024041","Ashford001E","Ashford 001E",2.73,6.8,-8.33,4.31,12.21,-4.19,4.82,3.7,2.38,11.73,11.43,-6.29,0.81,10.2,-16.67,-3.07,12.96,-2.62
"E07000105","Ashford","E01032810","Ashford001F","Ashford 001F",8.17,13.42,20.45,6.79,2.75,-3.26,10.83,12.63,19.77,10.49,11.83,-2.35,5.81,14.29,21.11,3.75,-4,-4.04
"E07000105","Ashford","E01032812","Ashford001G","Ashford 001G",-0.95,7.85,12.5,-2,-10.38,-4.87,-0.79,14.67,4.04,-0.69,-8.2,-10,-1.11,2.58,24.64,-3.24,-12.57,0.68
"E07000105","Ashford","E01023985","Ashford002A","Ashford 002A",4,-0.79,-1.16,7.89,1.06,6.47,3.87,-7.41,0,7.63,4.41,5.13,4.12,4.11,-2.13,8.18,-2.05,7.73
"E07000105","Ashford","E01023986","Ashford002B","Ashford 002B",5.12,10.26,22.64,15.18,1.37,-8.42,8.41,14.29,28.3,20.96,2.07,-8.14,2.21,5.56,16.98,10.4,0.68,-8.62
"E07000105","Ashford","E01023989","Ashford002C","Ashford 002C",2.47,2.87,5.98,7.1,7.67,-9.25,3.91,-0.9,5.36,11.56,13.87,-10.95,1.12,7.14,6.56,3.07,2,-7.74
"E07000105","Ashford","E01023990","Ashford002D","Ashford 002D",2.69,-8,4.85,14.51,-2.2,2.39,6.75,-0.9,-7.02,27.54,-2.53,8.39,-1.07,-14.91,19.57,4.84,-1.88,-3.33
"E07000105","Ashford","E01024033","Ashford002E","Ashford 002E",2.27,5.52,-0.51,0.4,-1.81,8.51,4.19,6.29,14.81,-1.21,-4.48,16.09,0.43,4.58,-11.4,1.96,0.92,1.98
"E07000105","Ashford","E01024035","Ashford002F","Ashford 002F",-0.76,-12.84,9.89,2.54,1.08,-2.3,-0.77,-9.59,7.84,0,0,-0.7,-0.74,-16,12.5,4.88,2.16,-3.7
"E07000105","Ashford","E01023983","Ashford003A","Ashford 003A",7.49,4.65,4.51,12.14,8.71,5,11.61,4.85,29.09,14.44,10.57,7.87,3.91,4.46,-12.82,9.9,6.78,2.89
"E07000105","Ashford","E01023999","Ashford003B","Ashford 003B",3.96,5.31,8.02,6.61,1,1.77,4.66,4.84,6.19,12.82,2.03,-1.35,3.27,5.88,10.1,0.99,0,4.64
"E07000105","Ashford","E01032811","Ashford003D","Ashford 003D",3.3,3.4,1.22,3.81,-2.44,18.64,1.82,3.76,-2.5,6.96,-7.98,7.02,4.81,2.96,4.8,1.21,4.84,29.51
"E07000105","Ashford","E01032822","Ashford003E","Ashford 003E",2.84,1.12,9.93,8.24,-1.66,-2.36,5.67,1.49,4.6,13.98,3.97,0.77,0.26,0.75,17.19,3.77,-7.28,-4.79
"E07000105","Ashford","E01023980","Ashford004A","Ashford 004A",4.79,-0.54,11.38,12.06,-1.36,1.66,7.73,4.4,2.86,20.67,2.94,1.54,2.23,-5.32,22.64,5.26,-5.04,1.75
"E07000105","Ashford","E01023981","Ashford004B","Ashford 004B",2.91,-2.21,18.45,7.49,-6.42,1.9,7.92,0,35.06,8.7,-2.9,9.52,-1.27,-4.26,4.4,6.36,-9.49,-3.16
"E07000105","Ashford","E01023984","Ashford004C","Ashford 004C",5.16,-0.57,11.49,14.96,3.13,-8.54,8.42,-4.84,23.61,25.28,10.45,-10.99,2.34,4.27,0,7.41,-2.15,-6.48
"E07000105","Ashford","E01023992","Ashford004E","Ashford 004E",-3.57,-0.96,-3.6,-3.95,-6.78,-1.83,-4.28,-3.31,-0.97,-6.84,-6.25,2.22,-2.93,1.24,-5.88,-1.23,-7.28,-4.65
"E07000105","Ashford","E01023993","Ashford004F","Ashford 004F",0.21,-4.17,5.03,5.19,-1.66,-8.02,3.45,3.65,13.64,9.21,-3.97,-8.79,-2.76,-11.26,-3.3,1.83,0.66,-7.29
"E07000105","Ashford","E01024021","Ashford004G","Ashford 004G",3.83,-12.5,25.35,8.68,3.28,-0.44,6.44,-15.03,49.06,17.75,6.98,-9.8,1.3,-9.01,11.24,0.4,-0.87,7.32
"E07000105","Ashford","E01024022","Ashford004H","Ashford 004H",8.07,11.96,19.46,10.93,3.38,2.85,11.78,10.09,36.76,17.32,-2.05,9.04,4.8,14,4.94,5.1,8.67,-1.64
"E07000105","Ashford","E01032820","Ashford004I","Ashford 004I",-0.71,0.94,-4.09,0.77,-6.12,0.64,1.02,3.27,-5.71,6.67,-8.96,-3.53,-2.34,-1.42,-2.61,-3.95,-2.7,5.56
"E07000105","Ashford","E01032821","Ashford004J","Ashford 004J",-2.65,1.37,-5.44,-5.28,0,-2.27,-3.96,-0.67,-6.29,-5.5,-1.87,-7.34,-1.36,3.51,-4.64,-5.08,2.33,2.7
"E07000105","Ashford","E01023973","Ashford005A","Ashford 005A",7.6,7.89,6.59,11.94,8.06,-6.73,10.23,6.41,17.88,12.66,15.08,-2.19,5.2,9.46,-2.73,11.3,2.04,-10.63
"E07000105","Ashford","E01024002","Ashford005B","Ashford 005B",-2.06,-10.29,-2.78,-3.29,14.02,-2.1,-0.27,-11.76,-14.15,4,18.92,-2.9,-3.91,-8.86,13.51,-10.42,8.74,-1.35
"E07000105","Ashford","E01024023","Ashford005C","Ashford 005C",-2.96,-12.54,-0.66,0.3,-1.69,0.56,-1.48,-15.06,2.03,5.24,-6.07,9.03,-4.33,-9.79,-3.18,-3.9,3.02,-5.85
"E07000105","Ashford","E01024027","Ashford005D","Ashford 005D",4.08,-5.17,-12.36,20.2,2.03,-7.23,7.1,-1.71,-9.77,17.99,7.79,1.87,0.89,-8.67,-14.79,23.03,-4.23,-14.08
"E07000105","Ashford","E01024029","Ashford005E","Ashford 005E",0.57,-10.4,18.38,0.79,-0.9,3.64,1.24,-12.6,19.58,0.46,-0.91,10.98,-0.08,-8.27,17.05,1.13,-0.9,-2.59
"E07000105","Ashford","E01023972","Ashford006A","Ashford 006A",10.03,14.39,10.71,19.32,-3.52,0,17.41,25.2,28.05,26.77,-1.56,3.3,3.43,4.86,-5.81,13.22,-5.47,-3
"E07000105","Ashford","E01023995","Ashford006B","Ashford 006B",-0.32,2.14,-8.66,5.14,-2.1,-4.07,1.68,10.59,-8.7,7.81,-3.42,-2.99,-2.19,-4.9,-8.62,2.54,-0.83,-4.97
"E07000105","Ashford","E01023996","Ashford006C","Ashford 006C",1.97,-1.23,8.33,4.04,1.54,-3.43,4.6,10.53,9.72,4.19,7.32,-10.59,-0.46,-11.54,6.94,3.9,-3.68,3.33
"E07000105","Ashford","E01024003","Ashford006D","Ashford 006D",1.41,1.2,-1.76,5.03,-1.59,1.14,2.98,0.72,15.49,5.49,-5.45,4.95,-0.11,1.77,-14.14,4.51,2.84,-1.65
"E07000105","Ashford","E01024004","Ashford006E","Ashford 006E",1.7,2,11.62,-1.68,-0.77,3.93,4.74,12.28,7.62,1.2,0.53,8.45,-0.99,-6.62,16.13,-4.18,-1.98,0.53
"E07000105","Ashford","E01024005","Ashford006F","Ashford 006F",2.32,-2.04,16.77,4.51,-0.7,-2.4,5.45,0,16.67,9.93,-5,8,-0.61,-4.17,16.88,-0.71,3.4,-9.33
"E07000105","Ashford","E01023974","Ashford007A","Ashford 007A",10.2,0.96,12.12,26.42,2.98,-2.16,8.15,-4.27,5.68,31.28,-6.06,0.96,12.3,6.8,19.48,21.93,14.56,-4.69
"E07000105","Ashford","E01023975","Ashford007B","Ashford 007B",-0.11,-3.04,-2.72,5.02,-3.95,0.37,0.71,-7.25,3.2,5.02,1.36,0.81,-0.85,0.99,-8.33,5.02,-8.92,0
"E07000105","Ashford","E01023977","Ashford007C","Ashford 007C",9.2,7.69,10.71,16.5,6.07,0.44,10.4,5.69,6.67,17.26,10.4,4.95,8.06,9.68,15.38,15.79,1.64,-3.17
"E07000105","Ashford","E01024016","Ashford007D","Ashford 007D",-1.06,3.91,-5.93,-4.9,5.19,0.51,-1.8,1.57,-1.56,-5.04,0.92,0,-0.3,6.8,-9.86,-4.76,9.71,0.93
"E07000105","Ashford","E01024017","Ashford007E","Ashford 007E",-4.3,-3.78,-7.62,-4.58,-4.29,-2.14,-5.7,-8.33,-8.33,-7.71,0,0,-2.94,1.81,-7.02,-1.13,-8.55,-3.47
"E07000105","Ashford","E01024028","Ashford007F","Ashford 007F",-2.49,-14.35,1.66,6.94,-5.26,-2.75,0,-11.74,23.6,6.91,-7.84,-0.89,-4.75,-16.88,-11.18,6.98,-2.65,-4.72
"E07000105","Ashford","E01023976","Ashford008A","Ashford 008A",1.13,-5.23,6.79,3.85,-4.89,5.71,4.24,-4.66,29,4.58,-1.89,5.22,-1.9,-5.96,-11.57,3.09,-7.74,6.06
"E07000105","Ashford","E01024019","Ashford008B","Ashford 008B",8.1,2.05,11.54,15.46,2.46,1.36,14.4,15.53,15,17.6,3,13.79,2.7,-8.92,7.89,13.65,1.94,-6.74
"E07000105","Ashford","E01024020","Ashford008C","Ashford 008C",-3.89,-14.34,-1.1,0.39,2.99,11.89,-1.57,-16.22,0,10.76,6.54,13.64,-5.98,-12.23,-2.21,-6.87,0,10.39
"E07000105","Ashford","E01032816","Ashford008E","Ashford 008E",-2.77,10.34,-7.56,-5.76,-6.94,-3.7,-1.93,8.15,-2.75,-5.99,-5.23,2.41,-3.55,12.32,-12.07,-5.54,-8.62,-8.49
