"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E06000026","Plymouth","E01015025","Plymouth001A","Plymouth 001A",2.26,-4.04,0,4.92,5.01,1.9,0.52,5.05,-18.06,2.89,5.39,-0.78,3.78,-11.29,21.31,6.74,4.65,4.02
"E06000026","Plymouth","E01015097","Plymouth001B","Plymouth 001B",2.04,7.41,-3.21,6.23,0.21,0.91,3.64,16.22,3.85,2.78,5.83,0.27,0.5,0,-10.26,10.27,-4.82,1.49
"E06000026","Plymouth","E01015160","Plymouth001C","Plymouth 001C",4.79,10.22,2.27,9.88,2.06,1.37,2.15,8.89,19.23,0.55,-1.88,-0.46,7.29,11.46,-8.75,20.25,5.59,3.14
"E06000026","Plymouth","E01015164","Plymouth001D","Plymouth 001D",-2.38,3.41,-0.49,-4.1,-8,-2.58,-3.32,1.93,4.9,-8.24,-7.28,-2.68,-1.52,5.02,-5.88,-0.51,-8.54,-2.48
"E06000026","Plymouth","E01015027","Plymouth002A","Plymouth 002A",-3.47,-6.27,0.52,-0.79,-3.4,-7.55,-5.35,-5.42,-6.19,-3.19,-2.22,-11.45,-1.54,-7.44,7.22,1.56,-4.46,-3.64
"E06000026","Plymouth","E01015159","Plymouth002B","Plymouth 002B",2.72,5.76,3.33,8.41,-1.9,-0.68,2.93,11.32,-7.69,7.73,-1.14,1.09,2.53,1.46,15.28,9.09,-2.59,-1.93
"E06000026","Plymouth","E01015161","Plymouth002C","Plymouth 002C",0.62,1.83,5.49,0,4.27,-4.48,1,4.55,0,0.46,8.62,-6.54,0.26,-0.71,11.25,-0.41,0,-2.75
"E06000026","Plymouth","E01015162","Plymouth002D","Plymouth 002D",0.66,0,-4.73,-0.8,5.62,2.48,0.67,-5.39,3.57,1.64,5.47,0,0.64,6.67,-12.94,-3.1,5.76,4.29
"E06000026","Plymouth","E01015166","Plymouth002E","Plymouth 002E",-2.99,-1.36,-10.97,-6.08,2.75,4.91,-5.86,1.56,-14.47,-12.38,-1.27,5.6,-0.18,-4.28,-7.28,0.51,6.47,4.38
"E06000026","Plymouth","E01015023","Plymouth003A","Plymouth 003A",4.73,5.56,11.26,4.82,4.56,-1.41,7.07,9.26,11.97,6.78,4.4,3.45,2.54,2.22,10.48,2.93,4.73,-4.79
"E06000026","Plymouth","E01015026","Plymouth003B","Plymouth 003B",-2.54,5.1,3.35,-9.71,1.37,-2.22,-6.52,6.16,-3.41,-18.21,5.96,-7.53,1.49,4.05,9.89,0,-3.57,1.52
"E06000026","Plymouth","E01015028","Plymouth003C","Plymouth 003C",0.55,3.83,4.32,-1,-1.5,-0.94,-1.82,-3.43,3.85,-6.78,-3.15,10.1,2.83,13.04,4.76,4.14,0,-10.62
"E06000026","Plymouth","E01015163","Plymouth003D","Plymouth 003D",0.69,12.67,-3.8,-1.68,0.4,-1.5,3.5,18.87,1.11,-1.52,2.5,1.75,-1.83,6.96,-10.29,-1.83,-1.52,-3.93
"E06000026","Plymouth","E01015165","Plymouth003E","Plymouth 003E",-1.54,-3.16,-9.69,1.88,0,-1.6,-0.35,0.88,-3.48,1.01,0.79,-5.56,-2.66,-7.44,-16.07,2.65,-0.74,2.04
"E06000026","Plymouth","E01015024","Plymouth004A","Plymouth 004A",-5.11,-7.98,-8.94,-3.43,-3.89,-5.1,-6.38,-11,-3.33,-7.42,-7.61,-0.85,-3.85,-4.55,-14.61,0.42,0,-8.76
"E06000026","Plymouth","E01015082","Plymouth004B","Plymouth 004B",0.65,8.85,0,-2.17,-1.15,-0.32,-3.9,4.68,-12.3,-9.29,-0.6,0,5.5,14.18,15.31,6.61,-1.66,-0.56
