"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000142","West Lindsey","E01026367","WestLindsey001A","West Lindsey 001A",-1.73,1.81,-8.94,2.01,-4.56,-0.69,0.25,4.88,-13.68,5,-1.78,2.34,-3.74,-1.19,-3.57,-1.01,-7.48,-3.62
"E07000142","West Lindsey","E01026368","WestLindsey001B","West Lindsey 001B",-0.47,-2.47,-5.56,3.24,1.45,-2.76,3.21,-5.53,5.62,12.11,6.97,-3.14,-3.74,1.2,-13.39,-3.32,-3.74,-2.4
"E07000142","West Lindsey","E01026387","WestLindsey001C","West Lindsey 001C",1.1,-3.15,-0.41,5.33,-0.13,1.34,0.68,-7.85,-6.85,10.9,1.64,-1.89,1.54,1.58,9.09,0.29,-1.8,5.04
"E07000142","West Lindsey","E01026416","WestLindsey001D","West Lindsey 001D",5.37,11.11,8.2,5.56,2.46,3.88,6.35,3.41,-4.55,10.32,4.49,10.74,4.46,18.48,23.21,1.18,0.59,-1.61
"E07000142","West Lindsey","E01032683","WestLindsey001G","West Lindsey 001G",2.45,8.45,4.79,11.32,-1.39,-5.22,2.07,0.7,6.93,10.47,3.61,-8.1,2.81,15.69,2.3,12.13,-6.04,-2.74
"E07000142","West Lindsey","E01026380","WestLindsey002A","West Lindsey 002A",-1.11,-5.58,7.84,-0.27,-4.53,0.29,-1.89,-10.14,5.56,0.89,0,-2.26,-0.35,0.48,10.48,-1.21,-8.33,2.94
"E07000142","West Lindsey","E01026401","WestLindsey002B","West Lindsey 002B",-1.49,-7.2,-2.94,0.78,2.31,-3.11,-0.38,-8.03,-8.45,8.24,3.91,-3.57,-2.57,-6.19,3.08,-5.94,0.95,-2.65
"E07000142","West Lindsey","E01026402","WestLindsey002C","West Lindsey 002C",-1.37,-4.58,2.96,3.39,-2.89,-4.41,-0.22,-8.28,5.95,3.66,2.58,-3.46,-2.45,0,0,3.13,-7.69,-5.17
"E07000142","West Lindsey","E01026403","WestLindsey002D","West Lindsey 002D",-0.07,-3.28,-10.9,7.1,-0.86,0.86,4.01,1.05,-4.88,14.39,2.34,3.57,-3.87,-7.95,-17.57,1.69,-3.98,-1.65
"E07000142","West Lindsey","E01026407","WestLindsey002E","West Lindsey 002E",1.11,10.11,-1.82,0.54,-2.1,1.66,2.79,11.24,-8.6,6.98,1.35,1.39,-0.43,8.99,6.94,-5.1,-4.84,1.9
"E07000142","West Lindsey","E01026408","WestLindsey002F","West Lindsey 002F",1.6,7.91,6.84,6.9,-4.63,-2.22,2.87,6.32,42.5,9.41,-4.97,-6.09,0.42,9.76,-11.69,4.49,-4.29,1.44
"E07000142","West Lindsey","E01026389","WestLindsey003A","West Lindsey 003A",-2.54,-3.35,-4.72,-5.64,2.85,-1.15,-0.32,-2.04,-7.21,-1.67,10.47,-2.42,-4.81,-4.92,-1.98,-9.79,-4.47,0
"E07000142","West Lindsey","E01026390","WestLindsey003B","West Lindsey 003B",-2.99,-5.84,-1.44,-2.15,-5.54,-0.8,-5.12,-10.96,4.31,-8.42,-5.35,-2.13,-0.84,0,-8.6,5.04,-5.7,0.38
"E07000142","West Lindsey","E01026391","WestLindsey003C","West Lindsey 003C",-7.43,-10.83,-12.39,-8.99,-5.01,-4,-6.73,-3.27,-15.24,-9.57,-1.97,-6.06,-8.05,-16.67,-9.73,-8.42,-7.42,-1.98
"E07000142","West Lindsey","E01026392","WestLindsey003D","West Lindsey 003D",-2.91,-2.84,-8.87,-0.61,-6.07,-0.37,-4.58,-3.28,-11.94,0.26,-7.87,-4.73,-1.27,-2.34,-6.29,-1.36,-4.38,4.33
"E07000142","West Lindsey","E01026415","WestLindsey003E","West Lindsey 003E",2.22,0,0,8.15,2.01,-1.74,5.04,-1.14,7.55,10.14,0,8.04,-0.57,1.2,-6.15,6.06,4.03,-11.02
"E07000142","West Lindsey","E01026378","WestLindsey004A","West Lindsey 004A",6.28,19.57,3.93,5.55,4.35,-6.51,8.46,16.13,9.01,11.72,5.62,-7.44,4.22,23.08,-0.85,0.31,2.88,-5.71
"E07000142","West Lindsey","E01026379","WestLindsey004B","West Lindsey 004B",0.33,2.77,-4.02,4.99,-3.13,-3.39,5.43,0,-2.5,18.07,4.89,-2.88,-4.36,5.32,-5.77,-6.16,-10.5,-3.85
"E07000142","West Lindsey","E01026381","WestLindsey004C","West Lindsey 004C",2.92,4.44,5.65,-0.18,7.16,1.17,5.58,5.34,22.78,1.84,13.13,-3.66,0.46,3.6,-8.16,-2.12,1.71,5.59
"E07000142","West Lindsey","E01026382","WestLindsey004D","West Lindsey 004D",3.95,8.44,9.78,3.79,-2.04,3.08,6.52,15.6,12.09,3.7,1.81,5.41,1.61,2.4,7.53,3.87,-5.65,1.44
"E07000142","West Lindsey","E01026383","WestLindsey004E","West Lindsey 004E",-0.44,1.24,-6.03,7.14,-11.19,1.57,-2.42,-0.79,-11.97,6.52,-11.66,-3.23,1.9,3.45,0,7.94,-10.57,6.15
"E07000142","West Lindsey","E01026384","WestLindsey004F","West Lindsey 004F",6.85,8.15,6.83,12.36,2.16,0.55,11.22,21.97,11.11,16.67,0,2.86,2.74,-2.16,3.29,7.77,4.52,-1.58
"E07000142","West Lindsey","E01026385","WestLindsey005A","West Lindsey 005A",-2.7,-6.58,7.22,-3.78,-0.35,-4.91,-0.52,-3.75,12,0.72,1.45,-5.33,-4.89,-9.72,2.13,-7.84,-2.08,-4.46
"E07000142","West Lindsey","E01026386","WestLindsey005B","West Lindsey 005B",-7.25,-8.93,-20.11,-2.88,-11.37,3.88,-8.4,-14.29,-24.74,2.76,-12.11,-0.92,-5.99,-2.31,-14.94,-8.12,-10.46,9.28
"E07000142","West Lindsey","E01026399","WestLindsey005C","West Lindsey 005C",1.04,9.24,5.26,0.23,-3.51,-0.98,0.4,7.75,0,3.98,-6.04,-2.58,1.72,11.01,13.73,-3.08,-0.62,0.66
"E07000142","West Lindsey","E01026411","WestLindsey005D","West Lindsey 005D",-1.62,3.02,-6.52,1.11,-3.83,-2.64,-1.51,5.33,-5.04,-0.94,-2.58,-3.36,-1.72,0.62,-8.11,3.24,-5.15,-1.95
"E07000142","West Lindsey","E01026374","WestLindsey006A","West Lindsey 006A",-2.5,-6.72,-12.9,5.91,0,-6.04,-1.23,-12.3,-15.38,16.14,3.7,-8.05,-3.68,-0.86,-10.69,-2.63,-3.74,-4.21
"E07000142","West Lindsey","E01026375","WestLindsey006B","West Lindsey 006B",2.61,3.21,0.84,14.63,-1.56,-12.64,9.1,11.21,1.85,26.74,3.68,-11.98,-2.94,-4.68,0,4.75,-5.43,-13.23
"E07000142","West Lindsey","E01026376","WestLindsey006C","West Lindsey 006C",2.36,-0.85,-3.78,1.39,3.28,9.56,6.34,1.82,-2.4,12.17,6.38,9.14,-1.16,-3.23,-5.31,-7.72,0.61,9.91
"E07000142","West Lindsey","E01026377","WestLindsey006D","West Lindsey 006D",4.61,13.27,8.98,2.98,4.12,-3.99,7.22,16.26,6.21,5.17,11.83,-2.7,2.14,10.29,12.61,1.02,-2.2,-5.24
"E07000142","West Lindsey","E01026388","WestLindsey007A","West Lindsey 007A",2.15,4.86,0.51,9.13,0.88,-2.27,5.63,13.68,0.96,15.11,5.2,-2.69,-0.97,-3.08,0,3.66,-3.03,-1.92
"E07000142","West Lindsey","E01026404","WestLindsey007B","West Lindsey 007B",3.65,-0.63,4.13,7.34,4.77,1.02,7.94,1.16,9.82,19.48,8.01,0.68,-0.51,-2.76,-1.89,-2.82,1.67,1.35
"E07000142","West Lindsey","E01026409","WestLindsey007C","West Lindsey 007C",1.36,1.78,4.42,3.72,3.46,-4.24,1.1,14.29,-3.7,-3.14,7.64,-4.09,1.63,-8.7,11.86,12.03,-0.69,-4.4
"E07000142","West Lindsey","E01026410","WestLindsey007D","West Lindsey 007D",-4.25,6.11,-16.94,-1.6,-12.4,-0.7,-3.72,3.23,-12.07,2.65,-12.14,-2.31,-4.78,8.7,-21.21,-5.59,-12.62,1.22
"E07000142","West Lindsey","E01026372","WestLindsey008A","West Lindsey 008A",-0.79,0,-9.17,1.21,-0.88,1.17,-0.86,1.47,-13.92,4.87,-1.06,0.35,-0.71,-1.66,-2.26,-1.97,-0.7,1.92
"E07000142","West Lindsey","E01026412","WestLindsey008B","West Lindsey 008B",-2.28,-3.62,-16.09,-0.65,-2.52,3.52,0.39,-1.32,-9.2,0,3.01,4.94,-4.58,-5.92,-22.99,-1.16,-7.33,2.42
"E07000142","West Lindsey","E01026413","WestLindsey008C","West Lindsey 008C",0.95,-3.84,13.04,4.41,-3.65,-0.88,0.37,-6.06,14.39,1.86,-0.79,-2.69,1.5,-1.55,11.57,6.56,-6.34,0.87
"E07000142","West Lindsey","E01026414","WestLindsey008D","West Lindsey 008D",0.7,0.77,-3.19,3.58,0.25,-0.81,1.8,4.84,-6.19,3.81,2.67,0.52,-0.34,-2.96,0,3.37,-1.83,-2.23
"E07000142","West Lindsey","E01026396","WestLindsey009A","West Lindsey 009A",0.57,6.82,-1.96,6.87,-4.95,-0.69,2.54,13.64,5.77,10.92,-2.74,-2.9,-1.24,0,-10,3.5,-7.01,1.32
"E07000142","West Lindsey","E01026397","WestLindsey009B","West Lindsey 009B",-1.95,-4.94,9.17,-3.01,-5.17,0.67,-1.34,-5.35,11.21,-5.72,-1.82,2.88,-2.55,-4.46,7.21,-0.28,-8.33,-1.27
"E07000142","West Lindsey","E01026398","WestLindsey009C","West Lindsey 009C",2.96,4.39,1.35,4.47,3.85,0.66,3.35,0,4.44,4.02,10.53,-0.47,2.58,9.01,-3.45,4.93,-1.12,1.65
"E07000142","West Lindsey","E01026400","WestLindsey009D","West Lindsey 009D",-4.36,-2.58,-5.85,-5.52,-4.56,-1.94,-6.97,-4.15,-4.72,-10.59,-6.49,-4.88,-1.55,-0.54,-7.07,-0.86,-2.29,1.37
