"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000112","Shepway","E01024490","Shepway001A","Shepway 001A",-4.58,-6.58,2.48,-7.53,-6.63,-1.83,-3.8,-10.83,0,-6.38,-4.71,0.71,-5.31,-1.85,5.49,-8.64,-8.33,-4.08
"E07000112","Shepway","E01024544","Shepway001B","Shepway 001B",-0.36,-5.59,18.1,-0.58,0,-3.04,-1.78,-7.69,11.86,-1.82,-1.76,-3.43,1.01,-3.61,26.09,0.56,1.83,-2.69
"E07000112","Shepway","E01024545","Shepway001C","Shepway 001C",-5.88,-3.23,2.9,-7.63,-8.53,-5.98,-4.4,4.76,2.56,-4.86,-7.65,-7.58,-7.28,-9.8,3.33,-10.26,-9.38,-4.55
"E07000112","Shepway","E01024547","Shepway001D","Shepway 001D",-2.93,-1.56,12.66,-1.71,-7.67,-4.18,-2.74,-3.85,6.38,0,-4.44,-5.39,-3.12,1.14,21.88,-3.28,-10.53,-3.19
"E07000112","Shepway","E01024492","Shepway002A","Shepway 002A",6.74,-4.37,15.82,13.41,6.58,0.33,8.01,-7.52,21.88,13.76,10.88,0.77,5.58,-0.84,10,13.08,2.55,0
"E07000112","Shepway","E01024541","Shepway002B","Shepway 002B",-0.39,-1.14,-4.76,0.67,5.35,-4.66,-2.01,-3.68,-4.49,-2.52,8.76,-7.26,1.25,1.74,-5.07,3.74,2.3,-2.15
"E07000112","Shepway","E01024542","Shepway002C","Shepway 002C",-1.89,0.8,0,-3.24,-3.49,-1.88,-1.54,-0.51,1.77,-3.04,-3.35,-0.52,-2.21,2.23,-1.8,-3.42,-3.61,-3
"E07000112","Shepway","E01033213","Shepway002E","Shepway 002E",-7.04,-1.63,-11.48,-9.86,-6.47,-4.86,-7.92,-1.74,-20.71,-11.69,-6.85,10.96,-6.17,-1.51,-1.54,-8.14,-6.06,-15.18
"E07000112","Shepway","E01033214","Shepway002F","Shepway 002F",-2.47,0.3,-8.98,-6.66,-2.4,7.14,-3.7,-1.66,-13.85,-8.19,3.64,2.47,-1.27,2.67,-3.48,-5.37,-8.33,11.49
"E07000112","Shepway","E01024496","Shepway003A","Shepway 003A",2.98,-2.19,11.68,7.06,4.91,-7.76,1.89,-3.14,2.08,9.62,10.66,-15.2,3.99,-1.24,20.79,4.67,0.61,0
"E07000112","Shepway","E01024497","Shepway003B","Shepway 003B",0.42,-5.06,7.14,-5.5,11.95,1.3,-1,-13.44,23.86,-12.84,14.48,6.45,1.74,5.33,-6.48,1.48,9.46,-2.17
