"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000211","Reigate and Banstead","E01030603","ReigateandBanstead001A","Reigate and Banstead 001A",1.57,-2.51,-4.52,4.52,4.4,0.8,2.41,0,-1.37,5.61,2.45,1.6,0.77,-4.69,-7.32,3.4,6.18,0
"E07000211","Reigate and Banstead","E01030604","ReigateandBanstead001B","Reigate and Banstead 001B",-1.14,0.37,7.69,0.4,1.71,-9.28,1.04,-5.67,3.9,9.17,5.67,-8.84,-3.2,6.98,13.21,-7.01,-1.97,-9.66
"E07000211","Reigate and Banstead","E01030605","ReigateandBanstead001C","Reigate and Banstead 001C",4.1,6.67,13.29,4.24,-2.82,4.52,7.13,8.7,18.18,4.2,1.16,15.48,1.24,4.73,8.64,4.28,-6.59,-3.48
"E07000211","Reigate and Banstead","E01030607","ReigateandBanstead001D","Reigate and Banstead 001D",-2.23,-7.54,-6.25,4.71,-3.06,-4.35,-4.32,-13.71,-6.25,5.28,-3.94,-8.21,-0.2,-1.18,-6.25,4.18,-2.25,-0.91
"E07000211","Reigate and Banstead","E01030559","ReigateandBanstead002A","Reigate and Banstead 002A",0.3,5.91,-13.85,9.76,-1.57,-2.84,-0.33,-6.25,2.08,15.11,-3.94,-6.91,0.84,18.89,-23.17,4.73,0.78,0
"E07000211","Reigate and Banstead","E01030560","ReigateandBanstead002B","Reigate and Banstead 002B",-5.27,1.69,-0.88,-10.85,2.62,-7.73,-8.38,-5.88,-17.74,-14.94,3.91,-6.04,-2.77,9.32,19.61,-6.67,1.44,-8.56
"E07000211","Reigate and Banstead","E01030561","ReigateandBanstead002C","Reigate and Banstead 002C",-2.33,-1.08,-2.7,2.41,-0.73,-6.31,1.13,15.66,0,5.26,-2.11,-5.82,-4.88,-14.56,-5.08,0,0.75,-6.56
"E07000211","Reigate and Banstead","E01030562","ReigateandBanstead002D","Reigate and Banstead 002D",-0.69,-0.44,-0.72,2.28,-3.72,-3.14,1.65,0,0,3.41,5.31,-3.3,-2.75,-1.01,-1.39,1.29,-10.26,-3.03
"E07000211","Reigate and Banstead","E01030563","ReigateandBanstead002E","Reigate and Banstead 002E",-40.75,1.59,-59.15,-60.5,-23.27,-6.13,-52.03,-6.45,-72.41,-69.19,-30.38,-16,-21.61,9.38,-33.01,-42.76,-12.34,7.21
"E07000211","Reigate and Banstead","E01030564","ReigateandBanstead002F","Reigate and Banstead 002F",1.65,4.51,8.84,1.74,-1.31,-1.81,0.73,7.09,-1.1,6.15,-3.47,-6.34,2.52,2.16,25,-1.79,0.62,2.99
"E07000211","Reigate and Banstead","E01030606","ReigateandBanstead003A","Reigate and Banstead 003A",-0.39,-6.02,-5.3,7.18,3.66,-5.29,5.89,6.96,0,18.44,3.33,-2.11,-5.71,-17.16,-11.11,-2.37,3.93,-7.76
"E07000211","Reigate and Banstead","E01030641","ReigateandBanstead003B","Reigate and Banstead 003B",-0.3,-1.52,2.84,4.52,-3.14,-3.23,1.28,11.57,5.62,4.83,-2.07,-8.77,-1.74,-12.68,0,4.23,-4.07,1.5
"E07000211","Reigate and Banstead","E01030642","ReigateandBanstead003C","Reigate and Banstead 003C",2.9,-0.62,4.27,8.32,2.39,-1.1,4.15,-2.47,-2.3,17.14,1.17,0.61,1.75,1.25,11.69,1.16,3.66,-2.51
"E07000211","Reigate and Banstead","E01030644","ReigateandBanstead003D","Reigate and Banstead 003D",-0.95,0,9.17,6.02,-6.8,-5.42,-2.49,-1.23,6.35,0.59,-6.92,-5.33,0.65,1.2,12.28,13.18,-6.67,-5.5
"E07000211","Reigate and Banstead","E01030565","ReigateandBanstead004A","Reigate and Banstead 004A",-3.01,-8.12,4.93,-6.79,1.95,-2.64,0,0,13.89,-7.58,8,-2.9,-5.83,-13.97,-4.29,-6.02,-3.8,-2.39
"E07000211","Reigate and Banstead","E01030566","ReigateandBanstead004B","Reigate and Banstead 004B",-1.17,-2.13,-5.33,0.57,-2.55,1.42,0.26,-5.85,-8.24,2.79,2.61,8.33,-2.53,1.91,-2.38,-1.47,-7.45,-4.35
"E07000211","Reigate and Banstead","E01030567","ReigateandBanstead004C","Reigate and Banstead 004C",-2.3,-1.2,-1.85,2.86,-1.89,-8.43,-2.59,5,-3.9,-1.79,0,-9.86,-2.01,-6.92,0,8.16,-3.86,-7.08
"E07000211","Reigate and Banstead","E01030568","ReigateandBanstead004D","Reigate and Banstead 004D",-1.73,-0.8,-2.34,-2.6,-1.37,-1.25,-2.6,-5.71,-4.35,-3.83,5.29,-5.29,-0.79,5.5,0,-1.32,-7.22,3.36
"E07000211","Reigate and Banstead","E01030569","ReigateandBanstead004E","Reigate and Banstead 004E",-4.65,-2.81,0,-6.26,-6.83,-3.28,-3.82,-1.59,6.16,-6.47,-8.39,0,-5.45,-3.99,-5.59,-6.07,-5.22,-6.62
"E07000211","Reigate and Banstead","E01030608","ReigateandBanstead005A","Reigate and Banstead 005A",7.94,7.19,18.4,10.65,6.35,-3.37,10.38,8.23,20.51,13.06,13.56,-5.62,5.84,6.25,16.47,8.56,0,-1.68
"E07000211","Reigate and Banstead","E01030609","ReigateandBanstead005B","Reigate and Banstead 005B",-0.29,-0.21,-1.64,2,-4.84,-1.33,0.61,-1.61,2.15,2.35,-1.67,3.08,-1.12,1.29,-5.56,1.7,-7.81,-4.71
"E07000211","Reigate and Banstead","E01030640","ReigateandBanstead005C","Reigate and Banstead 005C",2.82,5.03,-4.27,4.28,2.96,0,5.03,8.74,-7.41,5.9,8.21,1.12,0.73,1.14,-1.2,2.81,-2.21,-0.93
"E07000211","Reigate and Banstead","E01030643","ReigateandBanstead005D","Reigate and Banstead 005D",3.49,-6.32,21.43,6.64,10.73,-5.57,8.58,-11.76,35.19,11.95,26.36,-2.36,-0.77,0,8.62,1.95,-0.66,-7.65
"E07000211","Reigate and Banstead","E01030635","ReigateandBanstead006A","Reigate and Banstead 006A",-1.27,-3.73,-0.69,-1.05,1.15,-1.9,1.03,-5.73,-10.47,3.45,7.23,4.35,-3.3,-1.82,13.79,-5.35,-4.37,-5.63
"E07000211","Reigate and Banstead","E01030636","ReigateandBanstead006B","Reigate and Banstead 006B",-0.16,-8.76,10,10.49,-4.5,-6.23,-1.11,-13.82,8.33,18.57,-6.37,-10.08,0.82,-2.13,12.12,3.64,-2.6,-2.34
"E07000211","Reigate and Banstead","E01030637","ReigateandBanstead006C","Reigate and Banstead 006C",-0.32,-1.43,9.92,6.44,-3.12,-7.39,-2.03,-9.73,5.45,11.19,-5.98,-6.94,1.44,8.25,13.64,1.97,0,-7.86
"E07000211","Reigate and Banstead","E01030638","ReigateandBanstead006D","Reigate and Banstead 006D",4.22,3.43,0.54,5.78,6.18,3,3.54,0.77,-7.77,9.23,7.83,1.79,4.88,6.8,10.84,2.46,4.74,4.02
"E07000211","Reigate and Banstead","E01030639","ReigateandBanstead006E","Reigate and Banstead 006E",1.11,4.73,3.39,-5.25,1.61,3.49,0.91,-1.22,6,-4.65,3.14,3.55,1.29,12.12,1.47,-5.85,0,3.45
"E07000211","Reigate and Banstead","E01030589","ReigateandBanstead007A","Reigate and Banstead 007A",-3.19,-13.53,-4.27,2.22,-0.22,-4.56,0.35,-4.92,0.97,10.81,0.44,-5.65,-6.54,-20.83,-9.26,-4.98,-0.85,-3.35
"E07000211","Reigate and Banstead","E01030590","ReigateandBanstead007B","Reigate and Banstead 007B",4.04,10.44,18.93,-2.17,7.05,-1.7,4.7,15.49,4.44,-1.04,8.6,0.58,3.39,5.81,35.44,-3.23,5.48,-3.89
"E07000211","Reigate and Banstead","E01030591","ReigateandBanstead007C","Reigate and Banstead 007C",10.72,4.74,-0.68,10.15,5.78,24.05,15.76,-4.39,13.85,19.25,8.43,36.05,6.47,13.56,-12.05,2.3,3.07,16.14
"E07000211","Reigate and Banstead","E01030592","ReigateandBanstead007D","Reigate and Banstead 007D",-8.46,-9.02,-2.84,3.33,-16.89,-15.48,-6.25,-11.81,-6.67,10.78,-16.18,-12.12,-10.63,-5.74,1.52,-3.31,-17.67,-18.32
"E07000211","Reigate and Banstead","E01030599","ReigateandBanstead008A","Reigate and Banstead 008A",3.26,3.13,5.5,5.96,-2.18,0,5.91,1.09,5.88,11.86,0.69,4.35,0.63,5.39,5.1,0.32,-5.38,-3.19
"E07000211","Reigate and Banstead","E01030600","ReigateandBanstead008B","Reigate and Banstead 008B",6.28,3.78,6.62,7.31,4.43,9.44,9.25,6.25,4.11,7.19,16.53,16.13,3.49,0.66,8.97,7.42,-5.33,5
"E07000211","Reigate and Banstead","E01030601","ReigateandBanstead008C","Reigate and Banstead 008C",2.38,3.54,1.95,10,-1.4,-15.94,5.79,5.5,1.79,15.41,0.68,-10,-0.94,1.54,2.15,5.14,-3.62,-20.51
"E07000211","Reigate and Banstead","E01030602","ReigateandBanstead008D","Reigate and Banstead 008D",2.19,3.57,-8.33,3.95,0.62,3.26,6.21,8.72,-7.04,9.18,1.82,7.91,-1.6,-2.37,-9.59,-0.87,-0.64,0
"E07000211","Reigate and Banstead","E01030598","ReigateandBanstead009A","Reigate and Banstead 009A",-4.45,-6.62,5.06,-5.29,-2.52,-7.55,-3.52,-6.9,15.94,-9.39,3.33,-5.19,-5.32,-6.34,-3.37,-1.11,-7.78,-9.6
"E07000211","Reigate and Banstead","E01030623","ReigateandBanstead009B","Reigate and Banstead 009B",-3.83,-2.64,-17.65,-1.6,-4.74,-3.29,-4.35,-0.88,-28.74,-3.35,-1.63,-2.04,-3.35,-4.39,-3.03,0.28,-7.37,-4.12
"E07000211","Reigate and Banstead","E01030624","ReigateandBanstead009C","Reigate and Banstead 009C",1.96,-2.97,8.8,4.68,5.62,-3.17,6.95,2.34,7.02,10.96,14.29,-3.2,-2.08,-6.86,10.29,-0.8,-2.99,-3.16
"E07000211","Reigate and Banstead","E01030625","ReigateandBanstead009D","Reigate and Banstead 009D",6.72,3.89,49.77,-0.71,-1.47,-4.56,14.4,9.8,103.57,3.69,-2.82,-0.85,-0.36,-1.93,16.79,-5.31,0,-7.53
"E07000211","Reigate and Banstead","E01030626","ReigateandBanstead009E","Reigate and Banstead 009E",-3.13,-9.3,-5.38,-4.75,1.95,-1.49,1.15,-5.49,0,7.58,6.78,-5.11,-7.13,-13.58,-10.64,-14.72,-2.17,2.27
"E07000211","Reigate and Banstead","E01030627","ReigateandBanstead009F","Reigate and Banstead 009F",-6.56,-4.76,-25.48,-8.28,-2.33,1.86,-5.19,-1.22,-32.89,-4.6,-5.04,5.31,-7.85,-8.61,-18.52,-12.12,0.84,0
