"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000029","Solihull","E01010118","Solihull001A","Solihull 001A",9.84,36.81,13.33,16.91,-0.31,-2.89,14.04,28.21,14.06,33.12,1.34,-1.4,5.95,46.97,12.68,3.65,-1.7,-4.48
"E08000029","Solihull","E01010120","Solihull001B","Solihull 001B",1.88,-1.66,7.14,5.18,0.96,-1.38,4.46,5.88,3.45,3.23,5.44,4.67,-0.29,-8.33,11.11,7,-3.05,-4.95
"E08000029","Solihull","E01010121","Solihull001C","Solihull 001C",-2.83,-10.82,0,0.51,-3.35,-2.09,-2.4,-11.45,8,-4.19,0,-0.56,-3.28,-10,-6.9,6.25,-6.63,-3.45
"E08000029","Solihull","E01010122","Solihull001D","Solihull 001D",4.61,10.69,10.16,4.75,2.99,1.97,4.48,13.04,-9.46,6.09,6.04,3.87,4.73,8.06,37.04,3.3,0,0.44
"E08000029","Solihull","E01010235","Solihull002A","Solihull 002A",11.4,17.17,7.51,18.87,3.3,-3.32,12.01,10.34,14.14,17.65,6.48,5.88,10.82,25.95,1.75,19.92,0,-9.52
"E08000029","Solihull","E01010236","Solihull002B","Solihull 002B",0.28,-4.21,-3.85,2.97,4.12,2.48,3.13,-9.41,17.65,10.84,-3.41,6.52,-2.23,2.6,-18.7,-2.99,10.38,-0.91
"E08000029","Solihull","E01010239","Solihull002C","Solihull 002C",6.69,2.33,9.59,13.66,4.28,-1.63,11.14,9.09,21.15,20.35,4.88,-5.93,2.76,-3.93,-0.87,8.24,3.73,2.34
"E08000029","Solihull","E01010240","Solihull002D","Solihull 002D",11.84,18.27,12.57,17.36,-1.73,3.35,22.83,25.97,25,37.17,4.76,2.7,3.16,10.76,3.74,3.03,-7.14,3.81
"E08000029","Solihull","E01010117","Solihull003A","Solihull 003A",-1.34,-10.65,-11.23,2.83,-0.27,4.42,0.27,-10.08,-13.79,11.48,-1.03,2.84,-2.94,-11.34,-9,-5.58,0.55,5.88
"E08000029","Solihull","E01010119","Solihull003B","Solihull 003B",4.52,1.38,7.6,10.66,5.52,-2.6,4.34,-4.2,5.62,21.24,5.66,-10.17,4.69,8.08,9.76,1.75,5.37,3.85
"E08000029","Solihull","E01010123","Solihull003C","Solihull 003C",6.85,11.5,2.7,22.92,4.6,-5.85,9.91,9.18,8.6,24.59,8.98,-5.16,4.11,13.73,-3.26,21.08,0.55,-6.3
"E08000029","Solihull","E01010124","Solihull003D","Solihull 003D",1.03,8.7,-6.32,9.13,-3.77,-3.52,2.86,16.09,-12.87,12.44,0.58,-3.63,-0.77,2.06,2.74,5.71,-7.54,-3.41
"E08000029","Solihull","E01010146","Solihull004A","Solihull 004A",7.75,1.9,7.11,23.36,-1.91,-2.19,17.34,7.88,17.65,47.34,5.8,-5.41,0.22,-2.94,-3.33,8.33,-7.95,0.85
"E08000029","Solihull","E01010234","Solihull004B","Solihull 004B",13.92,18.31,11.86,21.22,16.88,-10.53,24.42,26.24,32.47,28.51,26.67,2.08,5.61,11.16,-4,15.61,8.24,-18.54
"E08000029","Solihull","E01010237","Solihull004C","Solihull 004C",8.12,0.28,21.4,7.63,4.43,11.68,10.58,7.65,25.58,10.83,7.06,4.97,5.86,-6.49,16.67,4.91,2.09,17.92
"E08000029","Solihull","E01010238","Solihull004D","Solihull 004D",4.14,0.38,3.47,5.78,13.43,-2.65,5,5.56,-5.26,7.59,13.13,-1.96,3.33,-4.38,10.31,3.91,13.73,-3.23
"E08000029","Solihull","E01010145","Solihull005A","Solihull 005A",5.17,-0.67,-0.53,13.19,9.35,-0.58,8.92,-5.13,-2.11,28.77,9.79,1.38,1.71,4.23,1.05,-0.41,8.89,-1.98
"E08000029","Solihull","E01010147","Solihull005B","Solihull 005B",1.27,-10.93,8.04,10.94,5.93,-10.37,-1.03,-19.24,5.13,16.88,10.92,-13.79,3.5,1.55,9.92,6.21,0.85,-7.79
"E08000029","Solihull","E01010148","Solihull005C","Solihull 005C",5.25,0.19,13.64,7.85,0.73,6.5,10.78,2.02,21.77,18.22,4.88,6.1,0.78,-1.43,5.08,0.55,-2.67,6.78
"E08000029","Solihull","E01010149","Solihull005D","Solihull 005D",7.68,0,24.83,9.88,7.23,1.86,11.59,-4.08,21.69,14.35,15.33,8.63,3.95,4.82,29.03,5.03,1.1,-3.28
"E08000029","Solihull","E01010125","Solihull006A","Solihull 006A",14.15,12.42,26.21,28.79,4.93,-6.53,17.71,9.22,35.79,39.64,5.34,-8.28,10.88,15.29,18.02,18.45,4.58,-4.79
"E08000029","Solihull","E01010129","Solihull006B","Solihull 006B",7.4,-2.7,25,5.26,10.13,10.82,10.24,1.09,7.02,17.98,12.82,10,4.85,-6.38,50,-4.28,7.5,11.45
"E08000029","Solihull","E01010139","Solihull006C","Solihull 006C",10.49,-3.51,27.97,17.61,10.12,7.41,7.43,-4.76,41.82,12.68,5.38,0,13.58,-1.96,15.87,22.54,16,13.51
"E08000029","Solihull","E01010141","Solihull006D","Solihull 006D",-1.55,-2.54,10.56,0,-7.09,-8.54,-2.64,-7.45,4.3,-1.28,1.41,-11.36,-0.31,4.35,17.24,1.28,-16.67,-5.26
"E08000029","Solihull","E01010140","Solihull007A","Solihull 007A",8.07,-2.89,17.17,20.46,-0.36,1.29,18.93,6.37,12.1,51.05,1.6,7.29,-0.96,-10.58,25.68,0,-2.01,-2.92
