"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000005","Rochdale","E01005518","Rochdale001A","Rochdale 001A",7.01,-0.37,6.8,9.38,14.91,2.26,12.86,2.04,11.84,15.74,23.08,9.82,1.38,-3.25,1.41,2.99,7.59,-3.25
"E08000005","Rochdale","E01005520","Rochdale001B","Rochdale 001B",3.52,5.17,6.15,8.24,2.25,-5.41,6.3,14.89,-1.8,16.8,3.83,-9.04,0.8,-4.03,19.12,0.99,0.58,-2.16
"E08000005","Rochdale","E01005522","Rochdale001C","Rochdale 001C",6.42,1.79,10.17,4.47,10.67,8.15,10.51,2.91,18.64,6.64,16.53,15.38,2.88,0.83,1.69,2.39,5.3,3.61
"E08000005","Rochdale","E01005523","Rochdale001D","Rochdale 001D",-2.66,-1.8,-10.29,-1.4,-0.27,-3.9,-3.21,-3.07,-12.04,-0.32,-2.05,-4.61,-2.15,-0.58,-8.33,-2.44,1.69,-3.38
"E08000005","Rochdale","E01005519","Rochdale002A","Rochdale 002A",4.63,4.09,-1.59,14.17,-3.29,0.93,7.17,9.24,-5.61,23.01,-3.03,-2.63,1.87,-2.99,3.66,6.11,-3.55,5
"E08000005","Rochdale","E01005594","Rochdale002B","Rochdale 002B",10.04,21.85,1.25,21.69,2.51,-4.03,16.1,22.56,-2.25,32.49,16.42,-4.03,4.4,20.95,5.63,11.93,-7.57,-4.03
"E08000005","Rochdale","E01005597","Rochdale002C","Rochdale 002C",1.98,-6.47,-1.69,9.2,4.66,-2.23,2.08,-9.63,-2.22,8.75,9.4,-1.39,1.88,-3.26,-1.15,9.66,0.58,-2.94
"E08000005","Rochdale","E01005598","Rochdale002D","Rochdale 002D",0.19,-5.31,-6.94,0.66,0,5.87,0,-2.38,-16.88,-1.69,0.62,10.27,0.38,-8.4,4.48,3.2,-0.53,1.93
"E08000005","Rochdale","E01005516","Rochdale003A","Rochdale 003A",-0.15,-10.94,0,2.84,6.99,-1.75,-0.28,-12.93,7.25,1.75,9.23,-3.01,0,-8.26,-7.04,4.1,4.93,-0.66
"E08000005","Rochdale","E01005517","Rochdale003B","Rochdale 003B",-1.55,3.63,-17.16,5.19,-2.1,-4.18,5.68,11.76,-10.67,20.96,1.32,-0.48,-8.11,-5.49,-25.42,-8.04,-4.95,-7.32
"E08000005","Rochdale","E01005521","Rochdale003C","Rochdale 003C",-0.42,-3.59,-7.81,1.87,0.27,0.64,1.56,-3.85,-5.97,5.02,3.91,0.72,-2.35,-3.3,-9.84,-1.44,-3.16,0.58
"E08000005","Rochdale","E01005596","Rochdale003D","Rochdale 003D",4.61,2.98,-2.16,7.86,5.04,4.38,6.39,5,2.5,9.9,8.04,1.41,2.91,1.06,-7.14,5.88,2.29,7.1
"E08000005","Rochdale","E01005578","Rochdale004A","Rochdale 004A",7.61,11.21,4.83,9.64,7.53,-1.23,10.76,16.17,-1.57,17.57,12.09,-4.11,4.67,6.13,10.56,2.32,3.16,1.11
"E08000005","Rochdale","E01005579","Rochdale004B","Rochdale 004B",8.41,12.5,0,8.52,6.71,7.08,11.93,12.3,8.33,16.36,8.64,0,5.07,12.73,-8.2,2.31,4.82,13.33
"E08000005","Rochdale","E01005586","Rochdale004C","Rochdale 004C",0.39,-1.85,5.46,0.85,7.22,-5.2,1.44,-4.02,1.09,4.72,16.04,-6.06,-0.64,0.48,9.89,-2.33,-3.41,-4.38
"E08000005","Rochdale","E01005593","Rochdale004D","Rochdale 004D",6.86,12.33,14.95,4.36,2.57,0,11.52,10.96,24.51,8.7,9.68,10.67,2.65,13.81,6.25,0.55,-3.38,-7.55
"E08000005","Rochdale","E01005595","Rochdale004E","Rochdale 004E",-0.99,-20.6,1.99,7.28,3.04,-3.23,0.14,-24.17,-1.49,12.71,4.11,-3.97,-2.1,-16.81,4.76,1.38,1.71,-2.72
"E08000005","Rochdale","E01005489","Rochdale005A","Rochdale 005A",5.87,3.69,13.64,12.34,3.08,-0.72,12.98,14.02,10.34,39.32,2.82,0,-0.15,-6.36,16.22,-4.19,3.39,-1.31
"E08000005","Rochdale","E01005490","Rochdale005B","Rochdale 005B",-20.95,13.91,-2.37,-40.3,-22.92,-6.43,-38.45,18.44,-27.62,-58.48,-42.38,-16.42,8.57,8.8,39.06,0.9,10.11,2.74
"E08000005","Rochdale","E01005491","Rochdale005C","Rochdale 005C",1.17,5.78,-4.88,0.92,5.03,-2.56,3.39,-3.31,0,7.61,10.81,-2.92,-0.77,16.35,-9.09,-4.62,0,-2.29
"E08000005","Rochdale","E01005493","Rochdale005D","Rochdale 005D",1.9,-0.35,-10.42,9.18,0.77,1.54,5.08,-4.58,-2.3,20.18,4.17,-1.27,-1.03,4.51,-17.14,0.37,-2.54,4.17
"E08000005","Rochdale","E01005494","Rochdale005E","Rochdale 005E",3.35,-5.2,2.82,6.75,1.9,9.17,6.82,-3.55,-2.59,16.3,3.14,14.85,0,-6.96,9.28,-1.99,0.64,5.04
"E08000005","Rochdale","E01005495","Rochdale005F","Rochdale 005F",4.63,1.14,6.67,8.03,3.75,2.51,6.13,2.26,2.35,14.08,8.55,-1.2,3.31,0,10,2.82,-0.6,5.76
"E08000005","Rochdale","E01005488","Rochdale006A","Rochdale 006A",3.45,-0.93,7.07,3.86,8.55,-1.86,4.57,0,-1.85,5.13,18.18,0,2.36,-1.86,19.74,2.69,0.68,-3.75
"E08000005","Rochdale","E01005492","Rochdale006B","Rochdale 006B",4.56,3.57,2.3,9.62,4.49,0.29,3.78,2.54,-5.05,6.57,9.09,1.16,5.33,4.48,12,12.68,0.52,-0.57
"E08000005","Rochdale","E01005499","Rochdale006C","Rochdale 006C",1.97,10.34,-15.09,7.82,-2.09,2.04,5.69,28.57,-16.28,7.62,2.17,4.65,-1.59,-6.67,-13.7,8.02,-6.06,0
"E08000005","Rochdale","E01005571","Rochdale006D","Rochdale 006D",0.84,-3.33,0.69,-0.2,2.79,3.42,1.83,-5.97,-16.88,9.38,3.03,5.52,-0.13,0,20.9,-8.21,2.59,1.26
"E08000005","Rochdale","E01005570","Rochdale007A","Rochdale 007A",1.2,0.69,6.86,3.13,-0.65,-0.57,2.73,-5.26,-5.26,11.61,2.8,0.65,-0.15,7.35,22.22,-3.57,-3.66,-1.55
"E08000005","Rochdale","E01005572","Rochdale007B","Rochdale 007B",-0.26,2.4,-14.12,1.67,3.35,-1.58,-1.19,2.5,-16.3,3.51,4.32,-7.74,0.63,2.31,-11.54,0,2.41,4.32
"E08000005","Rochdale","E01005573","Rochdale007C","Rochdale 007C",2.8,-5.15,-1.2,18.87,-0.85,-3.09,1.76,-4.62,-5.26,20.45,2.82,-10.69,3.89,-5.83,4.23,17.32,-4.55,4.24
"E08000005","Rochdale","E01005574","Rochdale007D","Rochdale 007D",3.32,5.62,-3.49,9.23,0.79,0.26,3.39,3.68,-9.17,10.6,1.6,3.98,3.25,7.63,6.35,7.98,0,-2.93
"E08000005","Rochdale","E01005587","Rochdale007E","Rochdale 007E",3.92,-1.82,5.24,4.04,8.56,1.28,7.74,0.7,9,14.29,10.11,0,0.42,-4.55,1.1,-2.98,7.07,2.56
"E08000005","Rochdale","E01005588","Rochdale007F","Rochdale 007F",2.45,8.94,13.1,5.65,-3.47,-2.53,0.94,5.43,-1.35,5.56,0,-4.47,3.66,12.64,28.17,5.73,-6.08,-1.36
"E08000005","Rochdale","E01005580","Rochdale008A","Rochdale 008A",2.55,5.22,0.54,2.26,5.8,-6.37,4.47,3.95,6.74,6.06,11.5,-13.33,0.61,6.76,-5.21,-1.24,0,0
"E08000005","Rochdale","E01005581","Rochdale008B","Rochdale 008B",4.62,2.89,-7.11,12.5,7.32,0.43,5.92,7.11,-18.46,17.67,6.48,2.94,3.35,-1.22,4.88,7.41,8.25,-1.54
"E08000005","Rochdale","E01005583","Rochdale008D","Rochdale 008D",0.68,-2.58,-4.41,5.71,2.91,-3.65,1.8,-3.23,-4.44,10.98,10.31,-17.65,-0.46,-1.91,-4.38,0,-3.67,12.22
"E08000005","Rochdale","E01005585","Rochdale008F","Rochdale 008F",4.61,2.81,1.94,9.9,3.83,-5.65,6.41,3.98,2.91,14.8,8.42,-16.95,2.66,1.21,0.97,5.1,-1.14,4.62
"E08000005","Rochdale","E01033258","Rochdale008G","Rochdale 008G",4.21,6.35,0.39,5.67,0.82,2.12,3.03,1.48,-8.39,6.54,4.62,27.94,5.42,11.79,11.26,4.78,-2.62,-12.4
"E08000005","Rochdale","E01005496","Rochdale009A","Rochdale 009A",1.99,6.32,-0.56,2.41,13.61,-15.9,0.42,-1.47,-4.88,0.44,24.73,-13.59,3.58,17.36,3.16,4.07,3.06,-18.48
"E08000005","Rochdale","E01005589","Rochdale009B","Rochdale 009B",-0.24,7.19,0,-2.4,-0.96,-3.83,-1.44,5.1,-10.58,-1.25,-1.29,-3.13,0.98,9.4,11.7,-3.61,-0.64,-4.42
"E08000005","Rochdale","E01005590","Rochdale009C","Rochdale 009C",2.73,7.73,-13.56,8.72,0.88,-1.8,3.04,6.97,-19.61,11.84,7.96,-6.85,2.41,8.61,-7.04,5.71,-6.19,2.13
"E08000005","Rochdale","E01005591","Rochdale009D","Rochdale 009D",8.54,11.72,-7.78,23.4,-1.05,3.24,7.68,14.73,-12.5,20.92,0.83,1.4,9.29,8.66,-2.53,25.55,-2.42,4.82
"E08000005","Rochdale","E01005592","Rochdale009E","Rochdale 009E",5.76,1.54,-1.31,14.29,-0.38,7.69,6.54,-4.09,-0.83,26.14,0.76,-1.03,5.01,8.82,-1.83,3.97,-1.52,13.33
"E08000005","Rochdale","E01005472","Rochdale010A","Rochdale 010A",1.51,-0.69,-0.47,5.49,0.4,-0.95,4.01,3.37,-4.5,11.16,0.76,1.03,-0.82,-4.44,4,0.68,0,-2.63
"E08000005","Rochdale","E01005473","Rochdale010B","Rochdale 010B",8.51,7.84,3.13,11.94,6.93,8.28,8.07,0,1.71,17.71,7.77,7.04,8.98,16.93,4.67,6.04,6.06,9.3
"E08000005","Rochdale","E01005482","Rochdale010C","Rochdale 010C",4.64,9.97,-9.68,8.22,4.64,-0.5,4.46,1.22,-18.12,8.6,12.55,3,4.91,19.11,3.03,7.5,-7.01,-3.92
"E08000005","Rochdale","E01005483","Rochdale010D","Rochdale 010D",-1.82,-3.56,-8.4,1.57,-4.59,2.86,-1.42,1.63,-16.67,1.52,4.65,-7.87,-2.3,-8.84,1.69,1.62,-16.54,13.95
"E08000005","Rochdale","E01005484","Rochdale010E","Rochdale 010E",1.72,5.41,4.14,1.98,-0.66,-7.51,2.14,5.49,2.37,2.4,2.56,-7.84,1.24,5.33,6.61,1.43,-4.14,-7.21
"E08000005","Rochdale","E01005486","Rochdale010F","Rochdale 010F",2.04,-5.52,0.41,5.13,12.68,1.98,5.55,-2.39,0,5.83,31.96,5.13,-1.29,-8.82,0.77,4.44,-4.63,0
"E08000005","Rochdale","E01005487","Rochdale010G","Rochdale 010G",0.84,-4.39,-8.57,3.12,13.54,4.23,0.89,-12.34,-4.86,7.21,15.25,3.7,0.78,4.07,-12.5,-0.93,11.71,4.63
"E08000005","Rochdale","E01005474","Rochdale011A","Rochdale 011A",0.08,-8.84,-2.76,2.45,1.32,4.79,-0.32,-10.94,-7.32,2.41,4.59,6.38,0.46,-6.61,3.17,2.48,-1.69,3.63
"E08000005","Rochdale","E01005575","Rochdale011B","Rochdale 011B",5.38,6.55,9.52,6.42,8.24,0,6.25,0.79,8.82,9.77,14.91,-1.41,4.53,13.73,10.13,3.17,2.62,1.35
"E08000005","Rochdale","E01005576","Rochdale011C","Rochdale 011C",1.8,3.04,3.03,2.27,2.05,0,2.82,2.8,0,5.24,3.4,1.05,0.79,3.33,6.67,-0.49,0.69,-0.89
"E08000005","Rochdale","E01005577","Rochdale011D","Rochdale 011D",-0.33,-0.48,-12.03,1.41,2.35,0.27,-0.27,-4.63,-5.75,4.76,2.91,-3.98,-0.4,4,-19.72,-1.85,1.78,4.26
"E08000005","Rochdale","E01005469","Rochdale012A","Rochdale 012A",-2.06,-2.79,-7.14,-3.31,-1.62,5.24,-0.78,-7.58,-5.79,4.58,-3.11,5.07,-3.36,3.13,-8.55,-10.31,0,5.41
