"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000033","Calderdale","E01010911","Calderdale001A","Calderdale 001A",0.94,1.84,3.87,2.39,3.97,-6.35,2.55,4,8.7,3.41,4.81,-5.88,-0.53,0,-1.12,1.43,3.14,-6.73
"E08000033","Calderdale","E01010912","Calderdale001B","Calderdale 001B",6.73,10.61,15.61,10.39,7.98,-7.74,7.45,16.9,9.84,13.55,9.92,-13.46,6.06,5.33,24.1,7.66,6.06,-3.11
"E08000033","Calderdale","E01010913","Calderdale001C","Calderdale 001C",5.8,12.03,19.2,14.16,0.32,-3.25,7.73,4.23,6.94,22.98,0.65,1.71,3.99,20.97,35.85,6.18,0,-7.11
"E08000033","Calderdale","E01010915","Calderdale001D","Calderdale 001D",-2.73,-4.08,-11.48,0.43,0.66,-4.8,2,-5.69,-1.11,8.3,6.72,-4.84,-7.04,-2.46,-21.51,-7.26,-4.09,-4.76
"E08000033","Calderdale","E01010914","Calderdale002A","Calderdale 002A",11.92,21.05,25.43,12.83,-1.59,5.49,13.61,18.5,23.6,15.14,2.01,9.8,10.33,24,27.38,10.75,-4.85,2.22
"E08000033","Calderdale","E01010924","Calderdale002B","Calderdale 002B",-3.23,-13.7,-0.76,2.77,-5.6,-0.66,-2.34,-15,6,-2.46,3.79,-1.43,-4.12,-12.61,-4.88,9.49,-16.1,0
"E08000033","Calderdale","E01010925","Calderdale002C","Calderdale 002C",4.53,9.82,20.81,1.07,1.78,-4.15,6.91,17.86,20.73,0.42,7.97,-6.25,2.23,1.48,20.88,1.76,-4.2,-2.48
"E08000033","Calderdale","E01010926","Calderdale002D","Calderdale 002D",10.43,8.8,19.58,17.84,4.7,-14.88,11.17,5.43,14.74,25.16,1.28,-4.17,9.74,12.74,24.47,12.32,8.45,-21.92
"E08000033","Calderdale","E01010931","Calderdale003A","Calderdale 003A",3.48,8.42,0.71,4.45,7.04,-3.49,5.52,12.12,-1.32,8.38,8.98,-2.68,1.55,4.85,3.08,0.99,5.17,-4.22
"E08000033","Calderdale","E01010932","Calderdale003B","Calderdale 003B",0.19,1.04,-0.65,4.68,-0.49,-4.41,3.23,-2.15,15.79,10.1,2.15,-6.08,-2.63,4,-16.67,-0.46,-2.71,-2.75
"E08000033","Calderdale","E01010933","Calderdale003C","Calderdale 003C",0.13,-4.35,-2.98,3.74,2.25,-2.1,3.07,-7.5,2.5,9.31,4.73,1.7,-2.5,-0.91,-7.95,-0.8,0,-5.37
"E08000033","Calderdale","E01010935","Calderdale003D","Calderdale 003D",-1.59,-7.5,0,6.97,-8.4,-1.71,1.81,-4.12,-5.95,14.36,-7.34,4.27,-4.65,-10.68,8.33,0,-9.44,-5.69
"E08000033","Calderdale","E01010936","Calderdale003E","Calderdale 003E",-2.49,-0.49,-3.43,0,0.24,-10.48,-3.28,-2.33,-6.72,2.78,-3.2,-11.6,-1.74,1.55,1.01,-2.19,4.12,-9.62
"E08000033","Calderdale","E01010937","Calderdale003F","Calderdale 003F",-2.95,-3.05,-8.72,-4.71,0,0,-4.58,0,-18.56,-7.38,3.92,-3.65,-1.45,-6.2,4,-2.26,-3.31,2.82
"E08000033","Calderdale","E01010881","Calderdale004A","Calderdale 004A",1.66,2.97,4.02,15.47,-11.85,0,2.61,-1.49,4.71,21.26,-12.16,0.85,0.81,7.41,3.37,10.46,-11.58,-0.72
"E08000033","Calderdale","E01010882","Calderdale004B","Calderdale 004B",-2.76,-7.28,-0.85,3.12,-5.45,-3.8,-1.02,-6.87,1.89,9.41,-2.16,-7.33,-4.35,-7.69,-3.08,-1.86,-8.79,-0.6
"E08000033","Calderdale","E01010883","Calderdale004C","Calderdale 004C",-3.69,-4.96,-3.68,1.65,-2.69,-10.56,-2.45,-6.43,6.41,1.02,-2.43,-7.79,-4.89,-3.28,-17.24,2.19,-2.96,-12.83
"E08000033","Calderdale","E01010887","Calderdale004D","Calderdale 004D",-3.47,-5.36,-2.08,-8.07,1.7,-3.93,-2.25,-5.98,-3.41,-7.96,4.44,0,-4.67,-4.67,0,-8.18,-0.82,-6.99
"E08000033","Calderdale","E01010888","Calderdale004E","Calderdale 004E",4.69,1.27,10.1,6.32,7.23,-0.7,4.7,3.1,28.89,7.11,8.92,-10.79,4.67,-0.93,-5.56,5.68,5.82,8.9
"E08000033","Calderdale","E01010923","Calderdale004F","Calderdale 004F",-0.32,2,-16.33,9.02,-4.47,-6.36,3.23,8,-9.46,10.33,-1.02,-1.87,-3.54,-4,-23.29,7.89,-7.42,-10.62
"E08000033","Calderdale","E01010916","Calderdale005A","Calderdale 005A",6.58,-4.75,17.39,14.29,0.81,7.87,6.93,-14.29,25,22.87,5.93,5.56,6.27,6.84,10.42,7.64,-3.85,9.52
"E08000033","Calderdale","E01010939","Calderdale005B","Calderdale 005B",3.98,2.44,1.73,5.83,6.05,0.66,3.16,0.79,1.15,7.46,3.54,-2.1,4.82,4.2,2.33,4.17,8.79,3.16
"E08000033","Calderdale","E01010941","Calderdale005C","Calderdale 005C",12.82,17.63,20.3,13.68,5.99,5.33,20.22,33.33,38.2,20.19,6.21,6.49,6.35,6.71,6.19,7.41,5.76,4.35
"E08000033","Calderdale","E01010942","Calderdale005D","Calderdale 005D",3.4,6.78,7.38,6.7,-2.7,-6.81,2.34,8.39,2.94,5.19,-3.28,-7.92,4.5,5.43,12.96,8.33,-2,-5.97
"E08000033","Calderdale","E01010944","Calderdale005E","Calderdale 005E",8.02,10.67,11.86,14.58,1.14,-3.62,12.37,16.87,9.52,23.16,0,3.09,4.13,4.32,13.98,7.85,2.33,-8.87
"E08000033","Calderdale","E01010938","Calderdale006A","Calderdale 006A",6.21,2.95,13.1,9.71,1.82,1.33,12.07,6.45,20.72,18.23,8,4.62,1.09,-1.05,5.93,3.56,-3.33,-1.18
"E08000033","Calderdale","E01010940","Calderdale006B","Calderdale 006B",2.71,2.12,-3,7.11,2.03,-0.42,4.83,-3.08,-8.65,15.13,4.03,5.83,0.66,8.49,3.13,0,0,-5.11
