"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000065","Wealden","E01021167","Wealden001A","Wealden 001A",2.16,6,9.73,2.62,-2.39,-0.98,0.96,1.33,1.59,9.12,-7.03,-2.29,3.23,11.46,17.56,-2.45,2.44,0
"E07000065","Wealden","E01021168","Wealden001B","Wealden 001B",4.99,13.26,7.18,8.46,-0.48,0,6.68,28.33,-0.99,10.85,-1.48,0.58,3.43,0.69,17.5,6.33,0.47,-0.5
"E07000065","Wealden","E01021169","Wealden001C","Wealden 001C",-9.67,-27.64,-22.6,-1.85,-3.02,-1.34,-5.88,-24.48,-6.94,3.8,-1.23,-2.78,-13.22,-31.06,-33.33,-7.23,-4.76,0
"E07000065","Wealden","E01021186","Wealden001D","Wealden 001D",-3.28,0,-10.69,1.65,-8.33,-1.63,-6.42,-7.34,-19.4,3.65,-15.03,0.65,-0.16,8.42,-1.56,0,-1.23,-3.9
"E07000065","Wealden","E01021171","Wealden002A","Wealden 002A",-6.04,-8.11,0.54,-6.89,-8.23,-3.26,-3.42,2.6,-1.89,-10.25,-3.27,-0.5,-8.43,-17.18,3.85,-3.53,-12.13,-5.63
"E07000065","Wealden","E01021172","Wealden002B","Wealden 002B",-5.33,-15.9,1.7,-6.57,-0.8,-1.24,-4.26,-12.63,0,-5.79,1.64,-1.65,-6.31,-19.34,3.66,-7.22,-3.11,-0.91
"E07000065","Wealden","E01021173","Wealden002C","Wealden 002C",-3.21,-9.68,-2.17,-7.69,1.01,2.18,-5.23,-16.06,-2.74,-2.22,2.54,-10.13,-1.02,-1.8,-1.54,-12.69,-0.51,18.8
"E07000065","Wealden","E01021218","Wealden002D","Wealden 002D",-1.8,-12.74,19.51,-6.65,0,3.97,-1.01,-14.91,18.6,-8.54,1.46,11.03,-2.56,-10.2,20.51,-4.95,-1.42,-1.81
"E07000065","Wealden","E01021156","Wealden003A","Wealden 003A",-2.97,-7.16,-10.68,-6.62,-0.57,5.71,-2.49,-3.51,-7.41,-1.11,-4.68,0.98,-3.4,-10.67,-14.29,-11.76,3.37,9.09
"E07000065","Wealden","E01021157","Wealden003B","Wealden 003B",-5.34,-7.81,-6.44,-6.1,-3.39,-4.16,-3.51,-6.51,6.52,-1.87,-4.57,-6.17,-7.05,-9.27,-17.27,-10.26,-2.31,-2.45
"E07000065","Wealden","E01021158","Wealden003C","Wealden 003C",-3.33,-3.43,-7.91,-3.34,-3,-1.06,-4.11,-8.68,-6.99,-1.44,-3.02,-2.18,-2.53,2.61,-9.09,-5.12,-2.98,0
"E07000065","Wealden","E01021159","Wealden004A","Wealden 004A",-3.64,-11.93,9.85,-4.23,-0.51,-5.74,-0.42,-7.3,7.14,3.8,0.35,-3.2,-6.51,-16.22,13.19,-11.58,-1.3,-7.74
"E07000065","Wealden","E01021160","Wealden004B","Wealden 004B",-0.35,6.25,-11.04,2.78,-2.62,-0.31,-3.37,-16.13,-8.57,1.55,-3.45,-1.11,2.3,31.33,-13.1,3.96,-1.78,0.27
"E07000065","Wealden","E01021161","Wealden004C","Wealden 004C",-2.8,1.49,-14.21,1.18,-0.93,-6.82,-5.8,-4.05,-21.19,1.95,-5.88,-8.24,0.37,8.33,-3.8,0.4,4.58,-5.69
"E07000065","Wealden","E01021162","Wealden004D","Wealden 004D",-5.06,-15.6,-13.48,5.77,-4.99,-5.39,-3.91,-21.82,-10.31,9.88,-4.21,-2.68,-6.09,-9.26,-17.28,2.08,-5.76,-7.32
"E07000065","Wealden","E01021202","Wealden005A","Wealden 005A",0.78,-10.87,3.08,12.72,1.15,-2.01,5.7,4.48,42.5,8.04,4.1,-4,-2.87,-19.66,-14.44,17.24,-1.43,-0.5
"E07000065","Wealden","E01021203","Wealden005B","Wealden 005B",0.78,5.83,-3.05,14.94,-5.7,-5.77,0.79,-1.64,-4.55,16.56,-1.55,-5.5,0.78,13.56,-1.32,13.45,-9.84,-6.02
"E07000065","Wealden","E01021229","Wealden005C","Wealden 005C",-3.14,-14.29,0,-0.68,1.69,-2.81,-0.34,-10.61,-3.9,10.55,2.46,-3,-5.77,-18.47,3.8,-9.96,0.94,-2.64
"E07000065","Wealden","E01021230","Wealden005D","Wealden 005D",-2.85,-8.55,-5.53,4.99,-3.73,-4.2,-4.05,-10.08,-16.5,8.43,-5.7,-2.13,-1.72,-7.14,6.25,2.33,-1.75,-6.22
"E07000065","Wealden","E01021231","Wealden005E","Wealden 005E",-0.06,-3.83,1.22,1.52,-2,1.95,1.57,-3.16,-3.49,9.66,0,0.56,-1.48,-4.65,6.41,-5.14,-3.92,2.83
"E07000065","Wealden","E01021151","Wealden006A","Wealden 006A",2.18,4.86,1.39,6.97,-2.7,-0.89,2.18,-0.66,-5.51,10.67,-2.92,5.52,2.19,10.95,11.24,3.77,-2.44,-5.73
"E07000065","Wealden","E01021152","Wealden006B","Wealden 006B",-13.8,-6.9,-21.46,-16.18,-16.82,-5.34,-8.29,-7.59,-15.38,-8.24,-8.18,-2.5,-18.99,-6.03,-27.59,-23.51,-24.71,-7.45
"E07000065","Wealden","E01021153","Wealden006C","Wealden 006C",-1.31,0,-0.49,0,-2.67,-3.79,-0.3,4.92,-13.68,1.2,1.52,-1.88,-2.3,-5.84,17.24,-1.19,-6.51,-5.26
"E07000065","Wealden","E01021154","Wealden006D","Wealden 006D",-0.85,-4.83,11.04,-2.5,-1.66,0,-1.57,-7.69,2.2,0.42,-3.95,1.45,-0.13,-2.04,22.22,-5.37,0.67,-1.31
"E07000065","Wealden","E01021155","Wealden006E","Wealden 006E",-2.9,-3.46,-0.79,-2.8,-5.73,0.63,-1.66,-6.09,10.53,3.54,-9.92,-6.02,-4.06,-0.86,-10,-8.79,-2.13,8
