"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000079","Cotswold","E01022179","Cotswold001A","Cotswold 001A",-0.6,-3.07,13.79,1.91,-5.15,-1.68,2.1,2.88,18.6,7.66,-5.98,-0.79,-3.06,-8.44,9.09,-3.2,-4.4,-2.48
"E07000079","Cotswold","E01022182","Cotswold001B","Cotswold 001B",1.27,2.93,5,0.53,0.58,0.66,3.06,-3.54,9.68,10.39,0.58,1.38,-0.38,10.87,0,-6.25,0.58,0
"E07000079","Cotswold","E01022183","Cotswold001C","Cotswold 001C",-2.27,-4,8.4,9.93,-5.57,-8.27,-1.16,-11.49,3.51,8.51,-2.5,-3.24,-3.24,3.41,12.9,11.26,-8.29,-12.15
"E07000079","Cotswold","E01022184","Cotswold001D","Cotswold 001D",4.49,9.71,18.87,9.6,-6.63,5.64,3.59,10.75,13.33,8.9,-13.79,11.48,5.3,8.54,22.95,10.26,0.49,1.11
"E07000079","Cotswold","E01022185","Cotswold001E","Cotswold 001E",-4.66,-13.02,4.31,-3.63,-4.39,-4.38,-6.36,-17.82,-7.35,-7.1,0,-4.35,-3.09,-7.69,20.83,0,-8.14,-4.41
"E07000079","Cotswold","E01022177","Cotswold002A","Cotswold 002A",0.51,4.02,-10.82,8.72,-0.21,-1.79,-1.49,-3.7,-20.39,8.76,-3.29,0.68,2.4,13.19,0,8.68,3.13,-3.71
"E07000079","Cotswold","E01022178","Cotswold002B","Cotswold 002B",1.64,-11.44,15.09,10,-2.8,2.2,3.28,-4.4,-4.84,23.62,-5.73,3.49,0.15,-17.27,43.18,-0.61,0,1.05
"E07000079","Cotswold","E01022205","Cotswold002C","Cotswold 002C",-0.7,-2.88,-0.73,3.91,-2.64,-1.76,3.55,6.54,13.56,9.09,-1.84,0.41,-4.54,-12.87,-11.54,-0.45,-3.36,-3.79
"E07000079","Cotswold","E01022211","Cotswold002D","Cotswold 002D",1.33,-4.05,8.22,8.19,-3.69,-0.47,4.66,1.98,8.75,16.18,1.3,-2.17,-1.41,-9.09,7.58,1.61,-7.58,0.84
"E07000079","Cotswold","E01022212","Cotswold002E","Cotswold 002E",3.91,-1.64,18.27,10.54,-3.13,-0.41,6.84,-4.44,15.69,16.72,2.36,3.9,1.32,1.48,21.05,5.53,-8.09,-3.57
"E07000079","Cotswold","E01022180","Cotswold003A","Cotswold 003A",0.4,-3.76,13.71,-2.44,2.75,0.18,-0.19,-1.91,14.58,-3.95,2.44,-1.9,0.93,-5.79,12.87,-1.13,3.03,1.95
"E07000079","Cotswold","E01022181","Cotswold003B","Cotswold 003B",0.96,2.37,9.26,0.31,-1.84,1.19,0.13,3.61,-3.28,-1.23,0.57,0.38,1.7,1.16,25.53,1.85,-3.9,1.85
