"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E06000050","Cheshire West and Chester","E01018534","CheshireWestandChester001A","Cheshire West and Chester 001A",1.82,-0.42,-3.03,8.26,2.45,-5.67,2.8,-1.15,-5.73,9.44,7.08,-4.08,0.86,0.46,0,7.16,-2.24,-6.94
"E06000050","Cheshire West and Chester","E01018535","CheshireWestandChester001B","Cheshire West and Chester 001B",6.48,5.7,6.59,20.11,0,0.49,8.55,8.66,-3.3,35.26,0.6,-1.09,4.71,2.94,16.48,8.7,-0.53,1.77
"E06000050","Cheshire West and Chester","E01018536","CheshireWestandChester001C","Cheshire West and Chester 001C",0.57,-8.08,0,2.62,2.26,2.08,2.55,-8.53,12.33,4.95,5.65,0.9,-1.19,-7.63,-11.69,0.42,-0.45,3.08
"E06000050","Cheshire West and Chester","E01018537","CheshireWestandChester001D","Cheshire West and Chester 001D",0.35,5.7,-8.02,6.08,-1.02,-1.02,2.42,10.2,-14.74,9.04,0.44,2.82,-1.53,1.05,1.49,3.24,-2.26,-4.17
"E06000050","Cheshire West and Chester","E01018685","CheshireWestandChester002A","Cheshire West and Chester 002A",7.02,15.02,0,11.06,4.8,0.36,6.58,11.57,5.95,10,4.55,-1.64,7.45,18.75,-5.81,12.05,5.08,1.9
"E06000050","Cheshire West and Chester","E01018686","CheshireWestandChester002B","Cheshire West and Chester 002B",3.16,-1.33,17.21,5.66,1.33,-4.19,8.38,-0.6,35.19,12.55,11.71,-8.24,-1.62,-2.26,2.94,0,-8.7,-0.94
"E06000050","Cheshire West and Chester","E01018687","CheshireWestandChester002C","Cheshire West and Chester 002C",3.41,2.87,-0.94,3.9,4.95,3.33,7.2,1.1,-5.45,17.2,7.63,5.37,0,4.82,3.92,-7.95,2.63,1.63
"E06000050","Cheshire West and Chester","E01018688","CheshireWestandChester002D","Cheshire West and Chester 002D",0.25,-4.03,-5.63,5.31,8.33,-5.63,1.27,-3.17,0,4.68,16.3,-8.88,-0.74,-4.92,-11.94,5.99,1.31,-2.82
"E06000050","Cheshire West and Chester","E01018689","CheshireWestandChester002E","Cheshire West and Chester 002E",1.32,7.81,5.56,3.06,0.69,-3.47,0.15,0.98,-3.45,-0.51,0,1.81,2.32,15.56,16,6.67,1.37,-6.44
"E06000050","Cheshire West and Chester","E01018690","CheshireWestandChester002F","Cheshire West and Chester 002F",1.36,3.83,-6.52,5.26,3.36,-2.68,2.84,10.49,-14.02,7.33,3.21,0,-0.09,-3.31,3.9,3.09,3.5,-4.82
"E06000050","Cheshire West and Chester","E01018675","CheshireWestandChester003A","Cheshire West and Chester 003A",3.21,-0.36,-3.13,7.52,2.12,4.32,3.92,-4.67,-4.5,10.83,5.81,4.2,2.49,4.76,-1.23,4.53,-1.53,4.43
"E06000050","Cheshire West and Chester","E01018708","CheshireWestandChester003B","Cheshire West and Chester 003B",-1.08,-2.37,-9.09,2.57,2.08,-4.22,-2.71,-9.64,-16.67,7.32,3.36,-8.53,0.68,6.98,0,-1.93,0.72,0.36
"E06000050","Cheshire West and Chester","E01018721","CheshireWestandChester003C","Cheshire West and Chester 003C",1.77,1.1,6.21,8.59,-2.11,-1.24,4.15,-7.41,13.79,16.87,-2.35,2.24,-0.45,9.49,-1.11,0.76,-1.89,-4.39
"E06000050","Cheshire West and Chester","E01018518","CheshireWestandChester004A","Cheshire West and Chester 004A",1.26,3.8,5.41,-4.99,3.26,2.19,4.28,13.24,-4.76,3.59,8.09,1.98,-1.52,-3.33,18.75,-13.22,-0.44,2.4
"E06000050","Cheshire West and Chester","E01018569","CheshireWestandChester004B","Cheshire West and Chester 004B",1.99,-3.87,-13.43,16.02,3.16,0.47,1.11,-6.41,-17.65,20,9.52,-4.23,2.88,-1.3,-6.12,12.4,-2.37,5.24
"E06000050","Cheshire West and Chester","E01018570","CheshireWestandChester004C","Cheshire West and Chester 004C",-0.16,5.56,-17.24,11.15,-2.13,-5.18,1.35,0,-25.35,16.43,3.33,-1.35,-1.57,11.39,-4.44,6.41,-6.74,-8.33
"E06000050","Cheshire West and Chester","E01018571","CheshireWestandChester004D","Cheshire West and Chester 004D",4.87,3.61,5.56,11.18,-2.42,6.06,7.49,5.62,-10.87,20.83,0.61,8.77,2.58,1.3,22.73,3.74,-5.42,4
"E06000050","Cheshire West and Chester","E01018546","CheshireWestandChester005A","Cheshire West and Chester 005A",8.38,9.54,14.97,15.9,0,-1.23,10.6,0.77,24.1,29.52,-0.63,-8.41,6.42,18.18,5.95,5.22,0.63,4.38
"E06000050","Cheshire West and Chester","E01018547","CheshireWestandChester005B","Cheshire West and Chester 005B",2.33,0.46,3.82,9.09,0.32,-2.79,-1.8,-8,-13.04,8.67,1.96,-7.87,6.62,11.7,22.58,9.5,-1.27,2.21
"E06000050","Cheshire West and Chester","E01018548","CheshireWestandChester005C","Cheshire West and Chester 005C",7.32,-1.94,3.87,11.91,6.36,10.93,7.19,-1.94,-2.15,14.5,9.63,6.67,7.43,-1.94,10.23,9.59,3.4,14.43
"E06000050","Cheshire West and Chester","E01018549","CheshireWestandChester005D","Cheshire West and Chester 005D",5.37,8.82,7.91,11.05,3.46,-0.52,4.47,10.39,-5.41,11.22,7.55,-3.74,6.33,6.78,23.08,10.84,-0.63,2.51
"E06000050","Cheshire West and Chester","E01018532","CheshireWestandChester006A","Cheshire West and Chester 006A",3.01,0.35,2.88,9.63,-0.5,0.44,1.77,-2.04,0.95,5.1,-0.49,3.11,4.18,2.82,4.85,14.17,-0.52,-1.51
