"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000091","New Forest","E01023011","NewForest001A","New Forest 001A",-3.98,-2.67,-25,2.72,-0.51,-4.64,-5.15,-9.77,-37.07,10.78,2.65,-4.09,-2.77,7.61,-4.41,-4,-3.45,-5.13
"E07000091","New Forest","E01023012","NewForest001B","New Forest 001B",1.78,7.41,5.3,12.2,-1.36,-4.28,4.39,7.35,4.29,16.1,2.91,-2.01,-0.72,7.46,6.45,8.59,-5.08,-6.57
"E07000091","New Forest","E01023021","NewForest001C","New Forest 001C",0.12,-17.49,7.84,13.73,7.99,-4.68,0.38,-20.22,-3.23,14.29,14.74,-2.74,-0.12,-14.38,25,13.19,2.2,-6.37
"E07000091","New Forest","E01023022","NewForest001D","New Forest 001D",-1.27,1.98,7.74,1.51,-11.6,-1.42,-3.48,-5.67,5.05,3.73,-18.23,-0.53,0.74,11.61,11.59,-0.35,-4.12,-1.97
"E07000091","New Forest","E01023023","NewForest001E","New Forest 001E",4.04,-2.13,4.88,17.86,0,-1.68,4.93,1.38,2.15,22.66,1.05,-4.55,3.15,-5.84,8.45,13.36,-1.14,0.78
"E07000091","New Forest","E01023024","NewForest001F","New Forest 001F",-0.58,-4.05,3.17,4.98,-2.98,-2.89,0.13,2.63,3.13,5.34,-4.35,-4.02,-1.22,-9.77,3.23,4.59,-1.71,-1.99
"E07000091","New Forest","E01023025","NewForest001G","New Forest 001G",0.08,0,6.06,7.5,-3.6,-1.81,1.87,0,11.32,12.96,-4,0,-1.59,0,0,3.03,-3.23,-3.43
"E07000091","New Forest","E01023076","NewForest002A","New Forest 002A",2.12,-5.36,0,16.83,-0.59,-2.3,2.73,-14.74,-1.82,22.15,2.44,-2.23,1.53,6.85,1.47,11.26,-3.47,-2.36
"E07000091","New Forest","E01023082","NewForest002B","New Forest 002B",-0.48,-0.37,3.18,0,-0.38,-4.18,-1.74,-5.7,0,1.56,1.49,-8.47,0.85,7.14,6.58,-1.5,-2.27,0
"E07000091","New Forest","E01023083","NewForest002C","New Forest 002C",0.6,-6.51,2.6,1.81,3.9,1.51,5.05,-5.44,-1.41,16.59,5.88,0,-3.26,-7.59,6.02,-9.64,2.05,2.8
"E07000091","New Forest","E01023088","NewForest002D","New Forest 002D",1.81,6.62,15.79,4.61,-0.88,-11.4,2.26,4.03,17.24,5.88,4.73,-15.72,1.4,9.42,14.56,3.28,-5.21,-7.65
"E07000091","New Forest","E01023073","NewForest003A","New Forest 003A",-4.85,-7.59,-1.16,-7.41,-2.6,-2.66,-3.95,-10.34,18.67,-14.17,-0.59,7.23,-5.7,-4.96,-16.49,0,-4.52,-10.48
"E07000091","New Forest","E01023080","NewForest003B","New Forest 003B",-3.26,-7.91,3.08,6.97,1.65,-16.49,2.79,-7.86,6.58,20.86,1.6,-10.53,-8.65,-7.97,-1.85,-4.37,1.69,-20.54
"E07000091","New Forest","E01023081","NewForest003C","New Forest 003C",-0.74,-3.45,6.3,2.3,-5.31,-5.7,2.62,3.86,3.73,6.74,-2.94,-5.65,-3.82,-10.82,8.82,-1.69,-7.25,-5.76
"E07000091","New Forest","E01023089","NewForest003D","New Forest 003D",-0.32,-6.64,0.66,0.6,-3.23,5.35,-1.31,-9.91,-12.09,-1.19,3.64,6.12,0.65,-3.48,19.67,2.39,-9.66,4.68
"E07000091","New Forest","E01023090","NewForest003E","New Forest 003E",-3.11,-6.53,3.72,-4.73,-0.71,-3.62,-3.56,-8.89,4.2,-7.43,3.24,-4.44,-2.66,-4.07,3.13,-2.17,-4.81,-3.05
"E07000091","New Forest","E01023074","NewForest004A","New Forest 004A",-0.54,-5.56,-6.12,2.13,3.17,-1.35,0.14,-4.4,-13.1,2.75,5.07,1.65,-1.15,-6.54,3.17,1.47,1.37,-3.44
"E07000091","New Forest","E01023077","NewForest004B","New Forest 004B",3.06,6.05,-3.02,5.83,1.11,-0.38,4.04,4.55,-7.14,8.46,1.4,3.88,2.12,7.5,0.99,3.02,0.79,-3.07
"E07000091","New Forest","E01023078","NewForest004C","New Forest 004C",0.76,-3.33,-1.65,7.65,1.85,-3.02,0,1.12,3.51,1.61,4.91,-6.51,1.5,-7.69,-6.25,14.37,-1.24,0
"E07000091","New Forest","E01023079","NewForest004D","New Forest 004D",2.32,4.09,-1.32,5.19,2.93,-3.27,1.61,9.4,-5.11,6.51,3.28,-11.61,3.08,-0.59,4.44,3.88,2.53,5.3
"E07000091","New Forest","E01023085","NewForest004E","New Forest 004E",6.23,4.39,27.16,12.05,1.61,-8.51,9.13,4.73,34.57,17.27,3.13,-7.94,3.39,3.94,19.75,7.51,0,-8.97
"E07000091","New Forest","E01023072","NewForest005A","New Forest 005A",-3.5,3.29,-2.14,-11.11,4.9,-3.49,-4.82,-8.06,8.06,-12.88,1.32,4.88,-2.13,19.1,-10.26,-9.36,8.96,-11.11
"E07000091","New Forest","E01023075","NewForest005B","New Forest 005B",2.83,-3.03,3.31,3.74,4.4,5.58,7.66,8.41,4.62,11.37,2.84,7.77,-1.39,-10.83,1.79,-2.88,6.06,3.85
"E07000091","New Forest","E01023084","NewForest005C","New Forest 005C",3.82,5.45,5.6,3.46,6.03,0.3,7.23,-0.69,20.34,8.37,15.56,0.66,0.76,13.27,-7.58,-0.81,-1.11,0
"E07000091","New Forest","E01023086","NewForest005D","New Forest 005D",-1.2,-4.12,1.95,3.34,-3.71,-2.93,0.91,-1.32,0,13.19,-1.14,-7.34,-3.18,-7.19,4.41,-4.22,-6.29,1.01
"E07000091","New Forest","E01023087","NewForest005E","New Forest 005E",-3.42,-3.42,-0.58,-0.34,-4.19,-17.24,-3.87,2.1,-2.15,-3.75,-4.6,-16.67,-2.96,-8.72,1.27,3.09,-3.8,-17.81
"E07000091","New Forest","E01022977","NewForest006A","New Forest 006A",-0.55,-5.82,4.65,2.55,-3.97,0.46,-1.79,-17,8.82,-5.56,-3.41,8.2,0.68,6.74,0,12.9,-4.52,-5.08
"E07000091","New Forest","E01022978","NewForest006B","New Forest 006B",1.75,-6,12.4,3.04,4.93,-1.29,3.24,-10.19,4.76,15.85,5.23,-2.79,0.37,-1.09,20.69,-8.02,4.66,0
"E07000091","New Forest","E01022979","NewForest006C","New Forest 006C",-1.1,10.08,-2.91,2.44,-3.96,-3.9,-1.03,-3.8,-4.08,6.14,-3.14,-1.67,-1.17,37.5,-1.85,-0.76,-4.86,-5.65
"E07000091","New Forest","E01022980","NewForest006D","New Forest 006D",0,18.29,-14.71,13.06,-13.61,0.79,0.26,26.44,-20.73,6.63,-12.5,4.52,-0.26,9.09,-5.56,20.27,-14.71,-2.09
"E07000091","New Forest","E01022992","NewForest007A","New Forest 007A",10.21,2.29,13.64,30.7,5.88,2.16,10.38,-10.67,17.07,40.59,7.79,1.89,10.05,19.64,10.64,22.83,3.95,2.42
"E07000091","New Forest","E01022993","NewForest007B","New Forest 007B",-3.85,-10.3,7.37,0.34,-0.82,-8.95,-0.3,-5.63,4.08,8.11,3.35,-8.22,-7.19,-13.83,10.87,-7.59,-4.86,-9.62
"E07000091","New Forest","E01023045","NewForest007C","New Forest 007C",-5.8,-5.17,-10.08,-2.16,-7.75,-6.51,-5.84,-6.78,-20.27,2.49,-7.85,-6.3,-5.76,-3.51,3.64,-6.48,-7.65,-6.69
"E07000091","New Forest","E01023046","NewForest007D","New Forest 007D",-1.14,6.95,-19.75,-0.27,7.64,-4.5,0.99,11.36,-24.05,1.62,17.02,-5.14,-3.08,3.03,-15.38,-2.11,-0.62,-3.95
"E07000091","New Forest","E01023007","NewForest008A","New Forest 008A",-1.05,-6.12,0,5.78,-1.15,-4.88,0.94,-5.71,0,10.16,1.61,-3.9,-2.81,-6.49,0,2.01,-3.65,-5.75
"E07000091","New Forest","E01023010","NewForest008B","New Forest 008B",-0.95,-3.27,-1.72,3.8,-3.78,-5.46,1.46,-4.43,21.54,6.07,-2.26,-10.71,-3.02,-2.03,-15.6,1.79,-5.06,-1.01
"E07000091","New Forest","E01023047","NewForest008C","New Forest 008C",-2.74,-8.26,7.03,-8.96,3.78,2.92,0.47,-14.5,14.08,-5.61,9.86,12.5,-5.95,1.15,-1.75,-11.76,-2.01,-5.49
"E07000091","New Forest","E01023048","NewForest008D","New Forest 008D",4.93,2.28,3.87,13.35,3.66,-0.67,8.18,2.86,3.37,25.85,10,-3.87,1.99,1.75,4.55,3.68,-1.06,2.76
"E07000091","New Forest","E01023049","NewForest008E","New Forest 008E",-3.59,-10.44,19.1,-1.38,-8.71,-13.04,-1.27,-5.04,17.24,0.85,-9.83,-11.49,-6.18,-15.19,22.58,-4,-7.5,-14.43
"E07000091","New Forest","E01023050","NewForest008F","New Forest 008F",-3.2,3,-11.52,-9.8,6.64,0.94,-3.28,2.34,-3.41,-13.8,14.39,-1.05,-3.11,3.76,-18.45,-5.6,0,2.56
"E07000091","New Forest","E01023008","NewForest009A","New Forest 009A",-2.02,0.82,-16.36,9.64,-5.9,-2.9,-1.38,0,-9.09,14.29,-1.31,-6.54,-2.61,1.67,-23.64,4.51,-9.68,0.22
"E07000091","New Forest","E01023009","NewForest009B","New Forest 009B",-2.26,-2.02,2.03,-1.5,0.27,-9.59,-3.76,-3.5,-1.27,-5.44,3.24,-12.8,-0.68,0,5.8,2.64,-2.69,-6.85
"E07000091","New Forest","E01023038","NewForest009C","New Forest 009C",-0.14,-3.35,0,3.23,5.03,-4.93,3.91,2,5.56,12.88,11.04,-7.27,-3.68,-8.26,-4.92,-4.33,-0.61,-2.83
"E07000091","New Forest","E01023039","NewForest009D","New Forest 009D",6.57,1.03,10,21.15,1.64,0.73,9.26,-3.85,18.57,30.92,2.03,1.08,4.02,6.59,0,11.88,1.27,0.44
"E07000091","New Forest","E01023040","NewForest009E","New Forest 009E",0.55,-4.05,0,10.03,6.05,-5.63,0.27,-5.71,-5.26,13.64,9.56,-7.88,0.84,-1.47,6,6.45,2.76,-3.4
"E07000091","New Forest","E01023026","NewForest010A","New Forest 010A",-0.75,-12.5,9.84,5.93,1.23,-5.66,0.34,-8.42,-4.76,13.01,0,-1.94,-1.84,-17.28,25.42,-0.77,2.41,-9.2
"E07000091","New Forest","E01023062","NewForest010B","New Forest 010B",3.16,6.05,14.97,5.25,3.55,-5.88,2.47,7.27,10,7.98,0.51,-6.63,3.85,4.76,20.9,2.78,6.53,-5.11
"E07000091","New Forest","E01023064","NewForest010C","New Forest 010C",0.88,-4.21,4,5.88,-1.68,-0.79,-0.9,-9.35,-1.35,1,9.02,-5.13,2.55,1.64,9.21,10.63,-10.3,2.94
"E07000091","New Forest","E01023066","NewForest010D","New Forest 010D",1.8,0,1.04,8.38,-1.04,0.2,3.83,7.35,-2.86,14.62,-2.01,1.78,-0.11,-8.13,5.75,3.32,0,-1.07
"E07000091","New Forest","E01023067","NewForest010E","New Forest 010E",0.65,-2.02,5.76,4.44,-2.53,-0.81,3.71,-2.04,24.24,9.64,1.44,-3.91,-2.07,-2,-10.96,0,-5.65,2.09
"E07000091","New Forest","E01023003","NewForest011A","New Forest 011A",3.75,1.73,10.64,8.53,3.08,0,4.4,0.87,3.61,16.04,6.25,-3.41,3.12,2.59,20.69,1.5,0,3.05
"E07000091","New Forest","E01023004","NewForest011B","New Forest 011B",2.28,2.91,3.24,10.21,-1.71,-4.89,2.06,-3.49,5.43,12.96,-2.01,-5.76,2.51,10.95,1.08,7.34,-1.43,-4.13
"E07000091","New Forest","E01023005","NewForest011C","New Forest 011C",0.2,-0.55,-1.32,6.86,0.28,-4.1,0.53,-2.08,-1.19,10.33,-1.19,-4.59,-0.13,1.18,-1.47,3.01,1.6,-3.67
"E07000091","New Forest","E01023006","NewForest011D","New Forest 011D",1.91,-5.56,9.88,10.53,-2.82,-4.4,6.83,-1.05,3.06,22.39,-3.01,7.58,-2.44,-9.71,18.92,1.18,-2.65,-12.9
"E07000091","New Forest","E01023028","NewForest011E","New Forest 011E",0.78,0,0,3.52,5.53,-6.31,0.99,-5.26,3.13,0.68,9.63,-1.55,0.57,6.01,-3.6,6.02,1.55,-10.26
"E07000091","New Forest","E01023037","NewForest011F","New Forest 011F",1.61,4.34,2.28,3.14,-2.36,0.42,3.75,0.54,-1.94,9.96,-0.52,5.08,-0.27,8.15,6.03,-2.77,-4.28,-2.86
"E07000091","New Forest","E01023065","NewForest012A","New Forest 012A",-1.43,-4.44,0,2.83,-3.74,-3.07,1.22,-8.97,12.12,9.52,-3.92,-2.17,-3.78,0,-12.37,-3.04,-3.57,-3.77
"E07000091","New Forest","E01023068","NewForest012B","New Forest 012B",3.47,1.13,15.38,6.05,-1.08,0,6.76,0.79,21.13,14.59,5.34,-4.38,0.55,1.45,10.59,-1.42,-6.8,4
"E07000091","New Forest","E01023069","NewForest012C","New Forest 012C",-3.13,-14.19,4.83,4.49,-3.16,-5.41,-2.29,-11.32,7.94,2.51,-0.6,-4.5,-3.88,-17.36,2.44,6.25,-5.49,-6.15
"E07000091","New Forest","E01023070","NewForest012D","New Forest 012D",0.27,-6.15,-10.61,1.9,8.55,1.11,2.99,2.42,-23.85,14.91,4.96,2.98,-1.95,-13.97,10,-8.03,12.5,0
"E07000091","New Forest","E01023071","NewForest012E","New Forest 012E",-1.6,-13.33,-6.98,4.56,-2.56,2.61,2.28,-21.09,0,16.27,-1.84,10.58,-5.17,-4.46,-12,-5.16,-3.33,-3.97
"E07000091","New Forest","E01023029","NewForest013A","New Forest 013A",5.56,-0.42,23.76,7.77,0,3.54,8.58,-3.15,19.44,20.67,3.65,8.14,2.9,2.73,28.72,-0.62,-3.31,0
"E07000091","New Forest","E01023030","NewForest013B","New Forest 013B",5.69,11.34,3.31,12.13,1.1,-5.71,8.52,16.54,1.23,13.3,9.84,-6.93,2.92,5.83,5.71,10.95,-6,-4.59
"E07000091","New Forest","E01023032","NewForest013C","New Forest 013C",4.04,13.41,0.66,5.52,-1.05,3.28,0.15,10.98,11.43,1.6,-8.11,-4.27,7.85,15.46,-8.54,9.71,6.57,10.53
