"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000088","Gosport","E01022800","Gosport001A","Gosport 001A",-0.95,-8.48,5.64,-1.75,3.17,0.32,0,-6.5,0,-0.8,5.23,5.22,-1.92,-11.27,12.79,-2.65,1.23,-3.37
"E07000088","Gosport","E01022801","Gosport001B","Gosport 001B",-1.22,-5.19,0.52,1.7,1.3,-5.63,-3.03,-5.71,0,-0.43,4.55,-14.97,0.65,-4.62,1.28,3.81,-1.95,2.31
"E07000088","Gosport","E01022802","Gosport001C","Gosport 001C",0.32,4.76,-17.86,5.66,-2.97,2.45,1.99,3.85,-19.32,9.62,-1.9,5.95,-1.26,5.74,-16.25,1.85,-3.91,-0.5
"E07000088","Gosport","E01022803","Gosport001D","Gosport 001D",-2.27,-17.67,-0.41,-2.53,1.24,11.93,-1.97,-19.51,3.7,-0.7,1.33,11.21,-2.55,-15.69,-3.76,-4.48,1.16,12.5
"E07000088","Gosport","E01022836","Gosport001E","Gosport 001E",2.1,-4.83,3.15,2.36,1.64,3.92,1.97,-4.41,12.5,0.65,1.47,2.08,2.22,-5.19,-6.35,4.2,1.79,5.56
"E07000088","Gosport","E01022804","Gosport002A","Gosport 002A",0.31,-5.86,-2.86,7.5,-0.53,-1.91,0.91,-13.27,6.49,10.31,1.1,-4.55,-0.24,0.79,-10.2,4.61,-2.04,0.53
"E07000088","Gosport","E01022805","Gosport002B","Gosport 002B",-0.94,0.8,-9.94,5.07,-4.1,-2.27,1.29,1.5,-6.94,13.11,-4.43,-3.29,-2.89,0,-12.36,-1.3,-3.77,-1.5
"E07000088","Gosport","E01022834","Gosport002C","Gosport 002C",-1.99,-13.66,-4.84,-2.86,4.63,0.24,0.15,-10.99,2.63,2.75,8.59,-3.63,-4.08,-16.3,-16.67,-8.93,1.31,3.54
"E07000088","Gosport","E01022835","Gosport002D","Gosport 002D",-4.73,-11.46,8.05,-6.36,-4.14,-3.47,-4.22,-6.98,14.49,-5.98,-4.19,-8.09,-5.23,-16.13,2.5,-6.72,-4.09,0.66
"E07000088","Gosport","E01022840","Gosport002E","Gosport 002E",-2.97,-3.99,-11.48,3.7,-3.23,-8.49,-4.34,-4.73,-11.82,0.33,-6.92,-5.41,-1.51,-3.03,-11.11,8.05,0,-10.81
"E07000088","Gosport","E01022813","Gosport003A","Gosport 003A",-3.65,-8.98,-7.23,-3.38,-2.75,3.81,-1.44,-6.25,-5.62,-2.44,3.88,3.92,-5.83,-11.72,-9.09,-4.39,-8.02,3.7
"E07000088","Gosport","E01022814","Gosport003B","Gosport 003B",0.55,-9.18,10.71,-0.39,2.64,3.45,-1.12,-9.33,16.47,-5.75,3.75,0,2.15,-9.03,4.82,5.04,1.66,6.36
"E07000088","Gosport","E01022815","Gosport003C","Gosport 003C",-3.85,4.62,-3.76,-9.42,-1.13,-4.01,-4.08,11.71,-5.32,-12.18,2.78,-8.5,-3.63,-1.57,-2.17,-6.54,-5.14,0.68
"E07000088","Gosport","E01022823","Gosport003D","Gosport 003D",-0.65,-0.4,3.21,0.21,-3.47,-0.96,-0.26,-2.52,-1.2,3.5,-6.79,2.8,-1.02,1.53,8.22,-3.57,-0.54,-4.14
"E07000088","Gosport","E01022825","Gosport003E","Gosport 003E",-2.41,-5.38,-13.07,-0.83,0.69,1.22,-1.96,-11.29,-11.63,-2.6,7.33,4.03,-2.87,2.02,-14.44,0.8,-6.52,-1.64
