"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000025","Birmingham","E01009417","Birmingham001A","Birmingham 001A",1.48,-6.33,-2.09,9.5,0.65,1.56,0.91,-10.56,2.86,7.66,2.74,0.69,2.03,-1.94,-8.14,11.32,-1.25,2.27
"E08000025","Birmingham","E01009418","Birmingham001B","Birmingham 001B",3.03,3.72,-1.17,6.36,1.1,1.52,6.1,5.26,-6.1,14.57,8.11,0.69,0.58,2.34,3.37,0,-3.7,2.16
"E08000025","Birmingham","E01009419","Birmingham001C","Birmingham 001C",5.58,13.42,0,12.34,5.78,-5.13,6.43,6.56,-3.13,18.23,12.5,-8.59,4.79,21.1,2.99,6.6,0,-2.13
"E08000025","Birmingham","E01009433","Birmingham001D","Birmingham 001D",0.06,-1.49,-4,6.47,-1.04,-2.96,1.46,-1.64,-1.28,11.93,-0.56,-4.46,-1.16,-1.36,-6.94,1.63,-1.47,-1.77
"E08000025","Birmingham","E01009415","Birmingham002A","Birmingham 002A",2.12,-1.33,-2.55,7.81,2.35,-0.23,4.78,0.64,0,10.92,1.76,5.46,-0.34,-3.45,-5.06,4.9,2.92,-4.53
"E08000025","Birmingham","E01009422","Birmingham002B","Birmingham 002B",1.49,1.18,2.87,1.45,5.6,-1.29,5.35,7.69,4.71,4.44,6.78,3.86,-2.08,-5.26,1.12,-1.43,4.32,-5.18
"E08000025","Birmingham","E01009423","Birmingham002C","Birmingham 002C",-0.23,-5.84,-9.89,3.09,3.21,1.32,2.93,-7.69,6.85,5.46,10.3,0,-2.85,-3.95,-21.1,1.07,-3.37,2.2
"E08000025","Birmingham","E01009425","Birmingham002D","Birmingham 002D",0.75,-3.72,-8.18,2.27,0.61,4.09,6.23,10.83,4.29,9.35,-0.63,6.28,-3.98,-18.03,-17.98,-4.42,1.79,2.47
"E08000025","Birmingham","E01009416","Birmingham003A","Birmingham 003A",3,0.15,4.41,4.84,4.3,0.28,1.84,-2.01,1.38,4.51,5.14,-1.8,4.11,2.47,7.87,5.15,3.59,2.09
"E08000025","Birmingham","E01009420","Birmingham003B","Birmingham 003B",4.81,-2.49,-5,15.59,5.16,0.96,6.91,0,-3.8,14.46,11.4,4.76,2.97,-4.89,-6.17,16.67,0,-1.61
