"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E06000006","Halton","E01012392","Halton001A","Halton 001A",1.29,2.17,-3.1,2.87,2.69,-2.92,3.59,5.42,-4.46,6.07,4.44,-0.7,-0.89,-0.75,-1.81,-0.19,0.85,-4.85
"E06000006","Halton","E01012393","Halton001B","Halton 001B",-1.78,-2.52,-2.25,-3.38,1.24,-1.14,-0.4,-6.11,0.84,-0.25,2.46,1.23,-3.11,1.44,-5.83,-6.15,0,-3.18
"E06000006","Halton","E01012395","Halton001C","Halton 001C",2.1,7.58,-2.17,7.49,-0.59,-1.93,3.87,12.62,5.88,9.52,1.75,-4.46,0.38,2.78,-10,5.39,-2.98,0.41
"E06000006","Halton","E01012411","Halton001D","Halton 001D",2.64,2.89,5.83,1.75,2.1,3.07,3.41,4.3,-12.5,3.41,7.91,5.52,1.87,1.25,35.9,0,-3.4,1.1
"E06000006","Halton","E01012374","Halton002A","Halton 002A",0.15,2.39,-4.31,-1.34,4.85,-1.78,0.58,4.03,-3.61,-0.2,4.01,-3.16,-0.29,0.79,-5.03,-2.5,5.73,-0.49
"E06000006","Halton","E01012375","Halton002B","Halton 002B",5.92,11.71,7.3,11.93,2.05,-1.57,6.96,7.14,5.21,12.63,8.02,-0.65,4.86,17.71,9.76,11.22,-3.45,-2.44
"E06000006","Halton","E01012376","Halton002C","Halton 002C",-3.49,-2.54,0.84,-2.98,-5.26,-12.64,-3.08,-0.93,-0.51,-2.42,-5.35,-12.94,-3.91,-4.22,2.53,-3.51,-5.18,-12.36
"E06000006","Halton","E01012421","Halton002D","Halton 002D",2.12,-1.82,13.79,-1.55,3.75,2.69,1.2,-5.05,10.67,-1.49,4.24,0.79,3.13,3.03,19.51,-1.63,3.3,4.48
"E06000006","Halton","E01012423","Halton002E","Halton 002E",-2.18,-3.49,-3.91,1.47,-6.98,0,-0.44,-1.09,-6.56,3.76,-5.85,2.74,-3.91,-6.25,-1.49,-1.02,-8.02,-2.5
"E06000006","Halton","E01012368","Halton003A","Halton 003A",1.34,-5.31,-2.4,7.9,-0.54,0.78,2.77,-7.88,-3.13,12.11,0.53,3.01,0,-2.58,-1.79,3.75,-1.63,-0.91
"E06000006","Halton","E01012410","Halton003B","Halton 003B",1.53,3.42,2,4.21,3.01,-5.69,2.86,0,-3.57,8.11,5.88,-4.24,0.17,7.81,9.09,0,0.56,-7.03
"E06000006","Halton","E01012412","Halton003C","Halton 003C",-0.47,-4.71,-9.41,2.49,1.74,2.31,-0.64,-10.53,-19.1,4.91,12.06,0,-0.28,3.17,1.23,0,-8.22,4.72
"E06000006","Halton","E01012413","Halton003D","Halton 003D",1.33,-5.03,-7.49,6.51,8.63,-1.37,6.52,1.35,-8.33,12.89,18.42,1.63,-3.24,-11.33,-6.59,0.8,0.71,-3.55
"E06000006","Halton","E01012414","Halton003E","Halton 003E",4.32,5.11,13.68,12.57,-0.8,-4.9,2.86,-9.43,16.36,17.05,-2.4,-6.82,5.85,27.14,10,8.05,0.79,-3.25
"E06000006","Halton","E01012377","Halton004A","Halton 004A",-2.05,-6.53,-16.13,5.69,1.31,-3.87,-0.83,-3.83,-30.43,9.61,4.81,4.05,-3.3,-9.77,1.82,2.01,-2.05,-11.11
"E06000006","Halton","E01012390","Halton004B","Halton 004B",2.96,2.27,11.3,3.49,10.74,-6.39,5.64,6.45,13.64,8.9,12.5,-8.88,0.59,-1.43,8.99,-1.59,9.15,-4.5
"E06000006","Halton","E01012419","Halton004C","Halton 004C",4.4,-1.58,5.63,11.53,0,3.8,8.4,-2.56,22.03,17.68,0.94,5.13,0.98,-0.74,-6.02,6.01,-0.76,2.5
"E06000006","Halton","E01012420","Halton004D","Halton 004D",2.25,-17.58,14.71,11.14,7.36,-0.66,8.82,-13.21,25.64,16.28,17.86,5.47,-3.3,-21.64,5.43,6.41,-0.68,-5.17
"E06000006","Halton","E01012422","Halton004E","Halton 004E",4.44,-1.7,9.31,13.65,1.72,-8.11,6.58,-8.12,18.56,24.53,6.42,-14.14,2.52,6.45,0.93,5.59,-2.44,-3.25
"E06000006","Halton","E01012369","Halton005A","Halton 005A",0.99,-4,0.55,10.2,-0.81,-8.05,5.72,6.3,6.12,13.66,3.55,-7.96,-3.43,-12.84,-6.02,6.84,-4.5,-8.13
