"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E06000043","Brighton and Hove","E01016924","BrightonandHove001A","Brighton and Hove 001A",1.65,-1.07,-1.55,7.53,4.7,-4.7,2.1,-2.96,0,13.85,4.11,-10.14,1.25,0.69,-3.23,2.17,5.26,-0.55
"E06000043","Brighton and Hove","E01016926","BrightonandHove001B","Brighton and Hove 001B",2.81,-3.52,3.9,3.63,6.05,6.82,4.28,-2.5,-7.5,7.64,17.91,3.95,1.34,-4.73,20,0,-4.76,9
"E06000043","Brighton and Hove","E01016927","BrightonandHove001C","Brighton and Hove 001C",1.04,-1.61,-3.92,3.07,5.42,-2.07,3.27,-3.11,3.88,3.25,13.82,-2.91,-1.07,0,-11.88,2.9,-1.67,-1.45
"E06000043","Brighton and Hove","E01016929","BrightonandHove001D","Brighton and Hove 001D",-0.19,-0.66,-9.33,2.7,3.35,-2.97,-1.79,-8.2,-10.42,6.88,3.49,-9.42,1.54,10.66,-8.25,-1.1,3.21,3.82
"E06000043","Brighton and Hove","E01016931","BrightonandHove001E","Brighton and Hove 001E",2.45,0.7,7.14,5.42,2.03,-2.18,3.01,6.34,0,2.57,6.04,-0.68,1.92,-4.93,15,8.57,-2.05,-3.17
"E06000043","Brighton and Hove","E01016898","BrightonandHove002A","Brighton and Hove 002A",0.77,-7.69,-5.21,13.37,3.06,3.02,5.79,-16.67,3.1,23.74,10.32,-0.57,-3.64,3.25,-11.42,3.18,-3.49,6.32
"E06000043","Brighton and Hove","E01016899","BrightonandHove002B","Brighton and Hove 002B",5.79,14.22,0.03,32.69,6.35,-11.67,7.01,17.27,2.04,21.69,13.64,-16.47,4.67,10.89,-1.51,54.77,0,-7.37
"E06000043","Brighton and Hove","E01016914","BrightonandHove002C","Brighton and Hove 002C",-5.29,3.79,-19.05,17.21,13.4,20.62,-4.8,-4.32,-19.2,16.36,14.14,18.87,-5.75,12.8,-18.93,18.25,12.63,22.73
"E06000043","Brighton and Hove","E01016915","BrightonandHove002D","Brighton and Hove 002D",6.5,20.43,-4.45,14.91,4.25,-5.3,14.89,25.19,8.78,23.4,15.31,-11.59,-1.42,15.97,-16.97,6.85,-5.26,1.59
"E06000043","Brighton and Hove","E01016923","BrightonandHove003A","Brighton and Hove 003A",-2.31,-11.97,-5.38,1.28,4.08,-2.88,-4.12,-18.9,-1.14,-0.84,14.71,-9.95,-0.58,-2.5,-9.18,3.43,-5.06,2.8
"E06000043","Brighton and Hove","E01016928","BrightonandHove003B","Brighton and Hove 003B",-3.76,-15.29,-4.7,0.89,-2.04,-1.35,-2.68,-10.97,-7.79,7.5,0.6,-6.79,-4.77,-19.5,-1.39,-4.4,-4.55,4.04
"E06000043","Brighton and Hove","E01016998","BrightonandHove003C","Brighton and Hove 003C",0.46,-0.64,7.3,2.64,4.53,-8.65,0.92,-9.3,9.21,4.5,6.37,-3.03,0,10,4.92,0.86,2.63,-12.78
"E06000043","Brighton and Hove","E01016999","BrightonandHove003D","Brighton and Hove 003D",-0.63,7.63,-5.95,1.01,-4.51,-2.48,3.25,31.18,-6.1,5.04,-0.6,-6.96,-4,-6.41,-5.81,-2.73,-7.98,1.83
"E06000043","Brighton and Hove","E01017000","BrightonandHove003E","Brighton and Hove 003E",-3.29,4.47,-14.95,-7.3,4.83,-2.17,-5.23,5.59,-27.73,-10.33,10.69,-3.59,-1.39,3.38,1.05,-4.13,-2.29,-1.21
"E06000043","Brighton and Hove","E01016925","BrightonandHove004A","Brighton and Hove 004A",3.75,-2.54,9.27,8.66,0.34,-0.48,2.9,-8.14,14.71,5.15,3.25,3.33,4.55,4.2,3.88,12.06,-1.8,-3.36
"E06000043","Brighton and Hove","E01016930","BrightonandHove004B","Brighton and Hove 004B",2.02,-0.9,5.5,3.68,7.08,-5.04,0.94,-8.02,-2.88,7.84,10.29,-7.65,3.1,8.11,14.58,0,4.09,-2.49
"E06000043","Brighton and Hove","E01017001","BrightonandHove004C","Brighton and Hove 004C",5.43,3.36,-3.05,14.25,5.6,1.13,6.82,3.29,-11.9,17.55,17.22,-1.73,4.13,3.42,6.25,11.22,-3.72,3.87
"E06000043","Brighton and Hove","E01017003","BrightonandHove004D","Brighton and Hove 004D",0.24,-1.81,-9.87,3.51,0.3,5.31,-1.24,-3.07,-5.61,0.38,-5.08,9.68,1.65,-0.6,-13.79,6.5,6.54,2.26
"E06000043","Brighton and Hove","E01016916","BrightonandHove005A","Brighton and Hove 005A",2.26,-3.86,8.27,1.1,9.5,0.57,0.57,-5.6,10.17,-1.28,15.97,-6.47,3.97,-1.85,6.76,3.64,3.25,7.18
"E06000043","Brighton and Hove","E01016917","BrightonandHove005B","Brighton and Hove 005B",0.43,-7.72,-12.35,5.58,1.5,5.75,0,-5.51,-21.15,7.21,4.07,6.78,0.85,-10.08,3.45,4.1,-0.69,4.9
"E06000043","Brighton and Hove","E01016918","BrightonandHove005C","Brighton and Hove 005C",4.05,-0.36,5.24,8.27,6.48,-2.85,5.41,-0.75,7.78,16.37,2.33,-6.4,2.79,0,2.97,1.48,11.02,0.83
"E06000043","Brighton and Hove","E01016919","BrightonandHove005D","Brighton and Hove 005D",-0.21,-1.93,0,-0.77,3.5,-1.76,0.91,-6.3,8.82,-2.79,5.5,8.33,-1.21,2.27,-9.68,1.11,2.03,-9.18
"E06000043","Brighton and Hove","E01016920","BrightonandHove005E","Brighton and Hove 005E",2.06,-1.02,0.54,3.39,5.88,-1.51,3.68,-2,-8.74,9.92,15.38,-7.95,0.61,0,12.35,-1.83,-1.89,3.6
"E06000043","Brighton and Hove","E01016882","BrightonandHove006A","Brighton and Hove 006A",5.11,8.06,4.97,5.2,8.82,-1.01,8.6,16.99,5.56,3.6,25.25,-4.1,2.19,-0.64,4.4,6.56,-2.88,1.14
"E06000043","Brighton and Hove","E01016883","BrightonandHove006B","Brighton and Hove 006B",3.35,9.41,-5.74,13.03,-1.63,0.76,1.97,6.52,-8.77,10.65,0,-2.06,4.72,12.82,-3.08,15.94,-3.21,3.18
"E06000043","Brighton and Hove","E01016884","BrightonandHove006C","Brighton and Hove 006C",2.32,-7.07,-7.62,7.81,6.69,8.1,3.78,8.02,-12.7,9.8,2.37,4.63,0.93,-18.93,-1.03,5.84,11.25,10.79
"E06000043","Brighton and Hove","E01016885","BrightonandHove006D","Brighton and Hove 006D",3.06,0,2.94,6.79,1.73,-1.23,7.52,-6.29,-2.22,21.6,18.56,-7.58,-0.51,6.49,8.75,-3.15,-10.45,3.09
"E06000043","Brighton and Hove","E01016886","BrightonandHove006E","Brighton and Hove 006E",2.28,6.62,0,5.37,0.6,-3.46,-1.14,3.5,-12.5,2.4,2.45,-8.33,5.73,10.08,13.98,8.55,-1.16,0.64
"E06000043","Brighton and Hove","E01016980","BrightonandHove007A","Brighton and Hove 007A",2.83,4.75,7.64,3.96,4.72,-6.64,2.55,7.28,-5.21,2.71,8.75,-5.93,3.09,2.42,27.87,5.15,0.63,-7.19
"E06000043","Brighton and Hove","E01016982","BrightonandHove007B","Brighton and Hove 007B",0.38,-11.79,-0.71,4.53,3.9,3.41,4.85,-12.23,7.69,8.75,10.64,11.4,-3.55,-11.29,-8,1.4,-2.84,-2.67
"E06000043","Brighton and Hove","E01016983","BrightonandHove007C","Brighton and Hove 007C",-0.07,-6.67,-10.5,10.36,4.86,-6.07,-0.41,-16.67,-11.22,14.86,4.62,-3.05,0.28,6.06,-9.64,6.04,5.08,-8.79
"E06000043","Brighton and Hove","E01016984","BrightonandHove007D","Brighton and Hove 007D",0.93,0,-12,8.71,-1.11,2.11,0.52,1.64,-15.79,7.39,5.08,-2.51,1.34,-1.64,-7.5,10,-7.14,7.22
"E06000043","Brighton and Hove","E01016985","BrightonandHove007E","Brighton and Hove 007E",-1.72,-10.6,-8.63,1.75,3.92,1.93,-2.05,-14.67,-14.84,3.93,8.05,6.67,-1.38,-6.06,2.9,-0.34,0,-1.71
"E06000043","Brighton and Hove","E01016900","BrightonandHove008A","Brighton and Hove 008A",3.05,-11.78,3.53,14.73,1.25,-4.41,3.03,-16.47,-4.33,29.88,-2.19,-6.45,3.07,-5.51,12.17,1.71,5.83,-1.94
"E06000043","Brighton and Hove","E01016902","BrightonandHove008B","Brighton and Hove 008B",2.65,3.6,1.12,6.23,-3.23,1.71,7.22,4.76,27.05,6.5,1.52,-2.68,-1.49,2.69,-20.55,5.95,-7.48,5.74
"E06000043","Brighton and Hove","E01016904","BrightonandHove008C","Brighton and Hove 008C",2.52,2.21,-3.56,6.11,5.45,-2.67,2.42,8.07,-11.23,6.23,8.94,-1.49,2.62,-3.85,6,5.99,2.24,-3.61
"E06000043","Brighton and Hove","E01016905","BrightonandHove008D","Brighton and Hove 008D",-3.81,-0.66,-30.66,8.38,5.03,0.42,-3.15,-4.14,-37.05,13.62,17.5,-5.04,-4.5,3.73,-23.94,3.59,-9.42,5.79
"E06000043","Brighton and Hove","E01016909","BrightonandHove008E","Brighton and Hove 008E",-3.87,-10.5,-13.58,11.38,5,-2.71,-1.59,-12.88,-15.58,23.18,9.57,-0.99,-5.94,-6.9,-11.9,1.12,0.94,-4.17
"E06000043","Brighton and Hove","E01016906","BrightonandHove009A","Brighton and Hove 009A",8.32,1.29,1.66,14.11,9.23,11.89,12.1,0.68,-2.79,26.25,19.64,10.13,4.85,1.86,8.2,3.9,1.35,13.21
"E06000043","Brighton and Hove","E01016907","BrightonandHove009B","Brighton and Hove 009B",1.64,-9.38,-5.18,25,-2.87,-1.87,4.06,-12.84,-3.22,39.02,-7.63,-1.9,-0.99,-4.82,-7.34,11.11,2.65,-1.83
"E06000043","Brighton and Hove","E01016908","BrightonandHove009C","Brighton and Hove 009C",1.31,-3.23,-10,8.88,13.2,-2.92,7.5,2.26,-6.7,18.64,29.89,-6.17,-4.3,-9.15,-13.26,1.02,0,0
"E06000043","Brighton and Hove","E01016910","BrightonandHove009D","Brighton and Hove 009D",0.66,-0.4,-5.69,2.15,7.63,6.3,1.22,-2.24,-0.89,-1.76,14.14,7.14,0.13,1.68,-10.7,5.86,2.92,5.63
"E06000043","Brighton and Hove","E01016911","BrightonandHove009E","Brighton and Hove 009E",0.06,-3.36,-10.03,12.53,2.99,-6.74,-1.9,-15.79,-10.06,10.2,4.2,-5.36,1.97,12.38,-10,15.04,1.74,-7.74
"E06000043","Brighton and Hove","E01016901","BrightonandHove010A","Brighton and Hove 010A",-3.18,-9.36,-21.64,14.46,-3.52,-6.02,-1.01,-3.91,-21.82,20.88,-5.74,-12.35,-4.96,-14.36,-21.5,9.32,-1.85,0
"E06000043","Brighton and Hove","E01016903","BrightonandHove010B","Brighton and Hove 010B",-4.47,1.25,-19.65,4.06,-1.3,10,-8.75,-3.7,-32.01,2.47,9.02,10,-0.1,6.37,-6.17,5.85,-9.2,10
"E06000043","Brighton and Hove","E01016934","BrightonandHove010C","Brighton and Hove 010C",-0.56,-5.84,-1.22,6.09,0.95,-9.42,-0.29,-12.5,1.11,9.71,1.32,-5.56,-0.83,1.35,-4.05,2.95,0.61,-12.87
"E06000043","Brighton and Hove","E01016939","BrightonandHove010D","Brighton and Hove 010D",-0.72,-2.88,-4.39,0.17,3.08,-1.91,-1.97,-1.05,-1.9,-4.79,5.96,-9.21,0.48,-4.69,-7,5.08,0.57,4.94
"E06000043","Brighton and Hove","E01016940","BrightonandHove010E","Brighton and Hove 010E",0.12,1.07,-15.08,-0.49,6,8.62,1.88,0,-19.15,-1.33,15.53,23.08,-1.53,2.19,-11.43,0.32,-2.12,-3.13
"E06000043","Brighton and Hove","E01016981","BrightonandHove011A","Brighton and Hove 011A",-1.07,-8.43,-12.22,10.96,-2.55,-2.24,-0.49,-1.86,-17.2,5.58,1.79,-0.61,-1.61,-14.21,-6.9,16.59,-6.49,-3.65
"E06000043","Brighton and Hove","E01017002","BrightonandHove011B","Brighton and Hove 011B",-6.67,-3.79,-16.49,-5.23,-9.69,-3.79,-8.21,-0.6,-26.04,-9.16,-6.47,-4.44,-5.04,-7.38,-7.14,-0.6,-13.33,-3.3
"E06000043","Brighton and Hove","E01017004","BrightonandHove011C","Brighton and Hove 011C",-4.18,-1.63,-21.37,0.28,1.05,-8.33,-5,5.44,-23.31,-3.55,4.03,-13.68,-3.3,-8.13,-19.38,4.83,-2.19,-3.25
