"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E06000044","Portsmouth","E01017112","Portsmouth001A","Portsmouth 001A",2.55,7.03,-0.98,1.08,5.56,-0.5,3.76,5.35,2.55,4.53,5.66,-3.23,1.38,8.63,-4.67,-2.06,5.44,1.87
"E06000044","Portsmouth","E01017115","Portsmouth001B","Portsmouth 001B",6.34,-3.35,14.52,17.17,2.83,-3.39,6.97,-12.3,20,22.64,5.15,-2.44,5.71,6.43,8.14,11.87,0.68,-4.21
"E06000044","Portsmouth","E01017117","Portsmouth001C","Portsmouth 001C",3.43,-0.24,16.9,4.28,-2.6,2.5,4.3,-0.49,17.8,7.47,-5.43,3.03,2.62,0,15.79,1.68,0,1.98
"E06000044","Portsmouth","E01017119","Portsmouth001D","Portsmouth 001D",2.69,-4.23,22.17,6.31,-0.88,-6.33,3.01,-7.31,21.15,9.06,-1.24,-4.76,2.37,-0.55,23.23,3.41,-0.56,-7.58
"E06000044","Portsmouth","E01017120","Portsmouth001E","Portsmouth 001E",5.83,11.18,7.22,5.6,2.15,2.92,7.52,11.63,11.88,4.14,9.68,3.28,4.13,10.64,2.15,7.26,-3.87,2.63
"E06000044","Portsmouth","E01017051","Portsmouth002A","Portsmouth 002A",4.39,3.3,-2.19,10.93,5.43,-6.76,7.21,4.57,6.06,15.07,6.9,-9.3,1.76,2.13,-8.53,6.91,3.82,-4.61
"E06000044","Portsmouth","E01017052","Portsmouth002B","Portsmouth 002B",-3.4,-8.86,-4.76,0.39,-1.08,-5.91,-3.69,-15.34,-13.68,8.19,3.79,-9.57,-3.12,-1.96,9.72,-6.18,-5.44,-2.46
"E06000044","Portsmouth","E01017053","Portsmouth002C","Portsmouth 002C",1.79,-7.71,7.45,4.22,1.98,9.83,6.43,-7.04,-1.3,17.79,3.31,26.56,-2.47,-8.54,15.48,-7.44,0.76,0
"E06000044","Portsmouth","E01017118","Portsmouth002D","Portsmouth 002D",2.93,-4.34,11.06,6.61,1.4,-1.78,5.87,-7.14,17.09,14.9,4.44,0,0.25,-0.67,5.08,0.69,-1.32,-3.23
"E06000044","Portsmouth","E01017050","Portsmouth003A","Portsmouth 003A",-5.74,-10.48,-12.35,-3.51,-2.04,-5.19,-2.99,-13.95,-1.41,5.24,-0.61,-5.11,-8.28,-6.29,-20.2,-11.37,-3.35,-5.26
"E06000044","Portsmouth","E01017061","Portsmouth003B","Portsmouth 003B",-0.12,-7.73,-7.18,4.66,0.76,1.16,-1.96,-9.57,-19.17,2.96,3.03,2.16,1.76,-5.71,16.39,6.34,-1.53,0.35
"E06000044","Portsmouth","E01017063","Portsmouth003C","Portsmouth 003C",1.54,-3.31,5.04,3.16,1.65,1.51,2.38,0.8,1.32,0.99,2.22,5.81,0.75,-7.69,9.52,5.29,1.09,-1.77
"E06000044","Portsmouth","E01017064","Portsmouth003D","Portsmouth 003D",-0.52,-5.48,-5.33,1.07,-3.32,4.26,-0.37,-7.97,-6.94,-0.89,2.35,5.31,-0.65,-3.25,-3.85,2.88,-9.32,3.5
"E06000044","Portsmouth","E01017054","Portsmouth004A","Portsmouth 004A",9.77,5.96,11.63,20.78,0.69,2.86,17.61,19.78,1.02,40.81,3.76,2.4,2.79,-3.94,25.68,2.09,-1.9,3.23
"E06000044","Portsmouth","E01017113","Portsmouth004B","Portsmouth 004B",5.69,-2.76,9.94,10.28,3.3,5.99,10.55,7.25,21.52,10.94,8.44,9.02,1.12,-11.84,0.98,9.54,-2.01,3.7
"E06000044","Portsmouth","E01017114","Portsmouth004C","Portsmouth 004C",-6.68,-19.46,-29.17,-5.36,0.56,-0.93,-8.65,-2.9,-28.75,-13.51,1.54,-4.73,-4.32,-33.75,-29.69,6.25,-0.61,3.23
"E06000044","Portsmouth","E01017116","Portsmouth004D","Portsmouth 004D",1.19,1.25,10.4,0.87,0.49,-6.81,0.69,2.36,8.7,0.35,5.21,-15.31,1.64,0,11.82,1.25,-3.64,2.15
"E06000044","Portsmouth","E01017055","Portsmouth006A","Portsmouth 006A",-2.18,-7.45,-6.82,-3.37,5.96,-0.83,-3,-0.74,0,-11.11,10.07,-4,-1.41,-13.7,-12.24,5.69,1.96,1.43
"E06000044","Portsmouth","E01017056","Portsmouth006B","Portsmouth 006B",3,-4.59,0.59,6.9,2.67,8.04,4.7,-3.68,-1.11,11.22,-2.22,20.99,1.44,-5.44,2.53,3.13,7.87,-0.85
"E06000044","Portsmouth","E01017057","Portsmouth006C","Portsmouth 006C",2.78,1.13,-1.28,5.36,-0.67,5.93,1.62,-1.44,-1.11,7.06,-2.11,0,3.95,3.97,-1.52,3.61,0.65,10.79
"E06000044","Portsmouth","E01017058","Portsmouth006D","Portsmouth 006D",-1.12,-2.28,-1.32,0.27,0.63,-5.97,-2.01,-9.5,-7.62,4.07,1.86,-5.32,-0.29,5,4.1,-3.04,-0.64,-6.54
"E06000044","Portsmouth","E01017060","Portsmouth006E","Portsmouth 006E",1.02,2.77,-3.98,6.13,-5.41,-0.33,-0.12,1.74,-9.09,3.79,0,-3.03,2.11,3.92,2.2,8.39,-9.94,1.71
"E06000044","Portsmouth","E01017086","Portsmouth007A","Portsmouth 007A",2.67,3.93,10.37,2.61,-2.33,2.58,4.54,2.44,17.5,4.95,-0.69,3.37,0.9,5.66,3.57,0.46,-3.85,1.9
"E06000044","Portsmouth","E01017089","Portsmouth007B","Portsmouth 007B",2.24,6.2,9.2,2.06,0.71,-9.04,5.09,13.95,23.08,2.63,0,-14.29,-0.36,-1.09,-3.53,1.53,1.37,-5
"E06000044","Portsmouth","E01017090","Portsmouth007C","Portsmouth 007C",-5.95,-6.38,-11.43,-5.47,-0.69,-8.49,-7.08,-2.59,-10.28,-8.38,-2.1,-14.56,-4.82,-10.05,-12.62,-2.54,0.68,-2.75
"E06000044","Portsmouth","E01017091","Portsmouth007D","Portsmouth 007D",-0.89,3.06,5.88,-1.11,-6.59,-2.41,1.31,-1.16,16.39,0.77,4.42,-3.16,-2.74,7.79,-2.67,-2.85,-15.17,-1.95
"E06000044","Portsmouth","E01017092","Portsmouth007E","Portsmouth 007E",-1.11,-3.11,-13.86,-1.36,6.23,1.23,0.82,-8.97,-11.69,3.6,11.03,3.15,-2.87,4.46,-15.73,-6.04,1.46,0
"E06000044","Portsmouth","E01017014","Portsmouth008A","Portsmouth 008A",0.67,0.96,-8.93,4.5,5.26,-5.16,0.36,-0.59,-6.61,1.4,13.29,-9.4,0.98,2.8,-11.65,7.75,-1.86,-1.48
"E06000044","Portsmouth","E01017046","Portsmouth008B","Portsmouth 008B",-4.53,-11.32,-2.5,-7.55,-1.57,0.31,-5.64,-15.57,-1.33,-8.77,-2.54,2.05,-3.36,-5.56,-3.53,-6.18,-0.48,-1.15
