"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E06000012","North East Lincolnshire","E01013174","NorthEastLincolnshire001A","North East Lincolnshire 001A",12.55,10.64,33.73,16.21,2.87,-11.36,23.15,15.58,46.34,32.37,4.88,29.03,3.62,5.86,21.43,5.02,0.83,-33.33
"E06000012","North East Lincolnshire","E01013175","NorthEastLincolnshire001B","North East Lincolnshire 001B",3.83,1.12,8.75,6.47,-0.91,4.35,5.06,-3.38,3.37,13.64,-3.45,10.87,2.58,6.72,15.49,0,1.91,-1.24
"E06000012","North East Lincolnshire","E01013176","NorthEastLincolnshire001C","North East Lincolnshire 001C",3.09,-3.91,8.33,6.18,5.05,0,3.28,-3.57,15.94,7.73,4.96,-5.34,2.89,-4.31,1.33,4.61,5.15,4.76
"E06000012","North East Lincolnshire","E01013177","NorthEastLincolnshire001D","North East Lincolnshire 001D",4.74,10.42,-1.55,7.32,5.94,-1.37,8.7,3.33,7.69,11.93,10.81,7.09,0.68,20.18,-9.8,1.92,1.29,-7.83
"E06000012","North East Lincolnshire","E01013178","NorthEastLincolnshire001E","North East Lincolnshire 001E",-2.51,-12.44,-8.33,-1.33,2.52,0.24,-2.92,-15.25,-15.29,1.06,3.82,1.53,-2.09,-8.79,0,-3.72,1.36,-0.9
"E06000012","North East Lincolnshire","E01013179","NorthEastLincolnshire001F","North East Lincolnshire 001F",1.82,-5.58,5.56,7.88,7.14,-6.59,5.4,-1.36,17.11,9.46,10,-4.55,-1.67,-10.66,-2.88,6.31,3.73,-8.21
"E06000012","North East Lincolnshire","E01013180","NorthEastLincolnshire001G","North East Lincolnshire 001G",3.36,-5.96,12.84,9.67,2.48,-1.57,7.08,8.65,7.95,17.91,4.91,-6.67,-0.43,-19.3,20,1.04,0,2.98
"E06000012","North East Lincolnshire","E01013136","NorthEastLincolnshire002A","North East Lincolnshire 002A",-2.45,-4.35,-19.74,10.56,-2.93,-5.62,-2.75,-5.95,-24.06,11.36,-3.11,-6.33,-2.06,-2.6,-14,9.26,-2.68,-5
"E06000012","North East Lincolnshire","E01013137","NorthEastLincolnshire002B","North East Lincolnshire 002B",-7.16,-2.02,-12.79,-8.81,-6.95,-5.03,-15.14,-10.94,-37.1,-16.75,-9.52,-6.93,5.74,14.29,50,8.7,-3.66,-3.06
"E06000012","North East Lincolnshire","E01013139","NorthEastLincolnshire002C","North East Lincolnshire 002C",2.48,1.04,-4.47,9.67,-1.36,1.33,8.79,10.79,-5,17.04,7.24,1.8,-3.82,-8,-4.04,1.49,-10.56,0.88
"E06000012","North East Lincolnshire","E01013142","NorthEastLincolnshire002D","North East Lincolnshire 002D",0.23,2.67,7.93,-1.21,-4.64,-0.67,8.52,-1.04,19.44,9.12,3.8,29.31,-7.62,6.56,-2.52,-11.38,-12.73,-19.78
"E06000012","North East Lincolnshire","E01013218","NorthEastLincolnshire003A","North East Lincolnshire 003A",3.57,4.25,4.4,5.87,-3.31,6.2,4.81,7.74,3.9,8.94,-6.71,12.31,2.31,0.66,4.76,3.02,1.85,0
"E06000012","North East Lincolnshire","E01013219","NorthEastLincolnshire003B","North East Lincolnshire 003B",1.9,-5,-4.14,8.35,1.15,1.5,9.34,9.35,6.67,16.17,1.54,4.71,-4.48,-15.03,-12.77,0.82,0.76,-0.87
"E06000012","North East Lincolnshire","E01013220","NorthEastLincolnshire003C","North East Lincolnshire 003C",3.44,0,3.08,4.92,7.47,-0.53,10.21,8.24,3.06,15.77,13.53,0,-3.14,-8.33,3.09,-5.52,2.03,-1.08
"E06000012","North East Lincolnshire","E01013221","NorthEastLincolnshire003D","North East Lincolnshire 003D",-2.28,2.33,-0.45,-1.48,-5.81,-7.38,-2.43,-2.11,2.8,-2.9,-2.73,-5.51,-2.11,7.79,-3.54,0.34,-9.72,-9.03
"E06000012","North East Lincolnshire","E01013222","NorthEastLincolnshire003E","North East Lincolnshire 003E",4.84,6.31,23.26,0.17,2.56,2.42,8.36,13.04,21.33,2.71,4.1,15.38,1.56,0,24.74,-2.42,0.89,-6
"E06000012","North East Lincolnshire","E01013144","NorthEastLincolnshire004A","North East Lincolnshire 004A",-1.83,-15.18,-4.32,12.19,-0.99,-8.45,5.23,-4.41,1.08,23.58,2.11,-6.94,-8.22,-23.95,-9.78,1.73,-3.73,-9.87
"E06000012","North East Lincolnshire","E01013145","NorthEastLincolnshire004B","North East Lincolnshire 004B",2.57,-1.35,-1.22,9.21,2.19,0.32,5.74,6.25,9.41,10.14,5.3,-0.69,-0.31,-7.14,-12.66,8.33,-0.6,1.2
"E06000012","North East Lincolnshire","E01013146","NorthEastLincolnshire004C","North East Lincolnshire 004C",-1.18,-2.67,-5.77,0.34,-1.12,1.22,-1.78,-1.04,-20,7.47,-1.14,-7.3,-0.57,-4.4,11.83,-6.15,-1.1,12.04
"E06000012","North East Lincolnshire","E01013148","NorthEastLincolnshire004D","North East Lincolnshire 004D",0.51,-4.42,-6.36,3.39,0.27,4.4,-0.43,-9,-12,9.39,-2.21,3.55,1.49,1.23,1.37,-1.98,2.7,5.3
"E06000012","North East Lincolnshire","E01013195","NorthEastLincolnshire005A","North East Lincolnshire 005A",-0.78,-4.28,10.39,-4.8,6.85,-1.55,5.03,0,47.62,-2.26,5.13,5,-6.1,-7.95,-15.38,-7.42,8.82,-6.19
"E06000012","North East Lincolnshire","E01013196","NorthEastLincolnshire005B","North East Lincolnshire 005B",-2.37,-8.82,-17.89,4.86,3.21,5.17,-4.9,-11.87,-23.47,6.87,-1.85,0,0.29,-5.06,-11.96,2.92,8.18,10.17
"E06000012","North East Lincolnshire","E01013201","NorthEastLincolnshire005C","North East Lincolnshire 005C",4.75,11.85,2.38,4.33,0.77,0,5.31,1.71,9,8.21,4.69,-1.41,4.18,22.22,-3.64,0,-3.05,1.28
"E06000012","North East Lincolnshire","E01013202","NorthEastLincolnshire005D","North East Lincolnshire 005D",-0.52,-12.38,11.67,5.48,-3.56,1.17,3.73,-10.53,10.87,13.77,-0.81,8.97,-4.53,-14.29,12.5,-1.77,-6.2,-5.38
"E06000012","North East Lincolnshire","E01013203","NorthEastLincolnshire005E","North East Lincolnshire 005E",-2.1,4.06,-5.22,-3.11,-3.39,-6.76,-1.65,11.89,-8.21,-5.65,-5.73,1.39,-2.57,-2.87,-1.74,-0.36,-0.72,-14.47
"E06000012","North East Lincolnshire","E01013138","NorthEastLincolnshire006A","North East Lincolnshire 006A",1.71,-4.43,14.84,5.98,-6.03,-2.38,4.58,-2.76,31.71,8.09,-9.09,1.56,-1.32,-6.11,1,3.48,-2.7,-6.45
"E06000012","North East Lincolnshire","E01013140","NorthEastLincolnshire006B","North East Lincolnshire 006B",7.64,13.22,5.88,7.13,7.91,-3.1,12.18,14.52,5,14.02,16.96,1.72,3.09,11.86,6.78,0.36,-1.94,-7.04
"E06000012","North East Lincolnshire","E01013141","NorthEastLincolnshire006C","North East Lincolnshire 006C",0.66,6.45,-9.73,0.5,-1.59,7.33,-0.25,5.16,-13.28,4.59,-6.84,-1.33,1.55,7.89,-6.2,-3.21,2.99,16
"E06000012","North East Lincolnshire","E01013143","NorthEastLincolnshire006D","North East Lincolnshire 006D",-2.83,-4.46,-3.48,-1.03,-0.88,-6.71,-3.3,-3.68,-2.06,-3.23,-0.91,-7.23,-2.38,-5.48,-4.81,0.75,-0.85,-6.17
"E06000012","North East Lincolnshire","E01013173","NorthEastLincolnshire007A","North East Lincolnshire 007A",-0.37,1.1,3.23,1.98,0.68,-6.29,2,2.08,1.67,9.42,0,-5.1,-2.61,0,4.69,-4.69,1.34,-7.34
"E06000012","North East Lincolnshire","E01013223","NorthEastLincolnshire007B","North East Lincolnshire 007B",1.39,-4.83,4.67,4.85,1.49,0.36,3.86,-3.51,10.14,7.61,2.38,3.83,-0.97,-6.1,-0.66,2.17,0.6,-2.65
"E06000012","North East Lincolnshire","E01013224","NorthEastLincolnshire007C","North East Lincolnshire 007C",2.38,-1.24,16.77,4.78,-0.75,-0.69,4.28,2.21,20,7.61,0.51,-1,0.52,-5.67,13.79,2.08,-2,-0.42
"E06000012","North East Lincolnshire","E01013226","NorthEastLincolnshire007D","North East Lincolnshire 007D",2.34,-2.3,12.4,-2.68,10.26,-0.28,1.36,0.86,-1.3,0,13.58,-6.56,3.36,-5.94,32.69,-5.24,7.26,6.4
"E06000012","North East Lincolnshire","E01013187","NorthEastLincolnshire008A","North East Lincolnshire 008A",0.38,-1.55,-12.77,1.47,2.76,3.04,3.27,12.5,-20.24,-0.85,12.5,10.53,-2.59,-12.33,-1.75,4.68,-6.85,-2.38
"E06000012","North East Lincolnshire","E01013188","NorthEastLincolnshire008B","North East Lincolnshire 008B",-0.5,8.23,-7.83,0.76,-3.49,-1.61,1.53,23.76,-6.67,-2.65,-0.53,1.44,-2.43,-3.85,-9.21,4.21,-6.56,-4.07
"E06000012","North East Lincolnshire","E01013231","NorthEastLincolnshire008C","North East Lincolnshire 008C",2.1,5.73,-1.05,0.36,0.38,6.15,2.56,8.51,-3.33,4.15,-5.63,6.73,1.66,2.9,0.99,-3.15,7.5,5.71
"E06000012","North East Lincolnshire","E01013233","NorthEastLincolnshire008D","North East Lincolnshire 008D",-0.51,-0.81,5.52,-3.2,-0.37,2.66,3,7.21,-2.6,0,2.27,13.58,-3.77,-7.3,14.71,-6.39,-2.9,-5.61
"E06000012","North East Lincolnshire","E01013147","NorthEastLincolnshire009A","North East Lincolnshire 009A",3.53,3.89,-2.47,9.48,0,0.39,6.83,6.9,-7.89,18.09,5.5,-0.89,0.69,0.72,2.33,2.56,-4.88,1.36
"E06000012","North East Lincolnshire","E01013234","NorthEastLincolnshire009D","North East Lincolnshire 009D",-3.79,-15.29,4.76,-4.55,-0.78,-0.51,-2.35,-15,-4.92,-2.4,0,8.66,-4.99,-15.57,13.85,-6.84,-1.49,-4.87
"E06000012","North East Lincolnshire","E01033414","NorthEastLincolnshire009E","North East Lincolnshire 009E",4.49,1.49,0.33,6.37,9.9,1.4,7.87,5.93,-0.7,10.69,14.04,3.48,1.49,-2.46,1.24,2.56,6,-0.37
"E06000012","North East Lincolnshire","E01013128","NorthEastLincolnshire010A","North East Lincolnshire 010A",2.1,1.13,13.17,1.16,4.69,-5.8,6.77,6.47,25.32,1.15,16.8,-4.81,-2.5,-4.76,2.27,1.18,-6.87,-6.67
"E06000012","North East Lincolnshire","E01013198","NorthEastLincolnshire010B","North East Lincolnshire 010B",0.36,-5.91,1.05,0.44,5.07,0,2.14,-3.94,10.87,6.31,2.72,-7.14,-1.44,-8.18,-8.16,-5.06,7.38,8.08
"E06000012","North East Lincolnshire","E01013199","NorthEastLincolnshire010C","North East Lincolnshire 010C",-3.62,-11.83,6.98,-5.62,0.45,1.19,-2.08,-12.03,14.29,-4.07,1.69,4.11,-5.19,-11.63,1.37,-7.37,-0.98,-1.05
"E06000012","North East Lincolnshire","E01013200","NorthEastLincolnshire010D","North East Lincolnshire 010D",0.89,0.96,-8.75,-1.59,13.57,0,2.65,11.7,-3.7,-3.59,16.83,-0.96,-0.79,-7.83,-13.92,0.46,10.83,0.97
"E06000012","North East Lincolnshire","E01013159","NorthEastLincolnshire011A","North East Lincolnshire 011A",-1.24,0.26,-1.79,-1.02,-0.48,-7.09,-3.38,-2.01,-5.08,-4.65,2.52,-9.84,1.1,2.75,1.89,2.8,-4.49,-4.55
"E06000012","North East Lincolnshire","E01013161","NorthEastLincolnshire011B","North East Lincolnshire 011B",-2.18,-1.98,-13.45,3.53,-2.44,-7.77,-2.58,-3.19,-21.88,7.89,3.03,-16.36,-1.75,-0.61,-2.11,-0.74,-7.55,2.08
"E06000012","North East Lincolnshire","E01013162","NorthEastLincolnshire011C","North East Lincolnshire 011C",1.44,6.73,-10.98,1.61,3.95,7.33,2.27,-2.73,-11.97,6.71,7.69,14.93,0.53,18.75,-9.84,-4.07,0,1.2
"E06000012","North East Lincolnshire","E01013165","NorthEastLincolnshire011D","North East Lincolnshire 011D",2.1,10.13,5.08,-3.75,3.14,0,1.99,5.42,5.26,-3.68,9.71,0,2.21,15.71,4.88,-3.85,-2.5,0
"E06000012","North East Lincolnshire","E01013158","NorthEastLincolnshire012A","North East Lincolnshire 012A",3.85,-3.1,1.88,8.24,9.35,-0.79,7.97,0,3.95,14.03,18.94,-3.42,0,-6.16,0,2.63,0.68,1.48
"E06000012","North East Lincolnshire","E01013160","NorthEastLincolnshire012B","North East Lincolnshire 012B",-1.09,1.4,3.45,-1.12,-3.94,-1.66,-3.29,-0.85,-12.64,-0.9,-1.61,-5.41,1.28,4.08,27.59,-1.33,-6.51,1.96
"E06000012","North East Lincolnshire","E01013163","NorthEastLincolnshire012C","North East Lincolnshire 012C",4.98,4.93,-2.38,9.39,5.08,2.82,5.07,-2.47,-8.7,12.05,6.29,4.29,4.89,14.75,5.26,6.29,3.91,1.56
"E06000012","North East Lincolnshire","E01013164","NorthEastLincolnshire012D","North East Lincolnshire 012D",-0.58,-1.51,6.73,0.74,2.59,-10.63,1.78,6.84,-4.55,-0.57,5.48,1.96,-2.7,-9.13,19.39,2.11,0,-17.09
"E06000012","North East Lincolnshire","E01013197","NorthEastLincolnshire012E","North East Lincolnshire 012E",2.7,-2.7,-5.36,7.2,4.4,4.66,6.64,0,1.25,12.43,3.91,11.63,-0.94,-5.26,-11.36,2.45,4.92,-0.93
