"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000209","Guildford","E01030440","Guildford001A","Guildford 001A",-0.06,-9.79,-2.45,12.63,-2.04,-1.85,1.98,-11.23,-1.28,27.49,-2.48,-2.33,-2.01,-7.86,-3.53,1.33,-1.57,-1.46
"E07000209","Guildford","E01030458","Guildford001B","Guildford 001B",-2.18,-12.94,2.86,4.18,-1.27,-4.9,-2.61,-14.61,-3.28,5.88,0.64,-8.76,-1.75,-11.61,11.36,2.42,-3.18,-1.34
"E07000209","Guildford","E01030459","Guildford001C","Guildford 001C",-15.12,0,10.48,-29.62,-13.1,-8.31,1.42,0,47.5,-7.24,8.55,-3.01,-26.65,0,-12.31,-42.63,-26.02,-12.5
"E07000209","Guildford","E01030475","Guildford001D","Guildford 001D",5.2,4.48,10.94,5.83,8.31,-0.32,2.57,3.36,12.9,2.38,4.35,-3.97,7.88,5.77,9.09,9.14,12.86,3.09
"E07000209","Guildford","E01030476","Guildford001E","Guildford 001E",2.31,-2.12,-1.92,12.01,2.15,-1.67,1.36,3.37,-15.63,15.33,5.3,-7.78,3.2,-7,20,8.9,-0.68,3.65
"E07000209","Guildford","E01030477","Guildford001F","Guildford 001F",-4.12,-9.46,-11.43,-4.35,1.42,-0.29,-4.31,-14.97,-3.3,-7.19,9.36,-1.84,-3.91,-3.09,-20.24,-1.41,-6.04,1.09
"E07000209","Guildford","E01030465","Guildford002A","Guildford 002A",11.88,8.7,136.51,17.28,-0.92,-2.92,16.33,8.45,750,15.17,0.62,-4.97,7.54,9.01,20.75,19.59,-2.44,-1.1
"E07000209","Guildford","E01030466","Guildford002B","Guildford 002B",12.98,11.76,154.05,22.84,5.83,2.13,15.23,8.51,550,23.86,7.89,-0.41,10.75,15.05,44.83,21.62,3.53,4.35
"E07000209","Guildford","E01030473","Guildford002C","Guildford 002C",8.45,2.81,75.86,10.61,1.47,-0.31,17.45,-1.78,485.71,24.22,0,4.03,0.35,7.95,-2.74,-1.78,3.01,-3.98
"E07000209","Guildford","E01030474","Guildford002D","Guildford 002D",-7.41,-40.07,28.72,-10.81,-13.85,-55.56,4.51,-39.25,31.19,2.45,58.82,-44.44,-31.04,-41.08,17.5,-36.32,-39.58,-66.67
