"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000124","Ribble Valley","E01025315","RibbleValley001A","Ribble Valley 001A",-16.3,-29.14,-44.35,-4.3,-2.62,-3.65,-15.46,-31.13,-42.35,-0.57,2.27,-3.23,-17.17,-26.77,-46.84,-7.65,-6.8,-4.11
"E07000124","Ribble Valley","E01025320","RibbleValley001B","Ribble Valley 001B",3.4,11.56,11.28,14.38,-8.21,-1.3,5.99,15.48,13.7,18.87,-5.64,-1.27,0.76,7.87,8.33,9.94,-10.77,-1.33
"E07000124","Ribble Valley","E01025331","RibbleValley001C","Ribble Valley 001C",5.11,12.15,5.88,3.17,1.34,7.48,0.55,7.14,-11.11,-0.52,-4.04,8.48,10.08,18.07,25,6.99,7.39,6.41
"E07000124","Ribble Valley","E01025348","RibbleValley001D","Ribble Valley 001D",0.82,1.2,17.07,-0.87,2.93,-2.08,0.76,6.82,0,-5.82,6.63,-0.75,0.89,-5.13,42.42,5.1,-0.47,-3.24
"E07000124","Ribble Valley","E01025349","RibbleValley001E","Ribble Valley 001E",0,-2.72,14.53,-0.92,-3.1,0.85,0.3,8.43,9.09,-5.84,1.1,-2.87,-0.29,-11.88,25,3.47,-6.83,4.47
"E07000124","Ribble Valley","E01025334","RibbleValley002A","Ribble Valley 002A",2.44,0.37,2,3.16,4.39,1.72,1.04,-2.08,-10.99,2.5,8.05,2.2,3.78,3.17,22.03,3.77,1.18,1.33
"E07000124","Ribble Valley","E01025344","RibbleValley002B","Ribble Valley 002B",0.84,-9.5,1.37,12.39,1.72,-5.03,2.14,-1.35,-4.88,13.56,-1.65,-2.61,-0.29,-14.29,9.38,11.18,5.36,-6.67
"E07000124","Ribble Valley","E01025345","RibbleValley002C","Ribble Valley 002C",-2.49,-0.91,-19.47,2.45,-3.91,1.25,-5.63,-5.6,-25,4.89,-6.92,-2.27,0.83,5.32,-10,0,-0.68,4
"E07000124","Ribble Valley","E01025346","RibbleValley002D","Ribble Valley 002D",2.51,2.98,9.52,2.09,3.38,-2.63,1.79,4,0,1.16,6.62,-4.55,3.25,1.82,21.21,2.99,0,-0.85
"E07000124","Ribble Valley","E01025347","RibbleValley002E","Ribble Valley 002E",0.12,1.07,8.99,0.88,-1.83,-5.67,-1.97,-6.04,5.1,0,-1.26,-8.33,2.2,9.09,13.75,1.8,-2.38,-3.7
"E07000124","Ribble Valley","E01025329","RibbleValley003A","Ribble Valley 003A",3.65,-3.72,-4.48,13.36,3.21,0.73,3.79,-9.46,-13.45,22.87,2.61,1.6,3.51,3.31,8.54,4.67,3.77,0
"E07000124","Ribble Valley","E01025330","RibbleValley003B","Ribble Valley 003B",2.75,3.04,-2.36,7.29,0.38,0.55,4.33,9.71,1.67,6.58,-0.79,2.61,1.34,-2.36,-5.97,8.06,1.47,-0.96
"E07000124","Ribble Valley","E01025335","RibbleValley003C","Ribble Valley 003C",-0.87,-21.46,15.13,3.55,4.64,-1.62,4.08,-14.29,40.43,7.62,8.66,-2.84,-5.1,-28.1,-1.39,-0.47,0,-0.87
"E07000124","Ribble Valley","E01025338","RibbleValley003D","Ribble Valley 003D",-4.03,-7.31,-2.48,-1.85,-6.18,-4.17,-3.64,-11.18,7.53,-2.37,-7.22,0,-4.43,-1.85,-11.01,-1.33,-5,-7.41
"E07000124","Ribble Valley","E01025339","RibbleValley003E","Ribble Valley 003E",-0.17,0.68,6.21,0.5,1.77,-6.67,3.82,9.79,13.7,4.65,1.84,-5.73,-3.95,-8,-1.39,-3.68,1.7,-7.45
"E07000124","Ribble Valley","E01025322","RibbleValley004A","Ribble Valley 004A",-1.74,3.14,-5.85,1.89,-1.57,-6.92,-0.14,1.03,7.5,8.43,-1.98,-11.66,-3.37,5.32,-17.58,-4.17,-1.1,-1.94
"E07000124","Ribble Valley","E01025326","RibbleValley004B","Ribble Valley 004B",5.88,-1.58,5.48,5.18,15.52,3.29,10.65,3.41,13.85,11.36,26.4,1.12,1.69,-5.88,-1.23,-1.46,7.27,5.07
"E07000124","Ribble Valley","E01025327","RibbleValley004C","Ribble Valley 004C",2.8,-1.33,18.49,-0.97,7.09,0.37,3.12,3.54,13.11,3.87,1.2,-0.84,2.5,-6.25,24.14,-4.78,14.73,1.32
"E07000124","Ribble Valley","E01025342","RibbleValley004D","Ribble Valley 004D",-4.9,-19.49,-6.96,-6.86,0.74,1.36,-7.06,-24.03,-15.63,-2.55,-5.34,2.78,-2.61,-14.02,6.45,-10.85,7.11,0
"E07000124","Ribble Valley","E01025321","RibbleValley005A","Ribble Valley 005A",0.23,-7.5,-8.59,8.99,-1.93,1.25,1.8,4.88,-10.96,8.48,2.04,-1.39,-1.15,-16.1,-5.45,9.44,-5.49,3.39
"E07000124","Ribble Valley","E01025340","RibbleValley005B","Ribble Valley 005B",0.71,-0.46,-8.02,4.49,-0.33,2.23,4.8,10.48,-7.53,8.72,9.72,-1.33,-3.22,-10.62,-8.7,0.49,-9.26,5.49
"E07000124","Ribble Valley","E01025341","RibbleValley005C","Ribble Valley 005C",-0.25,-13.09,-12.4,0.71,8.33,3.62,0.83,-8.93,-12.28,2.96,11.54,1.76,-1.31,-18.99,-12.5,-1.38,5.22,5.29
"E07000124","Ribble Valley","E01025343","RibbleValley005D","Ribble Valley 005D",2.53,-7.47,-9.09,15,2.47,0.93,3.55,-15.15,4.76,20.11,3.33,-0.66,1.55,1.83,-21.74,10.65,1.62,2.35
"E07000124","Ribble Valley","E01025354","RibbleValley005E","Ribble Valley 005E",0.12,-2.13,-8.21,4.49,-0.25,-0.3,3.99,0.7,-2.9,9.72,2.96,3.4,-3.42,-5,-13.85,0,-3.45,-3.19
"E07000124","Ribble Valley","E01025316","RibbleValley006A","Ribble Valley 006A",-2.02,-12.63,0,3.37,-1.13,-2.69,-1.87,-18.06,-4.72,13.11,-2.79,-2.53,-2.17,-6.15,6.17,-4.09,0.57,-2.82
"E07000124","Ribble Valley","E01025317","RibbleValley006B","Ribble Valley 006B",-4.49,-20.37,15.38,-7.55,5.41,0,-7.58,-28,19.61,-11.05,7.62,0,-1.36,-10.83,12.12,-3.87,3.42,0
"E07000124","Ribble Valley","E01025325","RibbleValley006C","Ribble Valley 006C",2.98,2.25,-0.49,7.3,-2,3.67,4.67,-1.41,-4.9,14,-1.92,9.09,1.36,6.4,3.92,0.78,-2.08,0
"E07000124","Ribble Valley","E01025328","RibbleValley006D","Ribble Valley 006D",-6.38,-25.46,11.32,-0.78,-8.61,-1.88,-2,-22.95,11.86,11.17,-10.66,0.6,-10.29,-27.52,10.64,-11.17,-6.56,-3.9
"E07000124","Ribble Valley","E01025318","RibbleValley007A","Ribble Valley 007A",2.3,-9.17,2.78,8.21,9.13,-3.02,9.23,5.88,-11.59,16.35,24.51,-1.14,-4.07,-22.41,28.21,1.1,-4.27,-4.5
"E07000124","Ribble Valley","E01025319","RibbleValley007B","Ribble Valley 007B",-1.57,-1.9,8.91,-3.86,0.88,-7.83,-0.77,0.54,7.91,-5.66,0,-1.27,-2.35,-4.4,10.08,-2.25,1.79,-13.37
"E07000124","Ribble Valley","E01025333","RibbleValley007C","Ribble Valley 007C",0.46,-9.39,0,8.66,-1.08,-0.6,1.09,-14.88,5.56,16.37,-2.22,-1.89,-0.15,-2.17,-4.76,1.6,0,0.58
"E07000124","Ribble Valley","E01025350","RibbleValley007D","Ribble Valley 007D",3.73,-4.81,-12.98,6.6,9.18,6.88,3.66,-8.33,-15.71,13.24,3.01,11.88,3.78,-1.1,-9.84,1.2,16,3.21
"E07000124","Ribble Valley","E01025351","RibbleValley007E","Ribble Valley 007E",-8.25,-3.2,-18.1,-10.02,-12.56,3.16,-10.6,-10.42,-23.66,-8.93,-14.4,4.33,-5.84,5.58,-11.26,-10.99,-10.27,2.26
"E07000124","Ribble Valley","E01025323","RibbleValley008A","Ribble Valley 008A",5.33,-8.48,8.41,8.31,13.11,1.97,5.39,-3.8,-7.58,8.11,21.43,-0.72,5.28,-12.79,34.15,8.5,5.67,4.22
"E07000124","Ribble Valley","E01025324","RibbleValley008B","Ribble Valley 008B",-2.35,-8.81,-15.38,4.47,-3.32,0.96,-0.58,-9.02,-6.25,8.7,-2.92,1.14,-3.9,-8.57,-21.74,1.02,-3.75,0.83
"E07000124","Ribble Valley","E01025332","RibbleValley008C","Ribble Valley 008C",-0.7,-7.3,1.04,3.56,-5.45,1.83,-3.19,-13.33,-4.55,-4.24,-4.63,3.82,1.79,0,5.77,12.15,-6.25,0
"E07000124","Ribble Valley","E01025336","RibbleValley008D","Ribble Valley 008D",3.42,-7.14,-6.72,10.75,8.8,1.38,8.71,-13.41,-6.56,26.28,21.21,-0.72,-1.53,-1.16,-6.9,-4.23,-1.97,3.31
"E07000124","Ribble Valley","E01025337","RibbleValley008E","Ribble Valley 008E",-1.35,-3.88,-5,3.64,-4.29,-0.43,-0.94,4.9,-20.25,12.74,-6.5,-1.45,-1.72,-12.5,14.75,-3.5,-2.04,0.4
