"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000179","South Oxfordshire","E01028666","SouthOxfordshire001A","South Oxfordshire 001A",2.84,9.65,-6.54,6.43,6.27,-8.1,3.13,17.8,-14.1,6.77,6.13,-9.93,2.54,0.91,1.33,6.08,6.41,-6.29
"E07000179","South Oxfordshire","E01028667","SouthOxfordshire001B","South Oxfordshire 001B",1.08,-4.69,11.9,0.19,5.52,-9.24,2.18,-9.15,10.13,5.56,4.94,-3.77,0,0.88,13.48,-4.58,6.16,-13.64
"E07000179","South Oxfordshire","E01028668","SouthOxfordshire001C","South Oxfordshire 001C",1.81,-4.52,1.99,6.77,1.19,0.69,1.6,-5.98,-3.19,10.58,1.26,-0.78,2.03,-2.88,10.53,3.08,1.14,1.89
"E07000179","South Oxfordshire","E01028669","SouthOxfordshire001D","South Oxfordshire 001D",3.07,1.73,2.52,8.28,2.59,-3.73,6.01,1.69,-7.25,10.96,10,4.72,0.43,1.77,16,5.7,-3.33,-9.26
"E07000179","South Oxfordshire","E01028638","SouthOxfordshire002A","South Oxfordshire 002A",-0.21,6.67,2.1,1.12,2.32,-9.04,2.89,6.52,-1.33,3.55,9.57,-5.36,-3.19,6.82,5.88,-1.06,-4.5,-12.57
"E07000179","South Oxfordshire","E01028639","SouthOxfordshire002B","South Oxfordshire 002B",8.52,1.53,35.1,13.55,-3.72,0,14.05,11.9,38.98,17.82,3.85,-0.81,3.22,-6.25,30,9.74,-10.78,0.84
"E07000179","South Oxfordshire","E01028640","SouthOxfordshire002C","South Oxfordshire 002C",-0.64,-0.41,-4.84,3.4,-9.06,4.19,-0.14,0,-11.86,5.42,-8.7,6.12,-1.13,-0.88,1.54,1.44,-9.43,2.45
"E07000179","South Oxfordshire","E01028683","SouthOxfordshire002D","South Oxfordshire 002D",4.46,-3.06,9.3,8.12,5.29,2.52,4.6,-2.11,8.7,10.4,0,5.75,4.32,-3.96,10,5.81,11.61,-0.55
"E07000179","South Oxfordshire","E01028670","SouthOxfordshire003A","South Oxfordshire 003A",2.83,-7.36,4.48,10.08,5.76,1.02,5.16,-8.78,0,21.26,4.86,3.05,0.77,-5.96,9.09,0.49,6.72,-0.43
"E07000179","South Oxfordshire","E01028671","SouthOxfordshire003B","South Oxfordshire 003B",2.31,7.55,-2.04,6.01,0.38,-2.57,0.38,7.53,-19.57,8.82,0,-6.47,4.19,7.56,27.27,3.45,0.84,0
"E07000179","South Oxfordshire","E01028672","SouthOxfordshire003C","South Oxfordshire 003C",3.19,-3.18,12.2,7.31,4.55,-1.28,4.07,-5.26,17.5,3.77,9.6,1.42,2.35,-0.76,7.14,11.06,0,-3.5
"E07000179","South Oxfordshire","E01028673","SouthOxfordshire003D","South Oxfordshire 003D",4.41,11.87,0.66,4.09,3.88,-1.45,8.85,19.69,10.94,4.42,10.91,2.13,0.66,5.3,-6.9,3.81,-2.46,-4.42
"E07000179","South Oxfordshire","E01028646","SouthOxfordshire004A","South Oxfordshire 004A",9.61,15.14,12.4,20.94,1.53,-2.3,11.83,21.59,17.74,16.95,12.39,-4.44,7.49,9.28,7.46,25.31,-6.71,0
"E07000179","South Oxfordshire","E01028647","SouthOxfordshire004B","South Oxfordshire 004B",-0.63,-2.19,-4.2,5.52,-2.4,-4.39,0.92,-5,-6.38,13.17,-1.43,-4.52,-2.06,0.75,-2.78,-0.81,-3.38,-4.27
"E07000179","South Oxfordshire","E01028681","SouthOxfordshire004C","South Oxfordshire 004C",0.31,-7.14,0,8.83,-0.7,-3.06,0.31,-12,-4.48,12.78,0,-3.92,0.31,-2.73,6.12,4.68,-1.41,-2.3
"E07000179","South Oxfordshire","E01028682","SouthOxfordshire004D","South Oxfordshire 004D",4.96,-7.69,9.82,13.33,3.01,3.99,4.96,-8.79,0,12.43,3.05,8.9,4.97,-6.73,25,14.29,2.96,0
"E07000179","South Oxfordshire","E01028684","SouthOxfordshire004E","South Oxfordshire 004E",1.53,-5.33,-1.46,8.6,2.43,-3.86,3.51,-1.71,5.97,9.96,5.41,-6.57,-0.26,-8.66,-8.57,7.23,0,-1.72
"E07000179","South Oxfordshire","E01028598","SouthOxfordshire005A","South Oxfordshire 005A",2.58,-1.08,11.11,3.57,4.17,-1.79,4.41,0,18.42,8.9,4.93,-4.91,0.76,-2.02,3.6,-1.45,3.39,1.68
"E07000179","South Oxfordshire","E01028613","SouthOxfordshire005B","South Oxfordshire 005B",-1.63,-4.19,-2.5,1.58,-2.15,-2.93,-1.94,-5.92,-1.33,-2.74,3.95,-3.28,-1.32,-2.53,-3.53,5.83,-7.51,-2.56
"E07000179","South Oxfordshire","E01028614","SouthOxfordshire005C","South Oxfordshire 005C",5.02,7.88,14.94,10.11,-3.05,-2.94,5.85,3.05,15.48,13.36,-2.08,-1.26,4.25,12.65,14.44,7.06,-3.96,-4.42
"E07000179","South Oxfordshire","E01028615","SouthOxfordshire005D","South Oxfordshire 005D",2.91,-4.17,5.26,9.26,6.86,-2.04,7.53,1.1,1.61,18.18,10.59,1.3,-1.06,-8.91,8.45,1.05,3.33,-4.56
"E07000179","South Oxfordshire","E01028616","SouthOxfordshire005E","South Oxfordshire 005E",-0.79,-9.06,-1.42,4.89,3.55,-6.23,0.14,-9.09,4.41,3.76,8.16,-7.46,-1.73,-9.02,-6.85,6.12,-0.61,-5.04
"E07000179","South Oxfordshire","E01028604","SouthOxfordshire006A","South Oxfordshire 006A",5.41,6.98,21.68,3.98,0.75,0.55,4.36,-1.03,14.29,0.75,7.64,14.93,6.51,16.46,32.2,7.31,-7.26,-7.83
"E07000179","South Oxfordshire","E01028605","SouthOxfordshire006B","South Oxfordshire 006B",4.44,4.18,7.6,8.43,2.7,-1,6.89,8.11,18.92,6.36,6.9,0,2.13,0.61,-1.03,10.5,-1.89,-1.85
"E07000179","South Oxfordshire","E01028607","SouthOxfordshire006C","South Oxfordshire 006C",2.43,5.77,2.8,8.71,2.56,-6.67,5.23,13.21,10.2,10.37,4.7,-7.64,-0.15,-1.96,-3.45,7.1,0.61,-5.85
"E07000179","South Oxfordshire","E01028641","SouthOxfordshire006D","South Oxfordshire 006D",-0.94,0,-3.33,-2.72,-0.74,0.93,-0.87,9.3,-25.58,1.94,1.4,-4.73,-1,-10.81,17.02,-6.82,-3.1,5.78
"E07000179","South Oxfordshire","E01028657","SouthOxfordshire006E","South Oxfordshire 006E",0.16,-20.36,4.21,10.4,4.03,-6.31,0.47,-24.76,-2.22,9.76,12.14,-4.67,-0.17,-12.9,10,11.18,-3.16,-7.95
"E07000179","South Oxfordshire","E01028658","SouthOxfordshire006F","South Oxfordshire 006F",0.39,0,-10.45,4.65,4.92,-3.74,1.71,-3.16,-7.35,11.24,5.92,-6.67,-0.92,3.19,-13.64,-2.41,3.92,-1.17
"E07000179","South Oxfordshire","E01028600","SouthOxfordshire007A","South Oxfordshire 007A",2.09,-6.17,9.52,5.71,1.44,1.65,4.85,-8.89,16.46,11.28,6.9,0.63,-0.67,-2.78,-2.13,0.48,-4.02,2.45
"E07000179","South Oxfordshire","E01028603","SouthOxfordshire007B","South Oxfordshire 007B",0.08,-5.16,5.47,6.37,1.76,-10.09,-0.33,-9.09,1.37,6.55,6.16,-11.11,0.5,-0.97,10.91,6.22,-2.9,-9.01
