"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E07000217","Woking","E01030946","Woking001A","Woking 001A",1.01,-4.42,17.76,-0.39,-0.84,5.17,3.56,-5.1,19.64,5.02,1.64,7,-1.41,-3.65,15.69,-5.11,-3.45,3.79
"E07000217","Woking","E01030947","Woking001B","Woking 001B",7.8,2.28,20.29,15.37,-1.89,4.42,8.04,0,20.83,19.61,0,-0.88,7.58,4.64,19.7,11.64,-3.62,9.82
"E07000217","Woking","E01030948","Woking001C","Woking 001C",4.07,-3.82,10.79,9.47,5.76,-2.34,9.44,5.41,28.13,12.54,12.06,-3.55,-0.97,-12.05,-4,6.3,0,-1.27
"E07000217","Woking","E01030949","Woking001D","Woking 001D",1.85,-3.91,1.27,6.4,3.68,-2.89,2.97,-1.49,-8.33,6.53,8.97,0.79,0.76,-6.25,12.16,6.27,-2.36,-6
"E07000217","Woking","E01030950","Woking001E","Woking 001E",4.35,-4.08,6.78,14.03,1.73,-0.83,4.82,-6.71,8.06,14.06,3.38,0,3.93,-1.38,5.36,13.99,0,-1.3
"E07000217","Woking","E01030996","Woking002A","Woking 002A",2.69,-5,-7.23,8.09,5.06,5.56,4.93,-4.11,-2.63,17.78,8.75,-0.53,0.62,-5.84,-11.11,-0.49,1.7,11.58
"E07000217","Woking","E01030998","Woking002B","Woking 002B",3.29,-4.32,16.15,10.98,2.31,-1.25,2.83,0,12.66,15.35,-3.77,-2.67,3.76,-9.42,19.51,6.73,9.55,0
"E07000217","Woking","E01031002","Woking002C","Woking 002C",2.19,-8.72,26.49,11.11,3.3,-8.54,9.54,-5.66,45.59,23.01,9.24,-6.28,-4.21,-11.73,10.84,0,-1.9,-10.24
"E07000217","Woking","E01031003","Woking002D","Woking 002D",0.94,-2.71,4.4,5.07,-0.86,-0.71,-0.45,-4.3,3.26,3.75,2.45,-6,2.25,-1.09,5.56,6.32,-3.76,4.07
"E07000217","Woking","E01031004","Woking002E","Woking 002E",2.53,-4.1,3.77,8.91,-2.38,-0.81,2.52,-6.22,-2.44,13.04,-2.44,-5.44,2.55,-1.58,10.39,5.01,-2.33,2.25
"E07000217","Woking","E01030963","Woking003A","Woking 003A",-0.2,-1.81,-1.36,7.1,-0.6,-4.48,0,-2.08,4.35,6.36,0,-5.47,-0.38,-1.5,-6.41,7.82,-1.18,-3.59
"E07000217","Woking","E01030964","Woking003B","Woking 003B",1.32,-3.39,10.95,4.95,0.28,-5,1.67,-4.7,-3.7,10.37,1.04,-7.33,0.96,-2.05,32.14,-0.63,-0.6,-2.67
"E07000217","Woking","E01030965","Woking003C","Woking 003C",4.09,9.69,-4.79,20.8,-7.16,-1.56,4.86,8.85,-3.7,26.55,-8.81,-1.28,3.35,10.53,-5.81,15.66,-5.43,-1.82
"E07000217","Woking","E01030966","Woking003D","Woking 003D",3.74,0.29,8.05,7.57,4.1,-1.74,3.71,6.18,-8.89,9.13,7.46,-4.27,3.77,-5.88,33.9,6.22,0.75,0.88
"E07000217","Woking","E01030967","Woking003E","Woking 003E",-1.88,-6.29,14.17,3.39,2.8,-12.92,-3.05,-9.74,21.82,-2.62,5.03,-12.17,-0.74,-2.27,8.33,9.81,0.61,-13.54
"E07000217","Woking","E01030968","Woking003F","Woking 003F",4.47,-6.44,15.09,13.56,1.71,0,9.45,-8.88,11.67,25.41,8.18,11.11,-0.15,-3.17,19.57,3.95,-4.03,-7.3
"E07000217","Woking","E01030980","Woking004A","Woking 004A",16.83,9.49,15.03,29.56,0.48,-11.71,20.79,5.91,17.02,35.61,12.87,-15.09,12.61,13.37,13.13,22.63,-11.21,-8.62
