"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000021","Newcastle upon Tyne","E01008294","NewcastleuponTyne001A","Newcastle upon Tyne 001A",-1.68,-7.89,14.29,-3.37,-1.12,0.85,-0.97,-6.9,9.09,-0.42,-2.35,2.02,-2.35,-8.96,21.74,-6.06,0,0
"E08000021","Newcastle upon Tyne","E01008306","NewcastleuponTyne001B","Newcastle upon Tyne 001B",2.26,-10.61,12.23,11.68,-1.04,0.91,2.62,-15.23,29.23,15.74,-1.67,-1.44,1.91,-4.42,-2.7,7.94,-0.49,3
"E08000021","Newcastle upon Tyne","E01008307","NewcastleuponTyne001C","Newcastle upon Tyne 001C",3.5,-12.07,-9.17,5.48,10.23,13.25,5.39,-16.19,-3.7,7.48,22.67,16.83,1.83,-5.8,-13.64,3.68,0.99,10.81
"E08000021","Newcastle upon Tyne","E01008308","NewcastleuponTyne001D","Newcastle upon Tyne 001D",5.69,-0.53,10.26,7.58,8.54,6.06,7.76,4.13,19.64,6.97,16.29,0,3.69,-4.88,1.64,8.18,1.08,12.03
"E08000021","Newcastle upon Tyne","E01008311","NewcastleuponTyne001E","Newcastle upon Tyne 001E",2.93,0.2,9.14,1.3,5.79,4.55,3.04,1.59,6.93,2.48,7.58,-3.42,2.82,-1.26,12.16,0.23,4.07,12
"E08000021","Newcastle upon Tyne","E01008312","NewcastleuponTyne001F","Newcastle upon Tyne 001F",-1.9,-11.65,-7.08,-0.68,3.36,5.11,5.69,-10,-1.79,18.23,9.32,1.19,-8.32,-13.24,-12.28,-15.2,-1.33,8.7
"E08000021","Newcastle upon Tyne","E01008313","NewcastleuponTyne001G","Newcastle upon Tyne 001G",2.78,1.71,11.76,2.66,2.26,-0.53,2.58,-3.73,8.06,7.69,0,0,2.99,9,15.79,-2.44,4.41,-0.96
"E08000021","Newcastle upon Tyne","E01008309","NewcastleuponTyne002A","Newcastle upon Tyne 002A",3.28,-5.64,19.12,8.26,4.39,-0.61,1.96,-10,17.33,11.63,4.19,-5.53,4.55,-0.67,21.31,4.98,4.59,3.28
"E08000021","Newcastle upon Tyne","E01008352","NewcastleuponTyne002C","Newcastle upon Tyne 002C",3.89,6.03,7.64,7.21,5.82,-8.24,3.49,0.67,4.17,8.57,9.63,-10.83,4.29,12.12,13.11,5.91,2.14,-6.29
"E08000021","Newcastle upon Tyne","E01008357","NewcastleuponTyne002D","Newcastle upon Tyne 002D",2.62,0.9,4.93,4.76,3.76,0,5.41,5.5,21.43,3.09,8.42,-1.03,0,-3.57,-11.11,6.75,-0.48,0.8
"E08000021","Newcastle upon Tyne","E01008358","NewcastleuponTyne002E","Newcastle upon Tyne 002E",0.71,-7.41,3.2,2.37,1.87,0.99,0,-18.58,5.77,4.53,4.13,-1.67,1.36,4.85,1.37,0,0,2.75
"E08000021","Newcastle upon Tyne","E01033550","NewcastleuponTyne002F","Newcastle upon Tyne 002F",2.04,2.87,6.25,1.1,-0.28,4.11,0.29,0,8.25,-1.97,-0.54,6.45,3.81,5.95,4.21,4.17,0,2.38
"E08000021","Newcastle upon Tyne","E01033551","NewcastleuponTyne002G","Newcastle upon Tyne 002G",-2.14,-4.89,-1.67,-3.24,3.61,-3.66,-2.83,-6.54,-9.21,1.98,3.93,-8.97,-1.45,-3.25,11.36,-8.06,3.3,1.24
"E08000021","Newcastle upon Tyne","E01008336","NewcastleuponTyne003A","Newcastle upon Tyne 003A",2.64,0,3.13,8.47,-1.34,-0.8,5.22,-0.8,5.33,20.1,-1.99,-4.72,0.28,1.08,1.18,-0.82,-0.68,2.08
"E08000021","Newcastle upon Tyne","E01008337","NewcastleuponTyne003B","Newcastle upon Tyne 003B",-1.17,-9.77,3.35,6.27,-3.91,-2.97,-2.49,-16.85,10.47,8.99,-5.67,-4.65,0.14,0,-3.23,3.98,-2.14,-1.43
"E08000021","Newcastle upon Tyne","E01008338","NewcastleuponTyne003C","Newcastle upon Tyne 003C",0.73,9.13,-4.49,0.23,0.44,-4.85,1.77,5.8,-3.66,0.92,4.55,-1.35,-0.33,13.59,-5.41,-0.45,-3.39,-7.69
"E08000021","Newcastle upon Tyne","E01008339","NewcastleuponTyne003D","Newcastle upon Tyne 003D",4.36,2.18,12.28,7.31,0.98,-4.09,8.59,1.64,9.77,15.38,7.38,2.25,0.24,2.9,15.79,0.61,-5.13,-8.4
"E08000021","Newcastle upon Tyne","E01008340","NewcastleuponTyne003E","Newcastle upon Tyne 003E",8.52,-1.1,0.49,18.3,1.16,24.4,8.39,-6.03,4.3,25.23,3.1,13.24,8.65,4.91,-2.65,11.97,-0.77,32
"E08000021","Newcastle upon Tyne","E01008341","NewcastleuponTyne003F","Newcastle upon Tyne 003F",2.1,-11.9,-5.03,9.07,7.72,3.42,7.35,-6.2,0,15.15,13.08,8.11,-2.6,-17.89,-9.57,3.88,2.33,0
"E08000021","Newcastle upon Tyne","E01008342","NewcastleuponTyne003G","Newcastle upon Tyne 003G",-1.28,-14.97,-13.51,5.09,3.45,-1.9,-1.54,-20,-13.79,7.69,0,-0.56,-1.03,-9.72,-13.21,1.97,6.75,-2.89
"E08000021","Newcastle upon Tyne","E01008293","NewcastleuponTyne004A","Newcastle upon Tyne 004A",-1.14,-7.2,-1.35,-1.99,1.52,3.03,-2.63,-9.6,-8.54,-4.47,3.66,4.72,0.44,-4.5,7.58,0.97,-0.6,1.6
"E08000021","Newcastle upon Tyne","E01008456","NewcastleuponTyne004B","Newcastle upon Tyne 004B",7.12,0,11.93,10.91,7.36,4.8,12.2,6.62,25.58,6.14,25.2,6.06,2.79,-6,-1.11,15.84,-5.11,3.97
"E08000021","Newcastle upon Tyne","E01008457","NewcastleuponTyne004C","Newcastle upon Tyne 004C",4.99,0.64,15.54,7.47,4.15,1.27,4.63,-4.49,20.97,6.39,10.3,-3.1,5.33,5.73,11.63,8.64,-1.74,4.3
"E08000021","Newcastle upon Tyne","E01008458","NewcastleuponTyne004D","Newcastle upon Tyne 004D",0.18,-10.2,-2.94,-2.03,3.64,6.45,-0.86,-13.33,-2.67,-3.15,2.55,7.98,1.19,-6.67,-3.28,-0.9,4.76,5.28
"E08000021","Newcastle upon Tyne","E01008459","NewcastleuponTyne004E","Newcastle upon Tyne 004E",3.52,-4.11,6.18,13.42,5.39,-8.05,4.71,-7.14,9.65,18.11,12.62,-10.53,2.55,-1.03,3.45,9.83,0,-6.38
"E08000021","Newcastle upon Tyne","E01008460","NewcastleuponTyne004F","Newcastle upon Tyne 004F",1.34,-7.07,6.37,6.46,3.85,-4.65,2.24,-7.38,0.98,10.33,11.94,-10.26,0.51,-6.76,11.76,2.97,-3.29,0
"E08000021","Newcastle upon Tyne","E01008351","NewcastleuponTyne005A","Newcastle upon Tyne 005A",1.63,-3.48,0,6.93,1.05,-0.6,1.85,-3.57,1.52,6.09,4.86,-3.29,1.42,-3.39,-1.79,7.88,-2.8,1.63
"E08000021","Newcastle upon Tyne","E01008354","NewcastleuponTyne005B","Newcastle upon Tyne 005B",-3.21,-10.7,-10.66,-5.16,6.6,8.78,-4.2,-10.71,1.06,-10.23,5.84,8.99,-2.22,-10.69,-21.36,0,7.46,8.62
"E08000021","Newcastle upon Tyne","E01008418","NewcastleuponTyne005C","Newcastle upon Tyne 005C",-0.51,-5.48,2.48,-1.29,3.37,-0.24,0.4,-9.79,14.29,0.92,6,-2.02,-1.45,0,-10.39,-3.73,0.93,1.34
"E08000021","Newcastle upon Tyne","E01008420","NewcastleuponTyne005D","Newcastle upon Tyne 005D",2.71,-2.22,35.83,-1.93,3.47,-1.98,4.55,-0.85,35.71,-2.17,8.78,-2.14,0.9,-3.74,36,-1.68,-1.18,-1.84
"E08000021","Newcastle upon Tyne","E01008422","NewcastleuponTyne005E","Newcastle upon Tyne 005E",-3.37,-4.98,-7.94,-1.04,0.76,-4.65,-4.57,-2.42,-15.58,4.58,0,-14.17,-2.19,-7.69,0.56,-6.46,1.38,4.58
"E08000021","Newcastle upon Tyne","E01008424","NewcastleuponTyne005F","Newcastle upon Tyne 005F",-7.22,5.71,-29.7,-2.41,5.73,0,-13.77,0,-45.37,-6.65,4.35,1.67,0.12,11.65,-12.25,2.85,7.69,-1.01
"E08000021","Newcastle upon Tyne","E01008353","NewcastleuponTyne006A","Newcastle upon Tyne 006A",3.54,0.34,5.68,3.94,9.3,-0.35,2.75,-1.38,-2.5,2.94,11.11,1.54,4.26,1.97,12.5,4.83,7.32,-1.89
"E08000021","Newcastle upon Tyne","E01008355","NewcastleuponTyne006B","Newcastle upon Tyne 006B",-0.25,-5.81,9.52,1.49,-3.04,-0.35,-0.79,-6.47,18.03,3.68,-12.18,0,0.25,-5.04,1.54,-0.66,7.14,-0.54
"E08000021","Newcastle upon Tyne","E01008356","NewcastleuponTyne006C","Newcastle upon Tyne 006C",-2.81,-3.66,-5.22,7.33,3.46,-25.42,-7.94,-8.49,-12.2,1.82,3.3,-34.78,3.53,2.35,5.77,14.35,3.64,-14.18
"E08000021","Newcastle upon Tyne","E01008378","NewcastleuponTyne006D","Newcastle upon Tyne 006D",1.96,-4.56,4.41,0.69,2.7,8.73,4.27,-1.42,16.95,3.76,-0.65,12.5,-0.13,-7.64,-5.19,-2.26,6.34,6.13
"E08000021","Newcastle upon Tyne","E01008419","NewcastleuponTyne006E","Newcastle upon Tyne 006E",-0.73,-5.2,-12.28,5.73,-1.52,-0.47,0.41,-9.93,-9.64,7.66,5.41,-2.88,-1.82,0,-14.77,3.8,-7.22,1.82
"E08000021","Newcastle upon Tyne","E01008421","NewcastleuponTyne006F","Newcastle upon Tyne 006F",-3.83,-4.33,-25.83,-0.17,0,-2.29,-4.18,-5.04,-36.25,6.3,-6.43,-2.25,-3.51,-3.62,-14.08,-5.96,6.98,-2.33
"E08000021","Newcastle upon Tyne","E01008423","NewcastleuponTyne006G","Newcastle upon Tyne 006G",-1.27,-9.31,-2.36,-3.27,8.33,-1.52,-1.67,-8.04,1.37,-4.79,14.08,-9.15,-0.88,-10.37,-7.41,-1.78,3.16,6.02
"E08000021","Newcastle upon Tyne","E01008317","NewcastleuponTyne007A","Newcastle upon Tyne 007A",-4.88,-16.86,1.49,-8.18,5.11,2.14,-3.66,-13.37,13.85,-9.7,5.1,1.89,-6.06,-20.48,-10.14,-6.67,5.13,2.34
"E08000021","Newcastle upon Tyne","E01008319","NewcastleuponTyne007B","Newcastle upon Tyne 007B",0.54,2.92,-10.38,5.97,-0.89,-4.03,1.28,6.78,-6.67,7.74,-0.48,-10.61,-0.22,-1.21,-15.22,4.25,-1.26,3.45
"E08000021","Newcastle upon Tyne","E01008320","NewcastleuponTyne007C","Newcastle upon Tyne 007C",2.16,0,-1.79,7.24,1.14,-1.37,2.44,-2.11,0,11.65,0,-4.93,1.89,2.68,-3.7,3.05,2.11,2
"E08000021","Newcastle upon Tyne","E01008321","NewcastleuponTyne007D","Newcastle upon Tyne 007D",14.24,-13.13,18.63,36.22,13.7,0.83,3.62,-11.04,-1.43,9.32,7.03,6.88,24.44,-15.67,34.07,62.37,20.56,-4
"E08000021","Newcastle upon Tyne","E01008322","NewcastleuponTyne007E","Newcastle upon Tyne 007E",3.02,4.08,3.25,3.92,3.11,-0.41,2.84,3.66,1.12,4.82,7.05,-6.78,3.22,4.62,6.15,3.07,-0.6,5.69
"E08000021","Newcastle upon Tyne","E01008323","NewcastleuponTyne007F","Newcastle upon Tyne 007F",-1.87,-0.87,-23.5,4.17,-1.69,-1.1,-2.91,-14.06,-25,5.71,2.46,-1.37,-0.81,15.84,-22,2.54,-6.09,-0.92
"E08000021","Newcastle upon Tyne","E01008295","NewcastleuponTyne008A","Newcastle upon Tyne 008A",5.85,-8.32,19.92,17.36,1.59,-2.54,9.15,-5.11,30.36,25.34,0.86,-8.7,3,-11.54,11.51,11.19,2.21,2.86
"E08000021","Newcastle upon Tyne","E01008374","NewcastleuponTyne008B","Newcastle upon Tyne 008B",1.29,-10.58,0.67,7.37,6.85,-4.2,1.66,-7.84,2.27,10.23,5.77,-10.74,0.91,-13.57,-1.64,4.53,7.88,1.42
"E08000021","Newcastle upon Tyne","E01008375","NewcastleuponTyne008C","Newcastle upon Tyne 008C",1.04,-11.41,26.4,3.03,4.47,-4.05,2.71,-11.18,28.33,4.68,12.1,-6.03,-0.5,-11.63,24.62,1.41,-1.2,-1.89
"E08000021","Newcastle upon Tyne","E01008376","NewcastleuponTyne008D","Newcastle upon Tyne 008D",2.25,-4.26,4.63,6.99,3,-2.29,5.63,0,6.45,16.09,4.51,-6.12,-1.03,-9.2,2.17,-1.01,1.49,0.83
"E08000021","Newcastle upon Tyne","E01008377","NewcastleuponTyne008E","Newcastle upon Tyne 008E",-0.33,0,3.4,-2.12,-2.06,4,-2.69,-5.16,4,-5.91,-1.37,9.89,1.99,5.65,2.78,1.6,-2.76,0
"E08000021","Newcastle upon Tyne","E01008379","NewcastleuponTyne008F","Newcastle upon Tyne 008F",3.31,-13.7,13.93,7.14,9.19,7.01,5.96,-11.36,22.22,11.32,10.56,8.44,0.78,-16.17,7.35,3.15,7.8,5.75
"E08000021","Newcastle upon Tyne","E01008380","NewcastleuponTyne008G","Newcastle upon Tyne 008G",5.63,9.6,3.67,5.79,4.17,-1.34,2.98,0.44,9.91,0.58,6.94,3.61,8.39,18.92,-2.8,11.18,1.39,-7.58
"E08000021","Newcastle upon Tyne","E01008296","NewcastleuponTyne011A","Newcastle upon Tyne 011A",4.44,1.08,13.79,18.48,-3.49,-3.59,7.45,7.69,24,24.32,-1.26,-8.81,1.78,-5.32,6.06,12.57,-5.41,0.49
"E08000021","Newcastle upon Tyne","E01008297","NewcastleuponTyne011B","Newcastle upon Tyne 011B",8.23,1.75,6.21,16.27,8.63,2.24,10.82,-4.09,18.07,27.71,12.43,-4.96,5.69,7.6,-4.26,6.59,4.17,10.24
"E08000021","Newcastle upon Tyne","E01008298","NewcastleuponTyne011C","Newcastle upon Tyne 011C",2.61,-3.22,17.78,-0.22,8.16,1.28,2.17,-5.85,14.86,2.2,5.65,2.11,3.06,0,21.31,-2.65,10.74,0.72
"E08000021","Newcastle upon Tyne","E01008299","NewcastleuponTyne011D","Newcastle upon Tyne 011D",7.57,2.99,12.5,20,2.93,-9.6,11.67,14.38,12.24,27.78,1.63,-12.22,3.87,-7.43,12.77,13.91,4.31,-7.41
"E08000021","Newcastle upon Tyne","E01008314","NewcastleuponTyne012A","Newcastle upon Tyne 012A",3.14,14.38,-15.5,9.77,2.29,1.54,1.87,15.71,-11.76,4.81,-0.89,6.33,4.46,13.16,-20.99,15.47,5.66,-1.72
"E08000021","Newcastle upon Tyne","E01008315","NewcastleuponTyne012B","Newcastle upon Tyne 012B",1.29,0.78,-8.29,5.1,5.06,-2.69,3.2,7.69,-4.63,6.64,3.36,-1.68,-0.5,-5.07,-12.37,3.54,6.59,-3.55
"E08000021","Newcastle upon Tyne","E01008316","NewcastleuponTyne012C","Newcastle upon Tyne 012C",-1.9,-9.13,9.76,-6.34,4.97,-0.36,-2.91,-3.15,3.37,-10.94,7.89,0.78,-0.87,-15.2,17.33,-1.05,2.35,-1.37
"E08000021","Newcastle upon Tyne","E01008318","NewcastleuponTyne012D","Newcastle upon Tyne 012D",0.72,5.46,-8.43,4.45,-1.78,-1.54,-1.4,3.28,-9.28,0.42,-0.74,-4.13,2.95,7.76,-7.25,9.09,-2.76,0.72
"E08000021","Newcastle upon Tyne","E01008363","NewcastleuponTyne012E","Newcastle upon Tyne 012E",-2.03,-3.36,-17.46,4.16,-0.75,-4.32,-1.25,0,-29.59,5.68,5.34,-3.39,-2.8,-6.94,-4.4,2.46,-6.67,-5
"E08000021","Newcastle upon Tyne","E01008365","NewcastleuponTyne012F","Newcastle upon Tyne 012F",-0.84,-11.92,-3.51,5.56,0.85,1.02,-0.48,-11.17,-7.38,10.65,0,-2.11,-1.21,-12.82,0.94,0.72,1.62,3.96
"E08000021","Newcastle upon Tyne","E01008366","NewcastleuponTyne013A","Newcastle upon Tyne 013A",0.19,2.38,-3.95,17.96,3.4,-5.69,5.91,-17.65,4.1,21.23,8.22,-3.64,-5.14,33.33,-10.94,14.19,-1.35,-7.35
"E08000021","Newcastle upon Tyne","E01008369","NewcastleuponTyne013B","Newcastle upon Tyne 013B",-5.79,-6.12,-10.79,3.23,1.56,1.85,-12.29,-2.04,-21.54,2.71,5.15,-1.89,2.83,-10.2,4.33,4,-2.11,5.45
"E08000021","Newcastle upon Tyne","E01008371","NewcastleuponTyne013C","Newcastle upon Tyne 013C",-0.79,6.49,-13.99,-0.56,4.99,-2.62,2.47,22.03,-4.81,-0.53,3.13,2.96,-3.65,-3.16,-24.72,-0.61,6.63,-6.22
"E08000021","Newcastle upon Tyne","E01008372","NewcastleuponTyne013D","Newcastle upon Tyne 013D",-6.12,-18.84,-12.81,10.96,20,-3.55,-8.24,-9.38,-17.73,12.9,16.13,5.08,-3.55,-27.03,-6.7,8.11,24.53,-9.76
"E08000021","Newcastle upon Tyne","E01008373","NewcastleuponTyne013E","Newcastle upon Tyne 013E",-16.25,-52.5,-17.21,-6.7,-12.2,-22,-24.44,-58.62,-28.14,0,-21.28,-28,-6.56,-36.36,-4.79,-15.89,0,-16
"E08000021","Newcastle upon Tyne","E01008400","NewcastleuponTyne014A","Newcastle upon Tyne 014A",9.83,22.46,25.71,10.92,-2.47,2.09,12.42,45.63,43.4,12.56,-6.71,-4.55,7.53,4.51,14.94,9.36,2.24,7.74
"E08000021","Newcastle upon Tyne","E01008401","NewcastleuponTyne014B","Newcastle upon Tyne 014B",-0.44,0.35,15.69,13.69,-3.54,-17.83,1.73,-2.78,20.93,22.5,-7.32,-18.5,-2.4,3.45,8.96,6.06,0,-17.31
"E08000021","Newcastle upon Tyne","E01008402","NewcastleuponTyne014C","Newcastle upon Tyne 014C",3.02,9.96,2.48,5.1,1.96,-4.18,3.56,8,6.1,9.55,0.67,-7.14,2.5,12.07,-1.27,1.2,3.21,-1.27
"E08000021","Newcastle upon Tyne","E01008403","NewcastleuponTyne014D","Newcastle upon Tyne 014D",4.96,-10.71,-2.17,10.57,3.58,11.28,4.14,-17.14,-4.48,18.29,4.35,6.67,5.75,-3.3,0,3.76,2.74,15.07
"E08000021","Newcastle upon Tyne","E01008404","NewcastleuponTyne014E","Newcastle upon Tyne 014E",-2.3,-9.09,-3.59,1.15,2.08,-7.69,-1.48,-6.67,-13.98,2.7,1.79,0,-3.08,-11.56,9.46,-0.32,2.38,-13.19
"E08000021","Newcastle upon Tyne","E01008405","NewcastleuponTyne014F","Newcastle upon Tyne 014F",3.8,13.24,18.12,0.58,-3.04,0,2.59,8.97,32.2,-5.17,2.14,-2.8,5.04,18.97,7.59,7,-7.69,2.5
"E08000021","Newcastle upon Tyne","E01008443","NewcastleuponTyne014G","Newcastle upon Tyne 014G",5.82,2.48,14.07,4.83,7.87,3.27,6,-1.96,11.11,5.03,11.38,4.2,5.64,7,17.46,4.64,4.76,2.45
"E08000021","Newcastle upon Tyne","E01008324","NewcastleuponTyne015A","Newcastle upon Tyne 015A",0.82,-14.04,15.33,13.22,5.08,-7.04,-0.31,-18.32,3.75,16.78,6.56,-1.9,1.86,-8.86,31.58,10.73,3.51,-10.3
"E08000021","Newcastle upon Tyne","E01008325","NewcastleuponTyne015B","Newcastle upon Tyne 015B",8.4,1.55,26.23,16.75,2.86,1.63,10.08,-4.43,41.82,24,4.55,1.36,6.85,11,13.43,10.8,1,1.81
"E08000021","Newcastle upon Tyne","E01008326","NewcastleuponTyne015C","Newcastle upon Tyne 015C",-2.1,-9.01,8.13,-2.83,4.29,-9.2,-1.17,-15.32,8.86,1.83,5.13,-7.69,-2.94,-1.02,7.41,-7.02,3.53,-10.19
"E08000021","Newcastle upon Tyne","E01008327","NewcastleuponTyne015D","Newcastle upon Tyne 015D",6.1,3.04,9.44,19.5,-8.77,-1.35,8.9,0,26.83,31.61,-13.16,-6.19,3.58,6.72,-5.1,10.18,-4.39,2.38
"E08000021","Newcastle upon Tyne","E01008328","NewcastleuponTyne015E","Newcastle upon Tyne 015E",5.59,-2.78,5.68,8.36,5.58,6.59,8.86,-2.74,14.29,19.72,5.36,5.65,2.63,-2.82,-5.13,-2.76,5.79,7.3
"E08000021","Newcastle upon Tyne","E01008329","NewcastleuponTyne015F","Newcastle upon Tyne 015F",2.23,1.23,2.62,6.36,0,-1.44,5.49,-2.22,15.79,9.17,5.26,-0.85,-0.75,5.56,-10.42,3.7,-4.19,-1.86
"E08000021","Newcastle upon Tyne","E01008330","NewcastleuponTyne015G","Newcastle upon Tyne 015G",-1.02,-5.97,0,-0.44,1.59,1.49,3.65,8.89,-6.58,0,5.93,11.27,-4.71,-16.94,7.25,-0.81,-2.26,-3.82
"E08000021","Newcastle upon Tyne","E01008300","NewcastleuponTyne016A","Newcastle upon Tyne 016A",8.3,1.04,25.9,9.48,12.18,1.21,10.46,1.55,23.26,10.22,27.03,0.83,6.29,0.52,28.75,8.83,-0.79,1.56
"E08000021","Newcastle upon Tyne","E01008450","NewcastleuponTyne016B","Newcastle upon Tyne 016B",3.93,-8.3,8.96,13.93,7.89,-3.21,5.52,-10.3,15.05,22.12,1.74,0,2.62,-6.33,3.7,8,14.16,-4.96
"E08000021","Newcastle upon Tyne","E01008451","NewcastleuponTyne016C","Newcastle upon Tyne 016C",3.68,0.27,4.98,8.24,7.77,-8.61,6.2,2.94,-3.37,11.94,18.55,-10.74,1.53,-1.94,11.61,4.76,-0.63,-6.85
