"LAD11CD","LAD11NM","LSOA11CD","LSOA11_NM","LSOA11NM","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E08000024","Sunderland","E01008713","Sunderland001A","Sunderland 001A",-2.86,-11.11,-5.97,-0.94,-1.17,0.31,-0.97,0,-2.56,0,-1.42,-1.27,-4.88,-24.53,-10.71,-1.86,-0.93,1.88
"E08000024","Sunderland","E01008722","Sunderland001B","Sunderland 001B",-2.44,-11.79,0.68,-1.03,-1.21,-1.45,2.36,-6.86,5.48,4.44,4.38,2.45,-6.53,-17.2,-4.11,-5.74,-6.47,-3.98
"E08000024","Sunderland","E01008724","Sunderland001C","Sunderland 001C",3.38,-6.21,0.79,9.25,6.02,-0.4,7.66,5.08,8.2,18.59,2.92,-0.92,-0.33,-13.95,-6.15,1.12,9.3,0
"E08000024","Sunderland","E01008726","Sunderland001D","Sunderland 001D",-0.68,-2.98,-6.99,0,2.18,0.28,0.86,0,-12.38,3.41,1.96,6.25,-2.06,-6.17,0,-2.98,2.38,-3.81
"E08000024","Sunderland","E01008723","Sunderland002A","Sunderland 002A",-1.58,-7.74,-4.02,2.49,2.3,-4.75,-2.34,-10.2,-4.49,3.16,2.82,-7.36,-0.85,-4.29,-3.53,1.84,1.75,-2.78
"E08000024","Sunderland","E01008725","Sunderland002B","Sunderland 002B",4.12,0,6.48,9.4,2.03,2.29,4.39,3.53,1.64,11.38,3.43,0,3.86,-3.85,12.77,7.61,0.59,4.09
"E08000024","Sunderland","E01008727","Sunderland002C","Sunderland 002C",1.53,3.3,-0.69,4.03,-0.8,0.6,1.53,-1.06,0,7.05,-1.65,-0.68,1.53,7.95,-1.35,1.23,0,1.6
"E08000024","Sunderland","E01008728","Sunderland002D","Sunderland 002D",4.88,0.93,2.35,7.59,4.68,5.56,6.62,0.95,12.33,7.46,7.55,5.22,3.27,0.91,-5.15,7.73,2.19,5.84
"E08000024","Sunderland","E01008792","Sunderland002E","Sunderland 002E",2.87,-0.65,6.36,-3.21,2.66,8.07,5.13,2.22,17.86,-6.75,8.33,11.11,0.75,-4.62,-5.56,0.67,-2.55,5.88
"E08000024","Sunderland","E01008698","Sunderland003A","Sunderland 003A",0.07,-0.4,-3.33,5.76,-3.07,-2.15,-0.54,-1.57,-10.42,7.91,-6.67,1.49,0.64,0.81,4.76,3.65,0.62,-4.69
"E08000024","Sunderland","E01008837","Sunderland003B","Sunderland 003B",4.82,-0.78,7.8,8.81,1.55,5.79,7.01,0.78,3.85,13.78,2.29,12.31,2.85,-2.36,12.7,4.46,0.79,2.4
"E08000024","Sunderland","E01008838","Sunderland003C","Sunderland 003C",0.44,1.01,7.48,-1.5,0.33,-2.11,2.77,0,12.73,3.83,0.68,-2.83,-1.71,2.21,1.92,-5.7,0,-1.53
"E08000024","Sunderland","E01008839","Sunderland003D","Sunderland 003D",8.26,7.82,14.02,12.84,5.78,-3.13,11.3,4.65,20.78,24.26,4.67,-5.68,5.34,11.4,8.05,3.31,7.09,-0.96
"E08000024","Sunderland","E01008840","Sunderland003E","Sunderland 003E",2.48,-5.8,18.86,5.43,-0.38,-1.05,4.21,-11.29,23.38,10.91,3.91,3.85,0.92,0.63,15.31,0.77,-4.55,-4.42
"E08000024","Sunderland","E01008841","Sunderland003F","Sunderland 003F",9.7,15.98,0.58,17.46,8.41,-4.28,19.64,10.69,13.75,37.35,12.96,10.77,1.24,22.12,-10.75,1.89,3.77,-12.3
"E08000024","Sunderland","E01008712","Sunderland004A","Sunderland 004A",6.77,3.51,1.63,5.07,5.36,17.36,7.17,-5.63,-10.34,16.67,10.06,12.06,6.4,15.2,12.37,-4.67,0.6,21.76
"E08000024","Sunderland","E01008817","Sunderland004B","Sunderland 004B",7.91,11.28,21.77,11.84,-3.98,-0.58,11.76,13.43,19.3,18.54,0.98,1.37,4.6,8.94,23.88,6.39,-8.06,-2.04
"E08000024","Sunderland","E01008819","Sunderland004C","Sunderland 004C",2.81,7.53,15.58,-0.22,-0.77,0,3.91,-0.84,26.39,2.93,-4.1,4.96,1.87,15.83,6.1,-2.78,2.19,-3.85
